Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
09/13/2013,1435,1499.5,1431,1488.75,46.75,+3.24%,176206,619027
09/12/2013,1410,1442,1385,1442,36.75,+2.62%,320575,616740
09/11/2013,1403,1408.5,1400,1405.25,1.5,+0.11%,115490,605874
09/10/2013,1390.75,1405,1386.25,1403.75,-0.5,-0.04%,141337,611277
09/09/2013,1448.75,1448.75,1402.75,1404.25,-32.75,-2.28%,140327,612086
09/06/2013,1428.75,1440,1422,1437,14,+0.98%,172634,610583
09/05/2013,1402.75,1423.75,1380.25,1423,25.25,+1.81%,167720,609045
09/04/2013,1432.75,1432.75,1389,1397.75,-37.75,-2.63%,215031,599377
09/03/2013,1454,1467.75,1431,1435.5,11.5,+0.81%,219315,591014
08/30/2013,1434.5,1434.5,1414.25,1424,-6.,-0.42%,162975,587862
08/29/2013,1435,1453.75,1421.25,1430,-3.,-0.21%,145648,579413
08/28/2013,1414.25,1435,1408.5,1433,19,+1.34%,199173,581804
08/27/2013,1425,1449,1412,1414,-13.75,-0.96%,281100,571623
08/26/2013,1382.5,1435.25,1382.25,1427.75,62.5,+4.58%,359207,566630
08/23/2013,1326,1369,1325.75,1365.25,43.25,+3.27%,246653,570625
08/22/2013,1329.5,1342,1316.5,1322,-11.,-0.83%,202546,569282
08/21/2013,1308,1335.75,1304.25,1333,23.75,+1.81%,217601,560204
08/20/2013,1320.75,1326.75,1304,1309.25,-12.75,-0.96%,180982,545780
08/19/2013,1296.5,1324.75,1295,1322,38.75,+3.02%,250845,548529
08/16/2013,1287.75,1296,1282.5,1283.25,-5.,-0.39%,147039,536337
08/15/2013,1271.75,1294,1271,1288.25,18.75,+1.48%,228764,534183
08/14/2013,1257.75,1271,1243.25,1269.5,11.75,+0.93%,159111,525235
08/13/2013,1253.5,1269,1252.5,1257.75,1.25,+0.10%,164939,514193
08/12/2013,1224,1258.25,1217.25,1256.5,38,+3.12%,230198,508702
08/09/2013,1228,1241,1216,1218.5,-9.25,-0.75%,109009,509917
08/08/2013,1199,1233,1198.75,1227.75,28.75,+2.40%,145743,502891
08/07/2013,1192.75,1208.5,1192.25,1199,5.5,+0.46%,128922,496959
08/06/2013,1207.25,1209.75,1192.5,1193.5,-14.,-1.16%,132619,496026
08/05/2013,1212.25,1214.25,1186.5,1207.5,-5.25,-0.43%,139951,493788
08/02/2013,1236,1247.75,1207.75,1212.75,-21.5,-1.74%,146233,491804
08/01/2013,1247,1252.25,1230.25,1234.25,-15.5,-1.24%,153385,492413
07/31/2013,1248,1253.75,1237.25,1249.75,0.75,+0.06%,115459,491835
07/30/2013,1271.75,1280,1247.25,1249,-23.,-1.81%,157771,490254
07/29/2013,1271,1276.75,1257.25,1272,-3.25,-0.25%,154967,490741
07/26/2013,1266.25,1276,1250.25,1275.25,8.5,+0.67%,178824,495508
07/25/2013,1298.25,1308,1263.25,1266.75,-35.,-2.69%,228171,507506
07/24/2013,1322,1332,1297.25,1301.75,-22.25,-1.68%,198443,521548
07/23/2013,1344.25,1357,1322.5,1324,-24.75,-1.84%,215748,526976
07/22/2013,1328.75,1352.5,1320,1348.75,22.75,+1.72%,162576,527451
07/19/2013,1317,1330.75,1316.75,1326,9.75,+0.74%,119553,520115
