Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
08/13/2021,1408.75,1434.5,1408.75,1424.25,22.75,+1.62%,184419,666604
08/12/2021,1411,1428.75,1394.75,1401.5,-4.,-0.28%,255435,656522
08/11/2021,1448.5,1466,1403,1405.5,-42.,-2.90%,143995,657255
08/10/2021,1439.5,1460.75,1439.5,1447.5,13.75,+0.96%,118102,660007
08/09/2021,1426,1443.75,1418.5,1433.75,11.5,+0.81%,113417,655094
08/06/2021,1398.5,1422.25,1398.5,1422.25,19.75,+1.41%,114094,654713
08/05/2021,1403.5,1415,1393.5,1402.5,-1.,-0.07%,120348,652464
08/04/2021,1390.25,1406.5,1390.25,1403.5,11.25,+0.81%,149972,653088
08/03/2021,1409,1413.75,1380.5,1392.25,-26.5,-1.87%,175922,655874
08/02/2021,1419.25,1425.5,1404,1418.75,4,+0.28%,113104,657972
07/30/2021,1435,1441,1405.75,1414.75,-19.5,-1.36%,124712,658605
07/29/2021,1431.75,1449.75,1426.75,1434.25,2.25,+0.16%,113968,657944
07/28/2021,1422.75,1435.75,1410.5,1432,13.75,+0.97%,131639,662198
07/27/2021,1419.25,1442.75,1412.5,1418.25,5.5,+0.39%,152030,667567
07/26/2021,1405,1415.5,1380,1412.75,11.75,+0.84%,161040,674581
07/23/2021,1418.25,1419.75,1396,1401,-15.25,-1.08%,141075,682194
07/22/2021,1439.75,1440.5,1391.25,1416.25,-23.,-1.60%,207054,685901
07/21/2021,1449.25,1451.5,1428.75,1439.25,-4.25,-0.29%,133225,690262
07/20/2021,1434.25,1452.75,1429,1443.5,15.5,+1.09%,178069,692028
07/19/2021,1475,1480,1426.25,1428,-26.75,-1.84%,155214,691408
07/16/2021,1449.5,1473.75,1444,1454.75,7.25,+0.50%,165461,686523
07/15/2021,1453.25,1461,1440.75,1447.5,-5.5,-0.38%,140804,681407
07/14/2021,1414,1458.5,1407,1453,38.25,+2.70%,175119,678657
07/13/2021,1403.75,1425.25,1400.25,1414.75,10.5,+0.75%,148767,682359
07/12/2021,1378.5,1409.5,1378.5,1404.25,25,+1.81%,150032,684078
07/09/2021,1367.5,1382.5,1356.75,1379.25,14,+1.03%,145842,684631
07/08/2021,1377.75,1383,1353,1365.25,-1.5,-0.11%,141920,680738
07/07/2021,1351.25,1388,1346.25,1366.75,22.5,+1.67%,180545,682475
07/06/2021,1408.25,1408.25,1334,1344.25,-89.,-6.21%,205786,690273
07/02/2021,1429,1449.5,1417.5,1433.25,3.5,+0.24%,138408,690280
07/01/2021,1434.75,1459.75,1409,1429.75,-0.25,-0.02%,208925,690891
06/30/2021,1340,1438.5,1315.5,1430,90.25,+6.74%,276840,686879
06/29/2021,1350,1353.25,1327,1339.75,3,+0.22%,167212,676464
06/28/2021,1302.75,1343.75,1299,1336.75,34,+2.61%,226761,683929
06/25/2021,1333.5,1347.25,1300.25,1302.75,-31.25,-2.34%,287629,705930
06/24/2021,1345.25,1346,1305.5,1334,-12.,-0.89%,235969,765285
06/23/2021,1347.5,1363.75,1342.25,1346,-6.,-0.44%,202291,764309
06/22/2021,1374.75,1380.75,1350.5,1352,-18.25,-1.33%,226472,757801
06/21/2021,1333,1376.75,1326,1370.25,15.25,+1.13%,216523,758581
06/18/2021,1295,1366.5,1295,1355,60,+4.63%,332431,762361
06/17/2021,1395,1400.25,1289,1295,-107.,-7.63%,381736,778384
06/16/2021,1429,1435.25,1396.25,1402,-24.,-1.68%,198457,791009
06/15/2021,1451,1457,1421,1426,-15.25,-1.06%,249403,791507
06/14/2021,1477.75,1480.25,1428,1441.25,-41.25,-2.78%,248503,792336
06/11/2021,1509.75,1515.75,1473.25,1482.5,-27.5,-1.82%,344644,805289
06/10/2021,1523,1538.25,1501.75,1510,-13.,-0.85%,329476,808700
06/09/2021,1542.75,1545.75,1510.75,1523,-16.5,-1.07%,269528,807728
06/08/2021,1531.5,1552.75,1523.25,1539.5,17.25,+1.13%,309024,814479
06/07/2021,1553.25,1577.75,1520.75,1522.25,-15.25,-0.99%,333141,816683
06/04/2021,1502.75,1540.25,1501.25,1537.5,33.25,+2.21%,184937,819353
06/03/2021,1518.75,1541.25,1498.5,1504.25,-12.,-0.79%,191487,808778
06/02/2021,1498.25,1520.75,1494.5,1516.25,15.5,+1.03%,194865,807012
06/01/2021,1493.5,1528.25,1490,1500.75,18.75,+1.27%,190346,807816
05/28/2021,1488.5,1505.5,1474.5,1482,-5.25,-0.35%,129909,805422
05/27/2021,1456.25,1489.25,1443.5,1487.25,34.25,+2.36%,161854,805969
05/26/2021,1461.25,1470.75,1438,1453,-7.5,-0.51%,183131,802730
05/25/2021,1471.25,1487.25,1449.5,1460.5,-10.5,-0.71%,165694,804827
05/24/2021,1466.5,1472.75,1452.5,1471,-1.25,-0.08%,139281,807248
05/21/2021,1481.5,1485,1461.75,1472.25,-8.,-0.54%,154209,808400
05/20/2021,1492.25,1498.75,1470.25,1480.25,-5.25,-0.35%,138016,803769
05/19/2021,1522,1523.25,1472.5,1485.5,-35.75,-2.35%,225935,800632
05/18/2021,1525,1540.25,1514.25,1521.25,-4.25,-0.28%,175918,805419
05/17/2021,1525.75,1538.5,1512.5,1525.5,-2.,-0.13%,159294,801280
05/14/2021,1520.75,1551.75,1517.5,1527.5,5.25,+0.34%,191296,802447
05/13/2021,1570.75,1575,1507,1522.25,-50.25,-3.20%,299123,809853
05/12/2021,1554.5,1596.25,1553.5,1572.5,19,+1.22%,289974,817567
05/11/2021,1526.5,1560.5,1512,1553.5,24.75,+1.62%,204036,809326
05/10/2021,1524.5,1540.75,1523.5,1528.75,-8.75,-0.57%,198018,805614
05/07/2021,1512.5,1547,1509.5,1537.5,21.75,+1.43%,234881,807696
05/06/2021,1495.75,1519.5,1492.25,1515.75,24.25,+1.63%,217572,810944
05/05/2021,1482,1496.5,1478.5,1491.5,9.5,+0.64%,171042,805180
05/04/2021,1467,1495,1463.5,1482,15,+1.02%,165254,806892
05/03/2021,1483,1496,1458.25,1467,-4.25,-0.29%,177675,808021
04/30/2021,1444,1472.75,1435.5,1471.25,28,+1.94%,187882,807978
04/29/2021,1445.25,1463.25,1441.25,1443.25,-12.5,-0.86%,217330,810191
04/28/2021,1464.25,1485.5,1439.25,1455.75,-13.75,-0.94%,351498,820694
04/27/2021,1490.75,1522,1467.5,1469.5,-19.5,-1.31%,397865,849061
04/26/2021,1475.25,1492.25,1464.25,1489,21.5,+1.47%,326516,865100
04/23/2021,1465.5,1476,1451.75,1467.5,2,+0.14%,322513,881444
04/22/2021,1433,1474.75,1432.5,1465.5,33.75,+2.36%,361305,903661
04/21/2021,1414.5,1433.5,1408,1431.75,18.75,+1.33%,277388,902356
04/20/2021,1393.25,1426,1393.25,1413,19.25,+1.38%,280713,901330
04/19/2021,1384.75,1398.5,1381.5,1393.75,12.75,+0.92%,211020,910203
04/16/2021,1372,1390.75,1371.25,1381,8.5,+0.62%,231426,901584
04/15/2021,1362.75,1374.75,1360.75,1372.5,9.25,+0.68%,199440,895196
04/14/2021,1351.25,1371.25,1347,1363.25,14,+1.04%,247665,895691
04/13/2021,1346.5,1359.5,1341.25,1349.25,3.75,+0.28%,250594,885436
04/12/2021,1362.75,1365.75,1339,1345.5,-16.5,-1.21%,282030,876576
04/09/2021,1372.75,1376.75,1360.25,1362,-11.75,-0.86%,252281,876761
04/08/2021,1370.25,1378.25,1366.25,1373.75,3.25,+0.24%,217777,875146
04/07/2021,1375.25,1381.75,1364.5,1370.5,-4.75,-0.35%,179713,872328
04/06/2021,1372.5,1387,1372.25,1375.25,3,+0.22%,164704,870313
04/05/2021,1372.75,1385.25,1370.75,1372.25,6.5,+0.48%,156688,869912
04/01/2021,1396.75,1408,1362.5,1365.75,-19.5,-1.41%,410229,869945
03/31/2021,1316.25,1385.25,1313.75,1385.25,70,+5.32%,336554,870647
03/30/2021,1340.5,1343,1312.5,1315.25,-25.25,-1.88%,184392,863609
03/29/2021,1347,1348.25,1333,1340.5,-5.25,-0.39%,179619,862168
03/26/2021,1357.25,1362,1344.75,1345.75,-12.75,-0.94%,198642,860698
03/25/2021,1372.75,1373.25,1354.75,1358.5,-15.75,-1.15%,188209,853507
03/24/2021,1363.75,1375.5,1360.5,1374.25,10.25,+0.75%,157859,853803
03/23/2021,1356.25,1374.5,1355.25,1364,8.75,+0.65%,198303,853452
03/22/2021,1356.5,1360.25,1346.5,1355.25,-0.75,-0.06%,131831,854955
03/19/2021,1333.75,1358.5,1333,1356,20.25,+1.52%,155611,856125
03/18/2021,1362.5,1363,1334.25,1335.75,-26.75,-1.96%,175808,853595
03/17/2021,1366,1372.75,1355.75,1362.5,-8.75,-0.64%,135366,853665
03/16/2021,1369.5,1372,1361.5,1371.25,3.75,+0.27%,130123,856153
03/15/2021,1359.25,1371.75,1352.5,1367.5,4.75,+0.35%,148249,858148
03/12/2021,1362.5,1367,1343.25,1362.75,0,0.00%,181809,857803
03/11/2021,1355.75,1366.75,1347,1362.75,7.25,+0.53%,182035,857327
03/10/2021,1386.25,1387,1353.75,1355.5,-27.25,-1.97%,241471,858368
03/09/2021,1376.25,1384,1367,1382.75,7.25,+0.53%,211524,866929
03/08/2021,1382,1398.5,1373.5,1375.5,4.5,+0.33%,188456,868715
03/05/2021,1351,1373,1344.25,1371,19.25,+1.42%,183338,862862
03/04/2021,1347.75,1371,1345.25,1351.75,3.75,+0.28%,259283,858765
03/03/2021,1353.25,1355.25,1337,1348,-4.75,-0.35%,158924,850993
03/02/2021,1341.25,1355.5,1325.5,1352.75,13.5,+1.01%,193657,848466
03/01/2021,1358.5,1365.25,1338,1339.25,-9.,-0.67%,198731,852350
02/26/2021,1353,1354.5,1329.25,1348.25,-8.25,-0.61%,199320,849038
02/25/2021,1371,1389.75,1344.5,1356.5,-14.,-1.02%,354360,853875
02/24/2021,1355,1371.5,1353,1370.5,17.75,+1.31%,289109,866047
02/23/2021,1336,1371,1334.25,1352.75,15.25,+1.14%,356769,889784
02/22/2021,1335.5,1339.25,1324.25,1337.5,10,+0.75%,327686,889203
02/19/2021,1322,1336,1315.25,1327.5,5.75,+0.44%,315030,894297
02/18/2021,1331.5,1334,1317.75,1321.75,-6.75,-0.51%,250159,913868
02/17/2021,1327,1334.75,1323.75,1328.5,-0.25,-0.02%,188473,914252
02/16/2021,1328.75,1332.5,1320,1328.75,14.75,+1.12%,250009,910575
02/12/2021,1310,1317.75,1306,1314,4.5,+0.34%,187502,928591
02/11/2021,1294.75,1319.75,1280.75,1309.5,15.25,+1.18%,286252,931486
02/10/2021,1331.25,1331.75,1292.5,1294.25,-39.75,-2.98%,354955,926135
02/09/2021,1323.25,1340,1315.25,1334,11,+0.83%,376553,916791
02/08/2021,1306.25,1327,1303.25,1323,19,+1.46%,276711,910009
02/05/2021,1302.5,1316.25,1298.25,1304,1.75,+0.13%,253325,915730
02/04/2021,1302.25,1310.75,1296.5,1302.25,0.25,+0.02%,217666,922012
02/03/2021,1287.75,1303.75,1275.5,1302,12,+0.93%,197554,924076
02/02/2021,1303,1306.75,1281.25,1290,-10.,-0.77%,193977,922823
02/01/2021,1302.5,1308,1286.75,1300,1.25,+0.10%,229124,925109
01/29/2021,1284.5,1304.5,1274,1298.75,13.75,+1.07%,274400,925030
01/28/2021,1302.5,1315.5,1278.75,1285,-19.5,-1.49%,294960,924526
01/27/2021,1307,1320.75,1297.25,1304.5,2.25,+0.17%,325713,927112
01/26/2021,1283.5,1306.75,1268.25,1302.25,22,+1.72%,217115,934794
01/25/2021,1250,1286.5,1237.75,1280.25,26.25,+2.09%,263142,928633
01/22/2021,1300.5,1304.75,1246.5,1254,-56.5,-4.31%,374408,932257
01/21/2021,1311.25,1323,1306.75,1310.5,-0.75,-0.06%,202545,942024
01/20/2021,1327.75,1327.75,1298.75,1311.25,-19.5,-1.47%,331299,942599
01/19/2021,1358,1358,1329,1330.75,-23.5,-1.74%,249685,941826
01/15/2021,1361.75,1363.5,1349.75,1354.25,-5.75,-0.42%,206928,949528
01/14/2021,1336.5,1364.25,1334.25,1360,23.75,+1.78%,234995,948241
01/13/2021,1343.75,1355.75,1332.25,1336.25,-7.5,-0.56%,255329,937391
01/12/2021,1310.25,1351.25,1297.75,1343.75,33.5,+2.56%,311619,935394
01/11/2021,1314,1322,1295,1310.25,-1.75,-0.13%,261480,933643
01/08/2021,1299.75,1320.25,1292.25,1312,13.75,+1.06%,249405,943488
01/07/2021,1307.5,1311.25,1287.75,1298.25,-6.25,-0.48%,248175,940185
01/06/2021,1303.5,1320.25,1296.75,1304.5,10,+0.77%,275944,941098
01/05/2021,1267.5,1315.75,1267.5,1294.5,29.5,+2.33%,401866,926263
01/04/2021,1267.25,1297,1254.25,1265,6.5,+0.52%,384791,915420
12/31/2020,1247.5,1266.75,1246.75,1258.5,7,+0.56%,199910,889228
12/30/2020,1248.25,1255.75,1237.25,1251.5,1,+0.08%,266506,891105
12/29/2020,1213,1253.75,1205.25,1250.5,35.5,+2.92%,301368,896793
12/28/2020,1232.5,1234.5,1209.75,1215,-7.,-0.57%,274972,894690
12/24/2020,1218,1227.5,1218,1222,5.25,+0.43%,157952,914736
12/23/2020,1210.75,1223,1204.75,1216.75,5,+0.41%,291754,933721
12/22/2020,1208.25,1215.5,1203,1211.75,3,+0.25%,298689,945422
12/21/2020,1199,1209.5,1182.75,1208.75,17.75,+1.49%,386372,957607
12/18/2020,1180,1195,1180,1191,12.5,+1.06%,292563,953778
12/17/2020,1167.25,1181.25,1161.5,1178.5,14.25,+1.22%,281520,951164
12/16/2020,1164.5,1173.75,1162,1164.25,-0.5,-0.04%,276939,942917
12/15/2020,1156.25,1165.25,1148.5,1164.75,10.75,+0.93%,249917,938967
12/14/2020,1150,1156.5,1148,1154,8.75,+0.76%,200721,935868
12/11/2020,1141.25,1146,1135.5,1145.25,7.5,+0.66%,262246,940720
12/10/2020,1142,1154.75,1134.75,1137.75,-4.,-0.35%,416694,934365
12/09/2020,1134,1144,1132,1141.75,8.75,+0.77%,274732,929754
12/08/2020,1141.75,1143.75,1130.75,1133,-8.75,-0.77%,377968,937033
12/07/2020,1135,1147.75,1129.25,1141.75,1,+0.09%,363687,962634
12/04/2020,1144,1148,1135.5,1140.75,-3.75,-0.33%,189085,957919
12/03/2020,1132.5,1145.25,1128.5,1144.5,14.75,+1.31%,208997,959070
12/02/2020,1134,1139.25,1120.25,1129.75,-9.,-0.79%,289249,958905
12/01/2020,1146,1151.25,1136.75,1138.75,-6.25,-0.55%,221840,947968
11/30/2020,1167.5,1169,1144.5,1145,-19.5,-1.67%,259897,951453
11/27/2020,1157,1165.5,1154.5,1164.5,7,+0.60%,97268,953081
11/25/2020,1171.5,1171.5,1157,1157.5,-7.75,-0.67%,178243,948963
11/24/2020,1158.75,1167.5,1147.25,1165.25,0.25,+0.02%,239577,946353
11/23/2020,1167,1168.5,1159.5,1165,11,+0.95%,224695,940864
11/20/2020,1154.5,1165,1152.5,1154,5.75,+0.50%,283070,944689
11/19/2020,1147.25,1150.75,1136,1148.25,0.25,+0.02%,233550,939788
11/18/2020,1141.75,1156.75,1137,1148,7.25,+0.64%,291363,935214
11/17/2020,1134,1146,1134,1140.75,10.75,+0.95%,284306,929300
11/16/2020,1124.25,1131,1123,1130,5.75,+0.51%,185461,924982
11/13/2020,1119,1129.5,1111,1124.25,6.5,+0.58%,242556,924379
11/12/2020,1123,1126.75,1114.5,1117.75,-7.5,-0.67%,255551,916499
11/11/2020,1121.75,1129.25,1117.25,1125.25,8.25,+0.74%,355181,919156
11/10/2020,1088.5,1124,1085.5,1117,29.25,+2.69%,414116,925282
11/09/2020,1082.75,1095.5,1080.75,1087.75,6.25,+0.58%,232733,911427
11/06/2020,1081,1084.25,1075.5,1081.5,4.25,+0.39%,229417,908965
11/05/2020,1060,1083.5,1057.25,1077.25,17.5,+1.65%,281931,905843
11/04/2020,1040.75,1061,1036.5,1059.75,17.75,+1.70%,247206,906034
11/03/2020,1032.5,1046,1032.5,1042,10.25,+0.99%,205499,910994
11/02/2020,1031,1034.75,1025.75,1031.75,-0.75,-0.07%,159149,917039
10/30/2020,1029.25,1036.25,1023.5,1032.5,8,+0.78%,237614,918311
10/29/2020,1021.25,1028.5,1020.75,1024.5,-0.25,-0.02%,302387,926056
10/28/2020,1036.75,1041.25,1024,1024.75,-15.25,-1.47%,406704,937824
10/27/2020,1044,1048.75,1038.75,1040,-6.75,-0.64%,342446,969014
10/26/2020,1046,1052.25,1043.25,1046.75,-2.25,-0.21%,313034,992397
