Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
07/14/2023,1507,1511.5,1495.75,1495.75,-22.25,-1.47%,212323,652560
07/13/2023,1489,1518,1489,1518,29.5,+1.98%,205941,645191
07/12/2023,1545.5,1545.5,1477,1488.5,-32.,-2.10%,293564,634915
07/11/2023,1515.75,1533.5,1515.75,1520.5,12.5,+0.83%,186100,622509
07/10/2023,1484,1524.75,1482.75,1508,22.5,+1.51%,167631,615511
07/07/2023,1523.5,1523.5,1480,1485.5,-40.25,-2.64%,176165,614221
07/06/2023,1538.25,1544,1519.25,1525.75,-21.5,-1.39%,185197,617434
07/05/2023,1562.25,1589,1544,1547.25,-14.75,-0.94%,248395,614492
07/03/2023,1557.25,1616.5,1556,1562,4.75,+0.31%,341781,610352
06/30/2023,1482,1568,1480.25,1557.25,74.25,+5.01%,437542,596458
06/29/2023,1447.75,1485.5,1445.25,1483,32,+2.21%,216707,601685
06/28/2023,1486.75,1500,1435.75,1451,-44.,-2.94%,282852,608413
06/27/2023,1523,1524.75,1490,1495,-26.,-1.71%,283308,622093
06/26/2023,1486.25,1525,1477.75,1521,26.5,+1.77%,272520,636409
06/23/2023,1500,1501.5,1470.25,1494.5,-6.,-0.40%,346789,632630
06/22/2023,1513.25,1519.5,1468.5,1500.5,-14.25,-0.94%,392610,655996
06/21/2023,1489,1521.25,1479,1514.75,37.5,+2.54%,381541,659914
06/20/2023,1472.75,1489.25,1459.75,1477.25,10.75,+0.73%,409450,662469
06/16/2023,1426,1468.25,1426,1466.5,38.25,+2.68%,505353,658190
06/15/2023,1389.75,1432,1387.5,1428.25,40,+2.88%,424576,650774
06/14/2023,1398.75,1399,1380,1388.25,-11.,-0.79%,303257,652993
06/13/2023,1373.25,1415.5,1371.75,1399.25,26.5,+1.93%,391150,660855
06/12/2023,1390,1392.75,1368.5,1372.75,-13.75,-0.99%,295182,665662
06/09/2023,1360.5,1388,1356.25,1386.5,23.25,+1.71%,308151,666107
06/08/2023,1358,1371.75,1352,1363.25,2.5,+0.18%,348595,666050
