Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
01/12/2024,1239.75,1240.25,1205.75,1205.75,-25.5,-2.07%,461410,670849
01/11/2024,1234,1235.5,1231.25,1231.25,2.5,+0.20%,203726,668267
01/10/2024,1241.5,1241.5,1228.75,1228.75,-12.75,-1.03%,209829,671141
01/09/2024,1238.5,1243,1228.75,1241.5,2,+0.16%,201159,658250
01/08/2024,1252.75,1252.75,1233.25,1239.5,-10.25,-0.82%,214484,653918
01/05/2024,1261.25,1261.25,1249.75,1249.75,-12.25,-0.97%,165886,648387
01/04/2024,1274.25,1274.25,1260.25,1262,-7.5,-0.59%,157818,646030
01/03/2024,1271.5,1275.25,1268,1269.5,-4.5,-0.35%,188839,643508
01/02/2024,1289.5,1289.5,1266,1274,-19.5,-1.51%,208896,639490
12/29/2023,1304.75,1311.75,1292.25,1293.5,-11.75,-0.90%,150776,627370
12/28/2023,1315.75,1324.25,1303,1305.25,-11.5,-0.87%,159602,619613
12/27/2023,1310.5,1318.75,1303,1316.75,3.5,+0.27%,163671,625756
12/26/2023,1299.75,1314.5,1296,1313.25,13.5,+1.04%,146651,637033
12/22/2023,1296.75,1308,1294,1299.75,2.5,+0.19%,181263,652838
12/21/2023,1309.5,1310,1295,1297.25,-11.,-0.84%,217197,663772
12/20/2023,1312.5,1321.75,1305.5,1308.25,-4.25,-0.32%,299789,665004
12/19/2023,1326.5,1328.75,1309.5,1312.5,-14.5,-1.09%,333086,693382
12/18/2023,1318,1328,1307,1327,11.25,+0.86%,271682,707713
12/15/2023,1317,1320.5,1304,1315.75,1.75,+0.13%,260801,713970
12/14/2023,1311,1319.25,1304,1314,6.5,+0.50%,215555,711307
12/13/2023,1323,1323.5,1302.5,1307.5,-16.25,-1.23%,302889,712859
12/12/2023,1337.25,1344,1320.5,1323.75,-12.25,-0.92%,332747,718648
12/11/2023,1309.5,1338.5,1307,1336,32,+2.45%,327957,719078
12/08/2023,1312.5,1330.75,1299,1304,-7.75,-0.59%,302825,713525
12/07/2023,1296,1318.25,1292,1311.75,16.25,+1.25%,307807,716564
12/06/2023,1309.25,1313.5,1293.75,1295.5,-10.,-0.77%,277485,711897
12/05/2023,1307.25,1315.25,1294,1305.5,-0.75,-0.06%,270274,715603
12/04/2023,1322.5,1329.25,1303.5,1306.25,-18.75,-1.42%,301381,717555
12/01/2023,1342,1343.5,1323.5,1325,-17.75,-1.32%,284641,731639
11/30/2023,1347,1351.5,1339.25,1342.75,-4.25,-0.32%,225757,739639
11/29/2023,1346.5,1352,1337,1347,0.5,+0.04%,212457,735545
11/28/2023,1330.25,1350,1329.5,1346.5,16.75,+1.26%,263445,736483
11/27/2023,1329.5,1339,1323.5,1329.75,-1.,-0.08%,212536,736879
11/24/2023,1354.5,1355,1329.5,1330.75,-25.75,-1.90%,146158,741889
11/22/2023,1377,1378.5,1354.25,1356.5,-20.75,-1.51%,228132,749539
11/21/2023,1365.5,1389.25,1364,1377.25,10,+0.73%,245965,745196
11/20/2023,1339.25,1368,1327,1367.25,27,+2.01%,215603,740331
11/17/2023,1360,1361.5,1336.75,1340.25,-20.,-1.47%,236269,741606
11/16/2023,1385,1387.75,1353.75,1360.25,-24.75,-1.79%,264237,745000
11/15/2023,1389,1398.5,1379.5,1385,-4.75,-0.34%,213927,746033
11/14/2023,1382.75,1391.5,1368.5,1389.75,7.25,+0.52%,230494,738195
11/13/2023,1353.75,1386,1350.25,1382.5,35,+2.60%,240078,730647
11/10/2023,1345.75,1349.75,1337,1347.5,4,+0.30%,163318,727531
11/09/2023,1366.5,1373,1336,1343.5,-22.25,-1.63%,320371,723457
11/08/2023,1362,1384.5,1361,1365.75,3.75,+0.28%,323087,724686
11/07/2023,1362.25,1380,1356.75,1362,-2.,-0.15%,374680,722948
11/06/2023,1352,1369.75,1352,1364,12.25,+0.91%,265986,718743
11/03/2023,1327,1355,1326.25,1351.75,23.5,+1.77%,266229,714599
11/02/2023,1315.25,1330,1315,1328.25,13.25,+1.01%,169444,714920
11/01/2023,1311,1319.25,1304.75,1315,4.5,+0.34%,147598,711015
10/31/2023,1307.25,1321.5,1300,1310.5,3.25,+0.25%,180171,706923
10/30/2023,1319.5,1331.25,1305.5,1307.25,-12.25,-0.93%,312853,704832
10/27/2023,1300,1325.25,1298.5,1319.5,19.25,+1.48%,354577,749127
10/26/2023,1307.5,1318.5,1298,1300.25,-8.25,-0.63%,308518,799342
10/25/2023,1312.75,1320.75,1297.5,1308.5,-6.,-0.46%,297208,807506
10/24/2023,1305.5,1317,1299.25,1314.5,9,+0.69%,288342,814726
10/23/2023,1320,1321.75,1305,1305.5,-14.75,-1.12%,261694,814227
10/20/2023,1331,1334,1319,1320.25,-11.5,-0.86%,337800,816951
10/19/2023,1328.75,1333.75,1317.5,1331.75,2.5,+0.19%,435952,830899
10/18/2023,1316.25,1331,1312.25,1329.25,13,+0.99%,362916,845068
10/17/2023,1305.25,1322.25,1305,1316.25,10.5,+0.80%,285477,842086
10/16/2023,1300,1308.75,1298.75,1305.75,5.75,+0.44%,222702,829046
10/13/2023,1306.25,1318,1293.25,1300,-8.75,-0.67%,276071,835823
10/12/2023,1272.25,1318.75,1270.25,1308.75,36.5,+2.87%,494935,832207
10/11/2023,1289.5,1292,1270.25,1272.25,-17.,-1.32%,371622,824275
10/10/2023,1281,1290.75,1272.5,1289.25,6.75,+0.53%,357476,821757
10/09/2023,1285.75,1296.25,1277.25,1282.5,-2.,-0.16%,313009,818190
10/06/2023,1297,1305,1282,1284.5,-14.,-1.08%,320769,823780
10/05/2023,1291,1301,1281,1298.5,6.25,+0.48%,284016,819524
10/04/2023,1291.25,1303.25,1287.75,1292.25,0.25,+0.02%,250982,814006
10/03/2023,1296,1298,1277.5,1292,-4.75,-0.37%,379547,803439
10/02/2023,1292,1298.75,1285,1296.75,2.25,+0.17%,288834,804863
09/29/2023,1319,1324,1292.5,1294.5,-24.75,-1.88%,334278,792850
09/28/2023,1322.5,1326.5,1307.25,1319.25,-3.75,-0.28%,282541,783750
09/27/2023,1320.25,1336.25,1316.25,1323,2,+0.15%,286462,777024
09/26/2023,1317,1325.25,1307.75,1321,5.5,+0.42%,257243,777270
09/25/2023,1312.25,1318,1302.25,1315.5,2,+0.15%,174841,771251
09/22/2023,1310.75,1320,1309.5,1313.5,2.75,+0.21%,208707,769027
09/21/2023,1336.5,1338,1310,1310.75,-25.5,-1.91%,244932,772919
09/20/2023,1331.25,1338.75,1326.5,1336.25,4.5,+0.34%,199822,773714
09/19/2023,1332,1335.25,1324.5,1331.75,-1.,-0.08%,240975,773220
09/18/2023,1355,1360.25,1331.5,1332.75,-23.,-1.70%,247660,765332
09/15/2023,1375.75,1383,1353.75,1355.75,-20.,-1.45%,209026,761988
09/14/2023,1367,1379.5,1362.25,1375.75,9.5,+0.70%,253472,748418
09/13/2023,1361.75,1367.75,1350,1366.25,4,+0.29%,242947,741690
09/12/2023,1383.75,1387,1356.25,1362.25,-21.75,-1.57%,343249,740047
09/11/2023,1377.5,1388,1377,1384,6,+0.44%,183553,737352
09/08/2023,1374.25,1379.5,1367.25,1378,4.25,+0.31%,192044,736321
09/07/2023,1389,1390.5,1370.75,1373.75,-15.5,-1.12%,173312,731729
09/06/2023,1390,1398,1383.75,1389.25,10.25,+0.74%,204003,720115
09/05/2023,1382.5,1390,1371.5,1379,-3.75,-0.27%,184252,716200
09/01/2023,1382,1398,1379.75,1382.75,0.75,+0.05%,186422,713772
08/31/2023,1399.25,1404.25,1380.25,1382,-17.75,-1.27%,173020,705220
08/30/2023,1403,1413,1393.5,1399.75,-5.25,-0.37%,212910,704503
08/29/2023,1403.75,1415.75,1402.75,1405,-11.5,-0.81%,191742,698855
08/28/2023,1408.25,1420,1406,1416.5,17.25,+1.23%,218667,701978
08/25/2023,1381.5,1401.75,1379.75,1399.25,15.75,+1.14%,214710,694271
08/24/2023,1370.75,1384.5,1368,1383.5,12.5,+0.91%,181405,686803
08/23/2023,1356,1374.75,1343,1371,15,+1.11%,194695,673113
08/22/2023,1371.5,1382.75,1349.5,1356,-15.5,-1.13%,168622,665704
08/21/2023,1372.25,1390.75,1365.5,1371.5,7.75,+0.57%,209780,664037
08/18/2023,1342,1365.5,1341.25,1363.75,23,+1.72%,203214,654456
08/17/2023,1334.5,1351.25,1330.5,1340.75,7,+0.52%,192868,653638
08/16/2023,1315.25,1341.25,1313.25,1333.75,18.25,+1.39%,211690,646887
08/15/2023,1325.25,1342.75,1313.25,1315.5,-19.25,-1.44%,198163,638785
08/14/2023,1322,1337.75,1318,1334.75,17.5,+1.33%,154078,633164
08/11/2023,1329,1347,1307.5,1317.25,-11.,-0.83%,217298,630259
08/10/2023,1318.5,1337.25,1315,1328.25,9.75,+0.74%,146482,621339
08/09/2023,1316,1332.25,1315.75,1318.5,2.75,+0.21%,147199,629718
08/08/2023,1311.5,1320.5,1292.5,1315.75,4,+0.30%,166719,628182
08/07/2023,1335.5,1336.25,1301,1311.75,-31.,-2.31%,222158,628360
08/04/2023,1335,1354.75,1332,1342.75,8.5,+0.64%,144691,638603
