Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
05/14/2013,1522,1545,1514.75,1524.5,3.5,+0.23%,126740,564426
05/13/2013,1486.5,1527.25,1486.5,1521,32.75,+2.20%,123933,556365
05/10/2013,1490.75,1503.75,1481,1488.25,-3.,-0.20%,164210,555281
05/09/2013,1475.25,1500.25,1475.25,1491.25,12.25,+0.83%,123338,548065
05/08/2013,1463.25,1485,1461.5,1479,15.5,+1.06%,136539,541528
05/07/2013,1445,1464,1445,1463.5,19,+1.32%,99091,536506
05/06/2013,1450.25,1469,1442,1444.5,-10.5,-0.72%,101223,536780
05/03/2013,1440,1471,1440,1455,14,+0.97%,120206,541640
05/02/2013,1439.75,1454.25,1435.75,1441,3.5,+0.24%,102773,536913
05/01/2013,1466.25,1466.25,1429.25,1437.5,-30.25,-2.06%,149504,535894
04/30/2013,1470,1488.75,1464,1467.75,-4.,-0.27%,168578,538165
04/29/2013,1430,1475,1425,1471.75,41,+2.87%,210651,541250
04/26/2013,1420.75,1432,1417.25,1430.75,7.25,+0.51%,196797,543921
04/25/2013,1404,1424.75,1403.5,1423.5,19.5,+1.39%,196200,556542
04/24/2013,1419.25,1426,1402,1404,-15.75,-1.11%,208970,567450
04/23/2013,1417,1430,1417,1419.75,2.5,+0.18%,242237,575432
04/22/2013,1424,1426.75,1408,1417.25,-11.,-0.77%,180821,572558
04/19/2013,1430.5,1441,1422,1428.25,-2.25,-0.16%,142910,566547
04/18/2013,1420,1441.5,1419,1430.5,8.25,+0.58%,222461,557632
04/17/2013,1411,1429.75,1406,1422.25,10.75,+0.76%,206364,563642
04/16/2013,1394.5,1417,1389,1411.5,16.5,+1.18%,226590,558530
04/15/2013,1413,1419.75,1393.75,1395,-18.,-1.27%,221099,558276
04/12/2013,1401.25,1419,1399.5,1413,11,+0.78%,216636,564977
04/11/2013,1392.75,1406.25,1382.5,1402,9.25,+0.66%,265491,564293
04/10/2013,1394.5,1409.75,1385.5,1392.75,-2.75,-0.20%,222557,569251
04/09/2013,1378.75,1397,1375.5,1395.5,17.5,+1.27%,241558,576118
04/08/2013,1360.25,1380,1356.25,1378,16.25,+1.19%,200270,588606
04/05/2013,1372,1373.5,1354.5,1361.75,-10.25,-0.75%,203815,585073
04/04/2013,1381.5,1383.75,1361,1372,-8.25,-0.60%,179164,581129
04/03/2013,1395.25,1397.25,1375.5,1380.25,-13.75,-0.99%,204905,574751
04/02/2013,1393.5,1405.75,1386,1394,3.25,+0.23%,183094,564800
04/01/2013,1401.5,1408.25,1386.25,1390.75,-14.,-1.00%,175311,565716
03/28/2013,1455.5,1459.75,1397,1404.75,-49.,-3.37%,310890,564694
03/27/2013,1447.75,1457.75,1443.5,1453.75,6,+0.41%,107582,577219
03/26/2013,1437,1449.5,1434,1447.75,10.5,+0.73%,108506,577889
03/25/2013,1440.5,1445.5,1430.5,1437.25,-3.25,-0.23%,111076,579982
03/22/2013,1447,1448.75,1433,1440.5,-8.5,-0.59%,133495,581253
03/21/2013,1420.5,1451.5,1419.5,1449,29.25,+2.06%,164744,582574
03/20/2013,1407,1422,1406.25,1419.75,13,+0.92%,131325,581291
03/19/2013,1409.5,1418.75,1403,1406.75,-2.75,-0.20%,175336,582483
03/18/2013,1424,1425.25,1404.25,1409.5,-16.5,-1.16%,200300,589298
03/15/2013,1439,1445.25,1422.5,1426,-9.5,-0.66%,162179,595760
03/14/2013,1446.75,1450,1429,1435.5,-11.5,-0.79%,159471,601393
03/13/2013,1468,1468.75,1440.25,1447,-21.75,-1.48%,196754,600823
03/12/2013,1479,1480.5,1465,1468.75,-10.75,-0.73%,135773,605100
03/11/2013,1474.5,1484,1467.25,1479.5,8.5,+0.58%,124703,601977
03/08/2013,1473,1484.75,1450.25,1471,-2.5,-0.17%,199125,598360
03/07/2013,1465.5,1474.75,1460.75,1473.5,7.5,+0.51%,118990,591581
03/06/2013,1466.5,1475.5,1455.5,1466,-0.5,-0.03%,167751,592049
03/05/2013,1462,1481.75,1459,1466.5,4.5,+0.31%,176284,593117
03/04/2013,1440.5,1464.25,1434.25,1462,18.5,+1.28%,156163,598665
03/01/2013,1452,1457.5,1433,1443.5,-8.75,-0.60%,152449,595936
02/28/2013,1439.5,1467.75,1434,1452.25,12.75,+0.89%,236269,599453
02/27/2013,1433.75,1448.75,1425,1439.5,7.75,+0.54%,200068,601305
02/26/2013,1432.25,1442.5,1420.5,1431.75,-3.5,-0.24%,242982,598066
02/25/2013,1444.25,1453,1421.5,1435.25,-8.5,-0.59%,263685,609884
02/22/2013,1469,1497,1442,1443.75,-26.75,-1.82%,393491,614090
02/21/2013,1466.75,1476,1454,1470.5,2,+0.14%,284799,624565
02/20/2013,1456.5,1477,1453.5,1468.5,11.25,+0.77%,257783,630410
02/19/2013,1421,1459.75,1421,1457.25,42.5,+3.00%,313764,639511
02/15/2013,1408.75,1418,1405.25,1414.75,6.25,+0.44%,194258,634214
02/14/2013,1413.5,1419,1395,1408.5,-5.,-0.35%,191828,626989
02/13/2013,1412,1417.75,1393.5,1413.5,4,+0.28%,211497,621472
02/12/2013,1417.5,1424.5,1404,1409.5,-7.75,-0.55%,244297,618804
02/11/2013,1433.25,1434.25,1412,1417.25,-19.5,-1.36%,232417,621389
02/08/2013,1472.5,1479.75,1435.25,1436.75,-36.5,-2.48%,319712,622007
02/07/2013,1477.25,1484.75,1468,1473.25,-4.,-0.27%,267908,619699
02/06/2013,1485.25,1485.25,1466.5,1477.25,-8.5,-0.57%,202052,610702
02/05/2013,1479.5,1486.75,1469.5,1485.75,5.5,+0.37%,164745,607911
02/04/2013,1474,1489.5,1467.5,1480.25,14.75,+1.01%,167399,602337
02/01/2013,1460.25,1476.5,1455,1465.5,5.75,+0.39%,179401,599230
01/31/2013,1465,1473.5,1446,1459.75,-7.75,-0.53%,240561,594048
01/30/2013,1438.75,1470,1435.75,1467.5,27.75,+1.93%,258748,587362
01/29/2013,1432,1444,1427.5,1439.75,6.25,+0.44%,156483,574109
01/28/2013,1430.5,1436.25,1419.75,1433.5,7.5,+0.53%,159113,563939
01/25/2013,1424.25,1431.75,1412.75,1426,2.25,+0.16%,162341,558546
01/24/2013,1426.75,1428.25,1404.5,1423.75,-3.,-0.21%,151141,553765
01/23/2013,1437.25,1446.25,1421.5,1426.75,-12.5,-0.87%,157861,551565
01/22/2013,1426.75,1446.75,1424,1439.25,22.5,+1.59%,185917,548246
01/18/2013,1416.25,1423.25,1408,1416.75,2,+0.14%,126939,540364
01/17/2013,1420.25,1431.75,1408.25,1414.75,-6.5,-0.46%,176876,536578
