Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
07/14/2003,610,610,610,610,-10.75,-1.73%,114480,184852
07/11/2003,616,620.75,616,620.75,6.25,+1.02%,113120,183663
07/10/2003,615.5,615.5,614.5,614.5,-4.5,-0.73%,147242,186200
07/09/2003,615.75,619,613,619,5.25,+0.86%,126626,187373
07/08/2003,622,622,613.75,613.75,-6.75,-1.09%,164802,186585
07/07/2003,625.5,629,620,620.5,-6.25,-1.00%,162064,193795
07/03/2003,628.5,631.5,626.75,626.75,-2.,-0.32%,134594,201651
07/02/2003,624.5,628.75,624,628.75,2.5,+0.40%,116384,203903
07/01/2003,622,626.25,619.5,626.25,5,+0.80%,122258,206282
06/30/2003,631,632,621.25,621.25,-10.25,-1.62%,182422,208607
06/27/2003,628,631.5,628,631.5,3.25,+0.52%,164006,208495
06/26/2003,642,642.5,628.25,628.25,-14.5,-2.26%,253648,216515
06/25/2003,635.5,642.75,635,642.75,7,+1.10%,145600,225135
06/24/2003,630,635.75,629,635.75,5.5,+0.87%,205440,227141
06/23/2003,628.5,630.25,627,630.25,1,+0.16%,136688,225541
06/20/2003,628.25,629.75,628,629.25,-0.75,-0.12%,148026,228514
06/19/2003,629,632,628.5,630,1,+0.16%,181696,227270
06/18/2003,621.5,629,621.5,629,7.75,+1.25%,178388,225988
06/17/2003,616.25,621.25,615,621.25,4,+0.65%,157218,219421
06/16/2003,613,617.25,611.75,617.25,2.75,+0.45%,138728,217790
06/13/2003,624.5,625,614.5,614.5,-10.,-1.60%,242036,223384
06/12/2003,629,629.75,624.5,624.5,-5.,-0.79%,161470,225241
06/11/2003,633,637,629.5,629.5,-4.,-0.63%,172112,224349
06/10/2003,625,633.5,624.25,633.5,8,+1.28%,151268,223015
06/09/2003,631,631,625.5,625.5,-6.,-0.95%,120164,220571
06/06/2003,619,631.5,618.5,631.5,12.75,+2.06%,151020,219405
06/05/2003,615.25,618.75,614.25,618.75,3.5,+0.57%,159688,221660
06/04/2003,610.25,615.25,610.25,615.25,5,+0.82%,121902,224319
06/03/2003,612,612.5,610.25,610.25,-2.25,-0.37%,109968,225277
06/02/2003,620.5,622,612.5,612.5,-12.,-1.92%,165268,228248
05/30/2003,631.5,631.5,624.5,624.5,-5.5,-0.87%,136816,229063
05/29/2003,622.5,630,620.25,630,7,+1.12%,115520,230267
05/28/2003,629.25,630.75,623,623,-7.5,-1.19%,99846,226152
05/27/2003,628,630.5,622,630.5,2.25,+0.36%,136142,226964
05/23/2003,626.5,628.25,625,628.25,1.5,+0.24%,107940,227936
05/22/2003,639.5,640,626.75,626.75,-13.25,-2.07%,157764,230422
05/21/2003,640.75,642.5,640,640,-2.75,-0.43%,132792,236271
05/20/2003,636,642.75,635.5,642.75,5.75,+0.90%,163120,234615
05/19/2003,639,639.75,635.5,637,-5.,-0.78%,108964,230350
05/16/2003,648.5,648.5,642,642,-6.75,-1.04%,140252,228769
05/15/2003,649.25,652.75,648.75,648.75,-0.5,-0.08%,132522,229153
05/14/2003,645,649.25,644.25,649.25,5,+0.78%,132260,229542
05/13/2003,641.5,644.25,639,644.25,1.75,+0.27%,94250,228340
05/12/2003,636,642.5,635.5,642.5,4.5,+0.71%,135252,230283
05/09/2003,625,638,624.75,638,13.5,+2.16%,132882,231248
05/08/2003,625.5,626.5,624.5,624.5,-2.5,-0.40%,115478,229002
05/07/2003,630.5,632.5,627,627,-2.5,-0.40%,122042,231167
05/06/2003,627,629.5,623,629.5,1.75,+0.28%,123300,227968
05/05/2003,629.5,634,627.75,627.75,-3.25,-0.52%,151568,230738
05/02/2003,630.25,631,628.5,631,-0.5,-0.08%,130896,231760
05/01/2003,625.5,631.5,624.25,631.5,4.25,+0.68%,166876,236805
04/30/2003,624,627.25,621,627.25,2.75,+0.44%,208714,242465
04/29/2003,609.5,624.5,608.5,624.5,16.25,+2.67%,182744,244760
04/28/2003,603,608.25,603,608.25,6.75,+1.12%,167660,246270
04/25/2003,603.5,604,601.5,601.5,-3.5,-0.58%,126172,245117
04/24/2003,605,606.5,604.25,605,-5.5,-0.90%,153796,254029
04/23/2003,610,611.5,609.75,610.5,-0.5,-0.08%,180956,257466
04/22/2003,616.75,619,611,611,-5.5,-0.89%,187460,259644
04/21/2003,622,622,616.5,616.5,-5.75,-0.92%,134046,263339
04/17/2003,608.25,622.25,607,622.25,13.25,+2.18%,206568,262071
04/16/2003,610,611.5,609,609,-1.,-0.16%,131928,262810
04/15/2003,607,610,606.5,610,2.75,+0.45%,177590,264241
04/14/2003,599,607.25,597.75,607.25,8.25,+1.38%,161466,263477
04/11/2003,599.5,599.5,597.25,599,-1.,-0.17%,123470,260070
04/10/2003,602.75,604.75,600,600,-3.,-0.50%,141048,257761
