Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
07/13/2007,908,913,900,913,3,+0.33%,190708,561167
07/12/2007,895,910,894,910,19,+2.13%,285260,557265
07/11/2007,885.75,896,885.5,891,2,+0.22%,254196,550920
07/10/2007,865,889,865,889,19,+2.18%,294296,545115
07/09/2007,861,872.75,855,870,5.25,+0.61%,235076,539397
07/06/2007,857.25,866,857.25,864.75,10.25,+1.20%,203020,533678
07/05/2007,860,862.5,850,854.5,4,+0.47%,221322,534106
07/03/2007,865.5,866.5,849.25,850.5,-14.5,-1.68%,257426,532916
07/02/2007,854.25,871.25,850,865,15,+1.76%,411458,536102
06/29/2007,810,878.5,807.75,850,40.25,+4.97%,464576,530041
06/28/2007,803.5,811.5,800.75,809.75,6.25,+0.78%,310524,532497
06/27/2007,804.5,811,794.75,803.5,-3.5,-0.43%,296178,531904
06/26/2007,803.25,811.75,798.75,807,2.75,+0.34%,297232,537752
06/25/2007,800,805.5,793.75,804.25,7.25,+0.91%,333054,537493
06/22/2007,820,821.75,791.75,797,-21.5,-2.63%,392262,535685
06/21/2007,842.25,847.75,813.25,818.5,-20.5,-2.44%,365064,561877
06/20/2007,828.5,852,828.5,839,10,+1.21%,392848,572679
06/19/2007,855,856.5,826.75,829,-26.25,-3.07%,396240,564145
06/18/2007,857.25,863,845.5,855.25,8,+0.94%,310700,561886
06/15/2007,828.75,848,827,847.25,19.75,+2.39%,340124,564977
06/14/2007,824.75,837.75,823.25,827.5,1.75,+0.21%,292182,555055
06/13/2007,826.25,828.75,815,825.75,-0.75,-0.09%,312360,554007
06/12/2007,826.25,832.5,822.75,826.5,-3.5,-0.42%,314456,555530
06/11/2007,838,848.75,822.25,830,8.5,+1.03%,345550,553626
06/08/2007,834.25,835.75,806.75,821.5,-10.5,-1.26%,378494,551253
06/07/2007,822.5,833,818.75,832,9.75,+1.19%,326764,559269
06/06/2007,828.5,834.5,816,822.25,-6.,-0.72%,281296,551768
06/05/2007,822,830,816.75,828.25,12.5,+1.53%,303978,551424
06/04/2007,817.25,823,813.5,815.75,-1.75,-0.21%,207620,541875
06/01/2007,807.5,819.5,805,817.5,11.25,+1.40%,261116,538014
05/31/2007,807.5,815.75,799,806.25,-2.,-0.25%,256536,527274
05/30/2007,797,810.75,791.75,808.25,10.75,+1.35%,247426,523589
05/29/2007,809,813.75,796.75,797.5,-15.,-1.85%,192604,513389
05/25/2007,804,814.25,803.5,812.5,7.25,+0.90%,194820,510643
05/24/2007,801.75,809.25,800.25,805.25,4.75,+0.59%,213036,501695
