Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
09/14/2011,1383.75,1383.75,1374,1374,-7.25,-0.52%,143572,605926
09/13/2011,1389.5,1389.5,1374,1381.25,-6.25,-0.45%,163352,605003
09/12/2011,1415,1415,1381.5,1387.5,-29.,-2.05%,206966,603296
09/09/2011,1405.75,1416.5,1402.5,1416.5,9.25,+0.66%,147755,606360
09/08/2011,1412,1412.75,1402.5,1407.25,-3.75,-0.27%,161907,597801
09/07/2011,1415.25,1420.25,1402.75,1411,-2.5,-0.18%,172911,598300
09/06/2011,1426.25,1426.25,1402.25,1413.5,-22.5,-1.57%,182482,598896
09/02/2011,1431,1441.75,1426,1436,11.25,+0.79%,171403,607068
09/01/2011,1439,1446.25,1422.5,1424.75,-24.25,-1.67%,210187,600441
08/31/2011,1447.75,1456,1442,1449,0.25,+0.02%,183026,591492
08/30/2011,1440.5,1450.25,1430,1448.75,10.75,+0.75%,199148,579933
08/29/2011,1413.5,1438.75,1411.25,1438,23.25,+1.64%,182348,567062
08/26/2011,1384,1418,1379,1414.75,28.75,+2.07%,210553,559639
08/25/2011,1384.75,1391.25,1377.75,1386,-0.5,-0.04%,119295,541105
08/24/2011,1390,1396.25,1381.5,1386.5,-3.,-0.22%,177178,537441
08/23/2011,1376.5,1392,1376.5,1389.5,13,+0.94%,180711,530818
08/22/2011,1366.5,1379.5,1362.25,1376.5,16.75,+1.23%,122084,519524
08/19/2011,1348.75,1366,1340,1359.75,7.75,+0.57%,103659,513703
08/18/2011,1356.75,1359,1336,1352,-4.75,-0.35%,95478,513008
08/17/2011,1340.5,1361,1337.75,1356.75,16.75,+1.25%,148301,514515
08/16/2011,1343,1345,1333.5,1340,-3.5,-0.26%,103023,506885
08/15/2011,1331,1344.75,1331,1343.5,15.75,+1.19%,79578,509405
08/12/2011,1328,1337,1319.75,1327.75,3,+0.23%,95627,512745
08/11/2011,1291,1349.25,1290.25,1324.75,29.25,+2.26%,196356,514101
08/10/2011,1297.25,1311.25,1288.5,1295.5,2.25,+0.17%,144337,504644
08/09/2011,1300.25,1315.25,1276.5,1293.25,-11.25,-0.86%,191912,499834
