Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
03/14/2018,1042.25,1042.75,1028.5,1028.5,-12.,-1.15%,272639,840803
03/13/2018,1035.5,1043.25,1035.5,1040.5,7.25,+0.70%,237373,849743
03/12/2018,1023,1034.25,1023,1033.25,4,+0.39%,271291,848872
03/09/2018,1049.75,1049.75,1029,1029.25,-24.5,-2.33%,253159,841574
03/08/2018,1052.5,1057.25,1047,1053.75,-1.25,-0.12%,293225,848067
03/07/2018,1058,1063,1054.5,1055,-9.5,-0.89%,264902,833864
03/06/2018,1066,1067,1060.75,1064.5,-2.25,-0.21%,213267,819234
03/05/2018,1063.5,1068,1056.75,1066.75,6,+0.57%,228064,807655
03/02/2018,1057,1071,1053.5,1060.75,3.25,+0.31%,334466,796416
03/01/2018,1043.75,1057.5,1041,1057.5,12.5,+1.20%,293530,783360
02/28/2018,1037.75,1048,1035,1045,7,+0.67%,251394,777680
02/27/2018,1034,1044.25,1031.75,1038,3.75,+0.36%,342643,772367
02/26/2018,1039.5,1047.75,1034,1034.25,-2.,-0.19%,466198,792091
02/23/2018,1031,1039.5,1028,1036.25,4.25,+0.41%,417020,799809
02/22/2018,1034,1037,1027.25,1032,-2.25,-0.22%,306930,813879
02/21/2018,1027.75,1038.25,1019.25,1034.25,7.75,+0.75%,384880,812420
02/20/2018,1031.5,1039,1024.5,1026.5,5,+0.49%,500691,804370
02/16/2018,1023.5,1028.25,1012,1021.5,-2.75,-0.27%,365243,793117
02/15/2018,1016.5,1024.75,1015.5,1024.25,7,+0.69%,365757,769489
02/14/2018,1011.25,1019.5,1006,1017.25,5.5,+0.54%,379349,768575
02/13/2018,1001,1013.5,998.75,1011.75,10,+1.00%,421147,757288
02/12/2018,995.5,1004.25,989,1001.75,18.75,+1.91%,429362,750025
02/09/2018,987.5,989.75,979.75,983,-4.75,-0.48%,329260,750459
02/08/2018,983.25,996,977.75,987.75,4.75,+0.48%,473273,749907
02/07/2018,988.75,993.75,982,983,-3.25,-0.33%,339400,771005
02/06/2018,969.75,987.5,967.75,986.25,16.5,+1.70%,321586,784222
02/05/2018,976.25,977.5,969.5,969.75,-9.,-0.92%,237738,794562
02/02/2018,985.75,986.25,977,978.75,-6.25,-0.63%,180878,793444
02/01/2018,995.25,995.5,977.5,985,-10.75,-1.08%,286753,795203
01/31/2018,1000,1002,989,995.75,-4.5,-0.45%,299504,787745
01/30/2018,994.5,1004.75,988.25,1000.25,8.75,+0.88%,308261,790223
01/29/2018,992.25,998.75,986.25,991.5,6,+0.61%,233894,787159
01/26/2018,990.25,995.5,983.75,985.5,-6.75,-0.68%,193575,788202
01/25/2018,992,1002,987,992.25,0,0.00%,278548,785633
01/24/2018,985.75,994.75,980.25,992.25,6,+0.61%,236658,785237
01/23/2018,983,988.75,979.5,986.25,2,+0.20%,192744,783339
01/22/2018,980.5,987.25,980,984.25,7,+0.72%,247517,780899
01/19/2018,972.5,982.75,972,977.25,4.25,+0.44%,175165,780364
01/18/2018,968.75,974.75,966.5,973,4.25,+0.44%,119082,782991
01/17/2018,966.25,969.25,961.25,968.75,0.75,+0.08%,158193,777190
01/16/2018,965,970,963.25,968,7.5,+0.78%,155541,766686
01/12/2018,948.25,962.75,944.5,960.5,10.5,+1.11%,289781,768245
01/11/2018,954,957.5,949,950,-5.,-0.52%,154191,764869
01/10/2018,962.75,963.5,951.75,955,-8.75,-0.91%,199050,752455
01/09/2018,966.75,968.5,961,963.75,-3.,-0.31%,115758,733182
01/08/2018,969.75,971.5,960.5,966.75,-4.,-0.41%,141507,729672
01/05/2018,968,977,967.5,970.75,3,+0.31%,132650,715804
01/04/2018,968.5,969,959.25,967.75,-1.,-0.10%,190044,715767
01/03/2018,965.75,970,963.5,968.75,4,+0.41%,114627,714971
01/02/2018,967.5,970,958.75,964.75,3,+0.31%,115528,714287
12/29/2017,955.5,963.5,954.75,961.75,5,+0.52%,130879,708183
12/28/2017,966.75,967.75,955,956.75,-10.75,-1.11%,229806,704597
12/27/2017,970,976,965.5,967.5,-3.,-0.31%,249233,731204
12/26/2017,963,974,963,970.5,10.25,+1.07%,185542,745186
12/22/2017,958.5,962.75,957.25,960.25,1.25,+0.13%,196654,755298
12/21/2017,964,967.5,958,959,-5.5,-0.57%,283554,775151
12/20/2017,966.25,970.75,963.5,964.5,-2.25,-0.23%,283102,767776
12/19/2017,973.25,975,965.75,966.75,-5.75,-0.59%,251187,758065
12/18/2017,980.25,981.25,968.25,972.5,-5.5,-0.56%,250038,753531
12/15/2017,978.75,983.25,974.5,978,-0.75,-0.08%,264172,741265
12/14/2017,990.5,992.25,977.5,978.75,-11.75,-1.19%,262950,739102
12/13/2017,988.5,993,987.5,990.5,3.25,+0.33%,234614,732389
12/12/2017,993.5,997.75,986.75,987.25,-6.75,-0.68%,328445,732220
12/11/2017,1000.75,1001,993.25,994,-7.5,-0.75%,283544,743106
12/08/2017,1004,1008.75,997.75,1001.5,-2.75,-0.27%,251494,762623
12/07/2017,1015,1018.25,1000.25,1004.25,-10.5,-1.03%,298340,762024
12/06/2017,1020,1026.25,1007.25,1014.75,-5.75,-0.56%,355745,768904
12/05/2017,1010,1027,1009.25,1020.5,10.25,+1.01%,292184,769361
12/04/2017,1010,1020,1008.5,1010.25,4.25,+0.42%,319587,747010
12/01/2017,997.5,1007.25,997.5,1006,8.25,+0.83%,262868,746619
11/30/2017,1004,1004.5,996.75,997.75,-6.5,-0.65%,227887,751833
11/29/2017,1005,1007.75,1001.25,1004.25,-0.5,-0.05%,145703,743301
11/28/2017,1007.5,1007.75,999.25,1004.75,-3.,-0.30%,152800,733424
11/27/2017,1005,1013,1002,1007.75,3,+0.30%,223909,736846
11/24/2017,1006.25,1011,1002.25,1004.75,-3.75,-0.37%,98412,727905
11/22/2017,999.5,1010.5,998.75,1008.5,8.25,+0.82%,195283,724209
11/21/2017,1001,1002.25,997.5,1000.25,-1.,-0.10%,114944,719935
11/20/2017,1000.75,1002.75,994,1001.25,-0.25,-0.02%,141367,716534
11/17/2017,983.75,1003,982.5,1001.5,18.25,+1.86%,189737,715669
11/16/2017,987.5,989.5,981.5,983.25,-4.,-0.41%,156768,720529
11/15/2017,980,988.75,979,987.25,8.5,+0.87%,161291,713642
11/14/2017,986,988.75,978.25,978.75,-6.75,-0.68%,169401,710844
11/13/2017,998,1001.25,985,985.5,-12.5,-1.25%,184648,710635
11/10/2017,996.25,1002,994.75,998,2,+0.20%,177824,707353
11/09/2017,1009,1019,994.75,996,-13.5,-1.34%,362520,707250
11/08/2017,1006.25,1009.75,1005.5,1009.5,3,+0.30%,179562,695405
11/07/2017,1004.25,1009,1001.75,1006.5,2.25,+0.22%,143222,687514
11/06/2017,997.5,1006,995.25,1004.25,7,+0.70%,133886,687023
11/03/2017,1009,1009,996,997.25,-12.25,-1.21%,207364,687395
11/02/2017,1000.25,1010.5,1000,1009.5,8,+0.80%,185145,687512
11/01/2017,994.75,1005.25,994,1001.5,6.5,+0.65%,174204,677245
10/31/2017,994.75,998.75,992.5,995,0,0.00%,171641,665457
10/30/2017,996.75,1003.25,993.5,995,-1.75,-0.18%,349848,665573
10/27/2017,992.75,998.25,991.25,996.75,3.75,+0.38%,427592,685641
10/26/2017,996.75,1000,992,993,-3.75,-0.38%,309220,737502
10/25/2017,996,1003.75,996,996.75,0.75,+0.08%,330073,770166
10/24/2017,1000.75,1003,993.5,996,-5.,-0.50%,279011,765011
10/23/2017,997.75,1003.25,995.75,1001,1.75,+0.18%,321294,754530
10/20/2017,1005.75,1014.25,998.25,999.25,-7.75,-0.77%,331886,759247
10/19/2017,1003.75,1009.25,1003.25,1007,2.25,+0.22%,257584,756030
10/18/2017,1005,1008.5,1002,1004.75,-0.25,-0.02%,202504,753127
10/17/2017,1009.5,1010,1002.5,1005,-5.75,-0.57%,222649,744280
10/16/2017,1017,1018,1010,1010.75,-8.5,-0.83%,277440,743209
10/13/2017,1010.75,1022.25,1010.25,1019.25,7.25,+0.72%,391777,745849
10/12/2017,985.25,1017.25,979.25,1012,26.5,+2.69%,535216,733606
10/11/2017,985.25,987.75,983.75,985.5,-0.25,-0.03%,275089,724235
10/10/2017,986.5,995.25,984.25,985.75,-1.,-0.10%,246902,717176
10/09/2017,994.25,996.5,985.75,986.75,-5.5,-0.55%,227468,709385
10/06/2017,987.75,993.5,983.5,992.25,4.25,+0.43%,205488,703628
10/05/2017,978.25,991,978,988,9.75,+1.00%,242363,699207
10/04/2017,975.5,981.5,973,978.25,2.75,+0.28%,146459,699369
10/03/2017,976.5,981,972.5,975.5,-1.5,-0.15%,146504,695045
10/02/2017,986.5,987.25,976,977,-10.75,-1.09%,177181,692453
09/29/2017,979.25,995.75,975.5,987.75,8.25,+0.84%,258252,682579
09/28/2017,985.5,985.75,977.25,979.5,-6.,-0.61%,163843,676592
09/27/2017,983,988.25,978,985.5,2,+0.20%,164960,670471
09/26/2017,991,993.75,982.25,983.5,-7.25,-0.73%,221047,673029
09/25/2017,1002.5,1005,990.75,990.75,-12.75,-1.27%,183303,668086
09/22/2017,989,1006,988.5,1003.5,13.25,+1.34%,244867,672831
09/21/2017,989.25,992,982.5,990.25,0.5,+0.05%,183941,665844
09/20/2017,985.75,993.25,984.5,989.75,4.5,+0.46%,123176,671495
09/19/2017,987.25,990.75,978,985.25,-1.75,-0.18%,150274,662802
09/18/2017,985.5,995.25,985.5,987,-0.75,-0.08%,143774,665947
09/15/2017,993,995.25,986,987.75,-5.75,-0.58%,159895,664431
09/14/2017,979.5,996,979,993.5,14.25,+1.46%,214708,668089
09/13/2017,968.5,982,966,979.25,9.75,+1.01%,199293,672380
09/12/2017,979.5,983.75,956.5,969.5,-9.,-0.92%,256090,667033
09/11/2017,982.25,987,975.5,978.5,-2.,-0.20%,140011,653453
09/08/2017,986,995,980,980.5,-6.75,-0.68%,167876,649522
09/07/2017,989.75,995.25,984.25,987.25,-2.5,-0.25%,130893,653567
09/06/2017,986,995.25,983.75,989.75,2.25,+0.23%,159425,658109
09/05/2017,974,992.25,971.5,987.5,19,+1.96%,227786,663179
09/01/2017,964.5,971,961.75,968.5,4.25,+0.44%,135512,661828
08/31/2017,951.5,967.25,951.5,964.25,12,+1.26%,167590,657710
08/30/2017,954.75,959.25,950,952.25,-3.25,-0.34%,168127,653141
08/29/2017,958.25,961.5,952.5,955.5,-3.75,-0.39%,166223,652422
