Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
07/14/2010,1030.5,1038.5,1025.75,1036,5.5,+0.53%,124638,474299
07/13/2010,1034,1040.5,1026.5,1030.5,-1.25,-0.12%,145241,468556
07/12/2010,1024.75,1043,1017.5,1031.75,6.25,+0.61%,150606,461725
07/09/2010,1012.5,1030,1010.75,1025.5,13,+1.28%,139166,452667
07/08/2010,989.5,1022.25,987.75,1012.5,19.5,+1.96%,159809,449193
07/07/2010,964,994.5,964,993,28.75,+2.98%,136516,445634
07/06/2010,962.5,976.25,959.5,964.25,1.5,+0.16%,100684,450536
07/02/2010,951,967.25,950.5,962.75,9.25,+0.97%,83854,448048
07/01/2010,948.5,954.25,943.25,953.5,5,+0.53%,98718,446431
06/30/2010,948.5,973,945,948.5,1.25,+0.13%,145542,446975
06/29/2010,957.5,961,946,947.25,-7.75,-0.81%,153153,440453
06/28/2010,958.25,961,953.25,955,-2.,-0.21%,157861,447785
06/25/2010,956,960.75,955,957,1.5,+0.16%,103236,460359
06/24/2010,958,965,955.25,955.5,-2.5,-0.26%,130513,471797
06/23/2010,964.25,966.25,957,958,-7.5,-0.78%,136301,464541
06/22/2010,963.25,970,961.75,965.5,2.25,+0.23%,107349,459096
06/21/2010,965.25,971.5,958.75,963.25,2.25,+0.23%,135831,461917
06/18/2010,953.5,961.25,952.5,961,9,+0.95%,127324,462427
06/17/2010,957,964,951,952,-5.75,-0.60%,130627,462439
06/16/2010,949.5,961.75,949,957.75,8.25,+0.87%,107057,462262
06/15/2010,949.75,961.75,947.25,949.5,-2.,-0.21%,114247,460514
06/14/2010,945,958.75,944.75,951.5,5.25,+0.55%,131551,463517
06/11/2010,935,947,930.5,946.25,11.25,+1.20%,119741,468136
06/10/2010,942.75,952,930.5,935,-8.5,-0.90%,172002,468810
06/09/2010,929.75,951.75,926.25,943.5,12.5,+1.34%,212901,465908
06/08/2010,934,937.5,926,931,-4.,-0.43%,149227,475862
06/07/2010,934,939,928.25,935,0,0.00%,140059,474820
06/04/2010,955,958.25,931.5,935,-20.,-2.09%,136255,471614
06/03/2010,934,957.5,933.5,955,22.5,+2.41%,151555,468476
06/02/2010,931.5,936.75,930.5,932.5,0.5,+0.05%,88759,464001
06/01/2010,939.25,943.75,930.5,932,-5.75,-0.61%,95377,459804
05/28/2010,951.75,956,936.5,937.75,-14.,-1.47%,108073,462162
05/27/2010,936.75,953.75,936,951.75,13.75,+1.47%,102686,452273
05/26/2010,934.25,939.75,933,938,7.5,+0.81%,89895,453433
05/25/2010,939,941,927.5,930.5,-10.,-1.06%,101420,455445
05/24/2010,941,952.5,940,940.5,-0.5,-0.05%,105270,450597
05/21/2010,944.75,950.5,939,941,-3.,-0.32%,91760,451413
05/20/2010,941.5,947.75,931,944,5.5,+0.59%,137989,459545
05/19/2010,938.5,948.5,935.75,938.5,-1.,-0.11%,122207,457759
05/18/2010,943,949.5,936,939.5,-1.5,-0.16%,87899,460112
05/17/2010,954,955,937.5,941,-12.5,-1.31%,91197,453711
05/14/2010,963.25,966,951.25,953.5,-11.,-1.14%,82559,453349
