Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
05/13/2011,1351.5,1352,1331,1337,-8.25,-0.61%,130480,551315
05/12/2011,1333.5,1352.25,1320.5,1345.25,11.75,+0.88%,136526,552777
05/11/2011,1340,1340,1319,1333.5,-6.5,-0.49%,147571,554413
05/10/2011,1335.25,1352.25,1335.25,1340,5,+0.37%,121887,551626
05/09/2011,1330,1339.25,1329.5,1335,10,+0.75%,88771,557499
05/06/2011,1318.25,1338.75,1308.5,1325,5.25,+0.40%,169351,561629
05/05/2011,1354,1354,1309,1319.75,-30.75,-2.28%,162614,565331
05/04/2011,1362.25,1362.25,1344,1350.5,-8.75,-0.64%,101575,560080
05/03/2011,1390.25,1394.75,1354,1359.25,-31.,-2.23%,123090,571505
05/02/2011,1389.5,1400,1380.5,1390.25,-2.5,-0.18%,100321,574019
04/29/2011,1348,1393.5,1341.75,1392.75,42.5,+3.15%,151067,572959
04/28/2011,1379.25,1393.5,1334.25,1350.25,-27.75,-2.01%,272187,577769
04/27/2011,1382.75,1390.25,1361.5,1378,-4.75,-0.34%,209584,587043
04/26/2011,1389,1390,1371.75,1382.75,-6.75,-0.49%,185610,593568
04/25/2011,1380.75,1391.25,1372.25,1389.5,9,+0.65%,186472,604356
04/21/2011,1357,1382,1351.75,1380.5,22.75,+1.68%,216548,620691
04/20/2011,1341.25,1373.25,1340.75,1357.75,15.75,+1.17%,215902,636641
04/19/2011,1344.5,1349,1336.5,1342,-2.25,-0.17%,186265,636040
04/18/2011,1331.75,1350.5,1320.75,1344.25,12.5,+0.94%,193423,634525
04/15/2011,1332.75,1338.5,1322.25,1331.75,0.75,+0.06%,167230,634777
04/14/2011,1335.25,1337.75,1316.5,1331,-2.5,-0.19%,177561,633673
04/13/2011,1332.5,1349,1328.25,1333.5,3.75,+0.28%,211503,631631
04/12/2011,1369,1370.25,1318.25,1329.75,-38.75,-2.83%,286981,636593
04/11/2011,1395.5,1406.5,1364,1368.5,-23.75,-1.71%,251166,644423
04/08/2011,1363,1394,1362.5,1392.25,28.75,+2.11%,229373,649596
04/07/2011,1376,1383.25,1360.5,1363.5,-13.,-0.94%,219108,640224
04/06/2011,1374,1388.25,1372.75,1376.5,3.25,+0.24%,189929,643311
04/05/2011,1384.5,1389.75,1366.5,1373.25,-10.75,-0.78%,169924,634186
04/04/2011,1393.5,1402.75,1379,1384,-9.75,-0.70%,192158,637255
04/01/2011,1411.5,1416.5,1386.5,1393.75,-16.5,-1.17%,231110,637734
03/31/2011,1373,1432,1368.5,1410.25,38.25,+2.79%,227711,636557
03/30/2011,1362,1374,1355.75,1372,10.5,+0.77%,141787,623265
03/29/2011,1345.25,1369,1341,1361.5,13,+0.96%,151794,618462
03/28/2011,1360,1369,1347,1348.5,-9.75,-0.72%,109357,615728
03/25/2011,1356.5,1367.75,1353.25,1358.25,3.75,+0.28%,129865,617944
03/24/2011,1350,1358,1338,1354.5,3.25,+0.24%,169208,618580
03/23/2011,1367,1372,1351,1351.25,-14.25,-1.04%,111797,617533
03/22/2011,1363.5,1365.75,1344,1365.5,2.5,+0.18%,111456,616044
03/21/2011,1369.25,1376.75,1351.5,1363,0.5,+0.04%,166610,613681
03/18/2011,1336.25,1385.75,1322.75,1362.5,27.25,+2.04%,225221,614225
03/17/2011,1286.75,1346.75,1285.25,1335.25,48.25,+3.75%,186827,611402
03/16/2011,1273.5,1308,1273.5,1287,17,+1.34%,205351,620746
03/15/2011,1342,1346,1270,1270,-70.,-5.22%,290809,623280
03/14/2011,1336,1342.5,1317.5,1340,5.5,+0.41%,123694,620192
03/11/2011,1353.5,1359.5,1305,1334.5,-21.,-1.55%,169377,620556
03/10/2011,1350.5,1369,1321.75,1355.5,6.5,+0.48%,205866,620730
03/09/2011,1382,1383.75,1347.25,1349,-33.,-2.39%,185649,616231
03/08/2011,1395.75,1396,1374,1382,-13.,-0.93%,162802,617315
03/07/2011,1412,1419,1384.5,1395,-19.,-1.34%,150277,619123
03/04/2011,1410.25,1424.25,1395.75,1414,2,+0.14%,163500,618564
03/03/2011,1390.5,1414.5,1384.5,1412,17.75,+1.27%,135567,614601
03/02/2011,1374.5,1399,1372,1394.25,19,+1.38%,203632,612286
03/01/2011,1368,1376.5,1353.75,1375.25,10.5,+0.77%,177493,612668
02/28/2011,1378,1380.25,1357.75,1364.75,-10.25,-0.75%,155651,612247
02/25/2011,1328.75,1399.25,1322,1375,45.75,+3.44%,268573,618719
02/24/2011,1332.25,1336.75,1310.25,1329.25,-2.25,-0.17%,234249,623528
02/23/2011,1310,1333,1296.25,1331.5,20.5,+1.56%,298057,627373
02/22/2011,1391,1397.5,1311,1311,-70.,-5.07%,352685,638393
02/18/2011,1417.5,1421.25,1373.5,1381,-35.5,-2.51%,257605,649460
02/17/2011,1378.5,1418.75,1378.5,1416.5,38,+2.76%,278388,681485
02/16/2011,1382.25,1389,1370,1378.5,-2.75,-0.20%,276053,690782
02/15/2011,1416,1422,1378,1381.25,-34.75,-2.45%,306758,698766
02/14/2011,1431.75,1438,1413.25,1416,-13.,-0.91%,256101,700840
02/11/2011,1444.75,1454.5,1423,1429,-16.25,-1.12%,312820,701830
02/10/2011,1463,1466.75,1442.5,1445.25,-17.75,-1.21%,242799,704913
02/09/2011,1448.5,1467.5,1447,1463,17,+1.18%,246922,703683
02/08/2011,1436,1447.25,1425.5,1446,10.5,+0.73%,227126,698094
02/07/2011,1448,1454,1432,1435.5,-8.5,-0.59%,179859,697264
02/04/2011,1447.5,1452.5,1432.5,1444,-1.75,-0.12%,151824,699401
02/03/2011,1454.75,1462.5,1444,1445.75,-8.25,-0.57%,161195,690887
02/02/2011,1449.25,1461.75,1443.75,1454,6,+0.41%,154076,686598
02/01/2011,1424.25,1450.5,1418.75,1448,24.75,+1.74%,216862,677852
01/31/2011,1405.25,1423.25,1405.25,1423.25,15,+1.07%,144370,667874
01/28/2011,1410.25,1433.5,1403,1408.25,-1.75,-0.12%,253917,662078
01/27/2011,1399.25,1410.5,1389.5,1410,13.5,+0.97%,158428,660596
01/26/2011,1386,1402,1375.25,1396.5,11,+0.79%,162987,656494
01/25/2011,1414.75,1418,1381.25,1385.5,-29.5,-2.08%,210077,650122
01/24/2011,1422.5,1436.75,1407.5,1415,-7.75,-0.54%,153023,656306
01/21/2011,1425.25,1436.75,1415.5,1422.75,-1.75,-0.12%,213423,662135
01/20/2011,1422.5,1431,1393.75,1424.5,2.5,+0.18%,198384,660339
