Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
09/12/2003,648,648,648,648,10.5,+1.65%,135934,230336
09/11/2003,637.5,637.5,637.5,637.5,21,+3.41%,207336,223253
09/10/2003,616.5,616.5,616.5,616.5,1,+0.16%,86154,214467
09/09/2003,615.5,615.5,615.5,615.5,10.25,+1.69%,107370,215151
09/08/2003,608,612,605.25,605.25,-2.75,-0.45%,70326,211881
09/05/2003,608,608,608,608,2.25,+0.37%,106244,213055
09/04/2003,605.75,605.75,605.75,605.75,19.5,+3.33%,80402,211375
09/03/2003,586.25,586.25,586.25,586.25,6.5,+1.12%,76018,211613
09/02/2003,582,586,579.75,579.75,-15.25,-2.56%,118274,212264
08/29/2003,589.25,595,589.25,595,4.5,+0.76%,104810,213263
08/28/2003,580,590.5,580,590.5,8,+1.37%,100622,214381
08/27/2003,580,582.5,579.5,582.5,5.75,+1.00%,89868,212461
08/26/2003,595,597.75,576.75,576.75,-9.5,-1.62%,153054,210908
08/25/2003,586.5,590,580.5,586.25,0,0.00%,84602,208171
08/22/2003,581.25,586.25,577,586.25,7.75,+1.34%,106242,206324
08/21/2003,578,587,578,578.5,2,+0.35%,141330,203677
08/20/2003,572,576.5,571,576.5,8.75,+1.54%,160550,200028
08/19/2003,581,581,567.75,567.75,-14.5,-2.49%,151252,196787
08/18/2003,562.5,582.25,562.5,582.25,30,+5.43%,211950,191109
08/15/2003,552,552.25,549,552.25,0.5,+0.09%,59448,181013
08/14/2003,546.75,551.75,546.75,551.75,4.5,+0.82%,101370,178634
08/13/2003,550,551,547.25,547.25,-3.,-0.55%,121514,175224
08/12/2003,533.75,550.25,530.5,550.25,15,+2.80%,178966,177014
08/11/2003,522.5,535.25,521,535.25,11.25,+2.15%,126846,174200
08/08/2003,519.25,524,518.25,524,4.75,+0.91%,61066,176155
08/07/2003,520,522,519.25,519.25,-0.75,-0.14%,87772,175633
08/06/2003,518.5,520.75,518.5,520,0.5,+0.10%,79252,176653
08/05/2003,524.5,527,519.5,519.5,-3.5,-0.67%,85316,175653
08/04/2003,524.5,525.25,521.25,523,-1.5,-0.29%,80010,177098
08/01/2003,520.5,524.5,519.5,524.5,5.25,+1.01%,101206,176808
07/31/2003,526.75,526.75,519.25,519.25,-7.5,-1.42%,108458,178607
07/30/2003,527.5,527.75,522,526.75,-0.5,-0.09%,112878,181540
07/29/2003,539.25,541.5,527.25,527.25,-11.,-2.04%,133552,181182
07/28/2003,530.25,538.25,530.25,538.25,8.75,+1.65%,112016,184177
07/25/2003,526,529.5,526,529.5,2.25,+0.43%,118678,188863
07/24/2003,530,533.5,527.25,527.25,-1.75,-0.33%,115828,193538
07/23/2003,533.5,535,529,529,-4.75,-0.89%,100168,190718
07/22/2003,533.25,533.75,528.75,533.75,2.75,+0.52%,107932,192674
07/21/2003,528,531,528,531,2,+0.38%,129312,195155
07/18/2003,539.25,539.25,529,529,-10.,-1.86%,142214,194911
07/17/2003,539,539,539,539,-6.25,-1.15%,146884,192377
07/16/2003,546,546,545.25,545.25,0,0.00%,105242,188764
07/15/2003,555,555.25,545.25,545.25,-10.25,-1.85%,136760,187716
07/14/2003,559.25,559.25,554.5,555.5,-4.,-0.71%,114480,184852
07/11/2003,559.5,559.5,559.5,559.5,-2.5,-0.44%,113120,183663
07/10/2003,574.5,574.5,562,562,-11.5,-2.01%,147242,186200
07/09/2003,569,573.5,568,573.5,6.75,+1.19%,126626,187373
07/08/2003,570.5,570.5,566.75,566.75,-2.75,-0.48%,164802,186585
07/07/2003,577.5,577.5,569,569.5,-10.5,-1.81%,162064,193795
07/03/2003,587,587.5,580,580,-7.5,-1.28%,134594,201651
07/02/2003,587.5,587.5,587.5,587.5,-2.25,-0.38%,116384,203903
07/01/2003,581,589.75,580.5,589.75,5.75,+0.98%,122258,206282
06/30/2003,594,594,584,584,-8.5,-1.43%,182422,208607
