Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
09/14/2007,931.25,943,931.25,941,13,+1.40%,242852,521206
09/13/2007,926.75,928.25,923,928,3,+0.32%,187380,514859
09/12/2007,906.25,939.25,906,925,20,+2.21%,369110,510765
09/11/2007,900,905,899.75,905,1.5,+0.17%,203828,502241
09/10/2007,895,903.5,890.75,903.5,12.5,+1.40%,187294,501949
09/07/2007,879.5,892.75,872.5,891,13,+1.48%,192664,502090
09/06/2007,885.5,887.5,874.75,878,-11.,-1.24%,193066,498308
09/05/2007,892.75,899.5,885,889,-3.5,-0.39%,273334,498094
09/04/2007,875.25,899.25,875.25,892.5,24.5,+2.82%,320038,495411
08/31/2007,870,880.5,867,868,-2.5,-0.29%,237766,491729
08/30/2007,859,878,856,870.5,12,+1.40%,280908,491805
08/29/2007,853,861.75,848.75,858.5,3.25,+0.38%,219876,489402
08/28/2007,850,860,848.25,855.25,-1.25,-0.15%,201900,489683
08/27/2007,845,857.25,837.25,856.5,7.5,+0.88%,193430,495786
08/24/2007,840.25,850.5,838.5,849,7,+0.83%,163598,495283
08/23/2007,831,852,831,842,10.75,+1.29%,182188,500673
08/22/2007,815.75,834.5,815.75,831.25,15.5,+1.90%,173852,489794
08/21/2007,811.5,824.25,811.5,815.75,4,+0.49%,186232,487695
08/20/2007,806,813.5,804,811.75,0.25,+0.03%,140754,485667
08/17/2007,799.25,814,798.25,811.5,12.25,+1.53%,214794,483314
08/16/2007,838.25,838.25,789,799.25,-39.75,-4.74%,393360,495091
08/15/2007,848.75,855,835.75,839,-12.,-1.41%,187204,500862
08/14/2007,857.5,866,847.25,851,-15.,-1.73%,188758,502362
08/13/2007,862.5,872.25,862.5,866,10,+1.17%,167742,503900
08/10/2007,859.25,867,843,856,-6.,-0.70%,216000,501448
08/09/2007,859.25,864,855,862,0,0.00%,165204,494663
08/08/2007,849.25,862.75,846.25,862,15,+1.77%,183278,496062
08/07/2007,834,848,829,847,12.75,+1.53%,161528,497898
08/06/2007,838.25,838.25,824,834.25,-10.5,-1.24%,204142,497116
08/03/2007,838.25,850.25,838.25,844.75,6.5,+0.78%,155520,498741
08/02/2007,832,844.5,832,838.25,5.75,+0.69%,172688,498783
08/01/2007,843.25,850.5,830.5,832.5,-8.75,-1.04%,255786,504197
07/31/2007,833,846.25,833,841.25,10.25,+1.23%,286086,508853
07/30/2007,824.75,833.25,824,831,7.25,+0.88%,289248,509353
07/27/2007,829.5,832.75,820.5,823.75,-6.,-0.72%,185196,514931
07/26/2007,821.5,838.5,817.5,829.75,7,+0.85%,240466,520895
07/25/2007,828.75,833.25,822.5,822.75,-6.,-0.72%,180956,520920
07/24/2007,824.75,836.5,821.5,828.75,4.75,+0.58%,211984,528710
07/23/2007,852.75,852.75,818.5,824,-35.5,-4.13%,297816,529781
07/20/2007,866,876.5,853,859.5,-5.25,-0.61%,206032,538209
07/19/2007,860.5,871.25,845,864.75,4.75,+0.55%,233986,545933
07/18/2007,843.5,861,843.5,860,16.75,+1.99%,265546,546526
07/17/2007,880.5,883.5,837.75,843.25,-38.,-4.31%,449376,554459
07/16/2007,924,924,881.25,881.25,-50.,-5.37%,267668,559268
07/13/2007,923,932,914.25,931.25,7.75,+0.84%,190708,561167
07/12/2007,905,924.5,905,923.5,18.5,+2.04%,285260,557265
07/11/2007,903,908,901,905,2,+0.22%,254196,550920
07/10/2007,881,905,879.25,903,18,+2.03%,294296,545115
07/09/2007,879,888.75,870,885,5.75,+0.65%,235076,539397
07/06/2007,869.5,881.5,868.25,879.25,9.5,+1.09%,203020,533678
07/05/2007,868,877.25,865.75,869.75,4.25,+0.49%,221322,534106
07/03/2007,881,882,864.25,865.5,-15.5,-1.76%,257426,532916
07/02/2007,863.75,886.5,863.75,881,15.5,+1.79%,411458,536102
06/29/2007,826,876,823.75,865.5,39.5,+4.78%,464576,530041
06/28/2007,820.25,827.25,818,826,5.25,+0.64%,310524,532497
06/27/2007,825.25,828.5,812,820.75,-3.75,-0.45%,296178,531904
06/26/2007,821.75,828.5,816.25,824.5,3.25,+0.40%,297232,537752
06/25/2007,816,822.5,811,821.25,6.75,+0.83%,333054,537493
06/22/2007,836,838.25,808.5,814.5,-21.5,-2.57%,392262,535685
06/21/2007,861.5,864,830.5,836,-21.,-2.45%,365064,561877
06/20/2007,846,869,846,857,10.25,+1.21%,392848,572679
06/19/2007,873,873.5,844.25,846.75,-26.75,-3.06%,396240,564145
06/18/2007,865,878,863.75,873.5,10.75,+1.25%,310700,561886
06/15/2007,842,864.75,842,862.75,19,+2.25%,340124,564977
06/14/2007,841.5,852,841.5,843.75,1.75,+0.21%,292182,555055
06/13/2007,841.75,845,833,842,-1.,-0.12%,312360,554007
06/12/2007,845,847.5,839.5,843,-2.,-0.24%,314456,555530
06/11/2007,858,860.25,839.75,845,7.75,+0.93%,345550,553626
06/08/2007,849.5,851.5,824.25,837.25,-9.75,-1.15%,378494,551253
06/07/2007,837.75,848.75,832.5,847,9.5,+1.13%,326764,559269
06/06/2007,843.25,848.25,832,837.5,-5.5,-0.65%,281296,551768
06/05/2007,833,844.75,832.5,843,12.75,+1.54%,303978,551424
06/04/2007,833.75,837.5,829.25,830.25,-2.25,-0.27%,207620,541875
06/01/2007,823,834,820.5,832.5,12.5,+1.52%,261116,538014
05/31/2007,823,830.25,815,820,-3.25,-0.39%,256536,527274
05/30/2007,813,825.25,806.5,823.25,10.75,+1.32%,247426,523589
