Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
07/14/2022,1659.75,1659.75,1561.75,1610,21.75,+1.37%,151405,608493
07/13/2022,1573.5,1634.5,1573.5,1588.25,-4.5,-0.28%,144772,608964
07/12/2022,1650,1656,1592.5,1592.75,-48.25,-2.94%,170125,611751
07/11/2022,1645,1660,1637,1641,10.75,+0.66%,142172,617988
07/08/2022,1602.25,1635,1596.25,1630.25,39,+2.45%,140271,618501
07/07/2022,1591,1620,1589,1591.25,11,+0.70%,165857,621074
07/06/2022,1583,1596.25,1560,1580.25,5,+0.32%,196077,631429
07/05/2022,1620,1624.25,1572,1575.25,-50.75,-3.12%,226206,638675
07/01/2022,1675,1683.25,1622,1626,-49.,-2.93%,211718,637598
06/30/2022,1671,1702.75,1653.75,1675,0.75,+0.04%,217089,641256
06/29/2022,1663.75,1684.25,1653,1674.25,10.5,+0.63%,173768,641071
06/28/2022,1637,1668.25,1633.5,1663.75,33.25,+2.04%,226067,653337
06/27/2022,1599,1636.25,1593,1630.5,19.75,+1.23%,218154,666075
06/24/2022,1588.25,1620.5,1583,1610.75,17.5,+1.10%,243674,687544
06/23/2022,1654,1655.5,1590,1593.25,-59.5,-3.60%,354786,722026
06/22/2022,1684.25,1685,1647.5,1652.75,-28.25,-1.68%,278870,737056
06/21/2022,1695,1702,1675.75,1681,-21.,-1.23%,229846,745494
06/17/2022,1712.5,1724.5,1700.5,1702,-7.5,-0.44%,187058,749520
06/16/2022,1696.75,1715.5,1690.5,1709.5,15.75,+0.93%,151508,748991
06/15/2022,1698,1705,1682.25,1693.75,-4.75,-0.28%,202403,748861
06/14/2022,1707.5,1728.25,1697,1698.5,-9.,-0.53%,214418,754428
06/13/2022,1751.5,1757,1702,1707.5,-38.,-2.18%,265801,757680
06/10/2022,1770.5,1775.5,1742.75,1745.5,-23.5,-1.33%,282650,766928
06/09/2022,1741,1784,1728.5,1769,29,+1.67%,357595,780303
06/08/2022,1729.25,1758,1726.5,1740,11.75,+0.68%,298125,771874
06/07/2022,1699.25,1732.75,1692.25,1728.25,29,+1.71%,287026,760444
06/06/2022,1709,1717.75,1690,1699.25,1.5,+0.09%,158564,759394
06/03/2022,1728.75,1730.5,1694,1697.75,-31.5,-1.82%,156074,757070
06/02/2022,1690.25,1740.75,1681.25,1729.25,39,+2.31%,208009,759010
06/01/2022,1687.25,1706.5,1675.25,1690.25,7,+0.42%,202524,757441
05/31/2022,1737.75,1749.25,1673.75,1683.25,-49.,-2.83%,250990,753373
05/27/2022,1725.75,1744.25,1718.75,1732.25,5.75,+0.33%,175777,756928
05/26/2022,1675.25,1737,1667.25,1726.5,45.5,+2.71%,263544,744800
05/25/2022,1694.25,1697.75,1665.5,1681,-12.,-0.71%,164228,735375
05/24/2022,1687.75,1696.75,1673.5,1693,6,+0.36%,148089,729900
05/23/2022,1706,1720,1685,1687,-18.25,-1.07%,171431,727074
05/20/2022,1691,1710.75,1683.25,1705.25,14.75,+0.87%,168319,720397
05/19/2022,1663.75,1697,1660.75,1690.5,27.75,+1.67%,168601,721850
05/18/2022,1678,1686.75,1657,1662.75,-15.25,-0.91%,157165,714906
05/17/2022,1655,1684.25,1645.25,1678,21.5,+1.30%,127642,709144
05/16/2022,1657.5,1668,1650.25,1656.5,10,+0.61%,114218,703274
05/13/2022,1614.75,1651.5,1614,1646.5,32.75,+2.03%,152809,700122
05/12/2022,1607.5,1627.25,1590.25,1613.75,7,+0.44%,160491,695907
05/11/2022,1593.5,1615,1587.5,1606.75,14.5,+0.91%,144067,702180
05/10/2022,1589,1605,1580.5,1592.25,7,+0.44%,117224,694454
05/09/2022,1623.75,1626,1578,1585.25,-36.75,-2.27%,170849,695756
05/06/2022,1649.5,1650,1618,1622,-25.,-1.52%,125236,700562
05/05/2022,1643,1667,1640,1647,6.5,+0.40%,130704,704163
05/04/2022,1633.5,1644.5,1622,1640.5,10,+0.61%,129232,702800
05/03/2022,1649.5,1662.75,1629,1630.5,-14.75,-0.90%,133769,700856
05/02/2022,1684.5,1688.75,1635,1645.25,-39.5,-2.34%,154391,699931
04/29/2022,1686,1704.75,1679.25,1684.75,0,0.00%,122579,695604
04/28/2022,1694.25,1700,1681.25,1684.75,-8.,-0.47%,135354,698682
04/27/2022,1673.25,1698,1665.5,1692.75,21,+1.26%,223552,705916
04/26/2022,1676.75,1696.75,1661.75,1671.75,-3.5,-0.21%,211570,726717
04/25/2022,1687,1695.5,1656.5,1675.25,-12.75,-0.76%,242657,742655
04/22/2022,1719,1734,1676,1688,-31.5,-1.83%,273422,748824
04/21/2022,1717,1726.25,1704.75,1719.5,2.5,+0.15%,237761,766901
04/20/2022,1693.5,1721.75,1688.25,1717,25.25,+1.49%,236989,771468
04/19/2022,1691.75,1705.75,1682,1691.75,-1.5,-0.09%,190947,762855
04/18/2022,1672.5,1700,1669,1693.25,28,+1.68%,191282,754848
04/14/2022,1665,1679.5,1656,1665.25,0.25,+0.02%,213201,747363
04/13/2022,1661.5,1668,1643.5,1665,4.5,+0.27%,262248,749138
04/12/2022,1644.75,1669,1642.5,1660.5,19.75,+1.20%,245560,752157
04/11/2022,1670.25,1676.5,1635.5,1640.75,-27.25,-1.63%,245962,760549
04/08/2022,1627.75,1668.75,1625.75,1668,41,+2.52%,257506,758841
04/07/2022,1603.5,1631.25,1599,1627,23.5,+1.47%,248003,758217
04/06/2022,1613,1625,1599.25,1603.5,-10.5,-0.65%,159349,755894
04/05/2022,1590,1619.25,1590,1614,25,+1.57%,144692,756785
04/04/2022,1567.75,1590.5,1560.5,1589,22.25,+1.42%,159145,755511
04/01/2022,1600,1607.5,1565,1566.75,-31.25,-1.96%,228547,756442
03/31/2022,1645,1657.25,1594.25,1598,-44.5,-2.71%,231511,761427
03/30/2022,1624,1658.25,1619.5,1642.5,18.75,+1.15%,135311,750375
03/29/2022,1645.25,1655.5,1604,1623.75,-23.,-1.40%,198615,755139
03/28/2022,1681,1687.25,1643.5,1646.75,-41.75,-2.47%,151100,758357
03/25/2022,1683.25,1691.75,1666.75,1688.5,6.25,+0.37%,120522,760920
03/24/2022,1701.25,1708,1680,1682.25,-16.25,-0.96%,147712,761438
03/23/2022,1677,1713,1673.5,1698.5,19.75,+1.18%,144307,760179
03/22/2022,1673,1700,1667.25,1678.75,6.5,+0.39%,151658,754382
03/21/2022,1650,1689.75,1645.75,1672.25,26.5,+1.61%,146574,752062
03/18/2022,1647.5,1667,1632.75,1645.75,-1.5,-0.09%,125523,751867
03/17/2022,1625.5,1652.25,1624.5,1647.25,21.25,+1.31%,125533,751327
03/16/2022,1637.25,1656.25,1622.25,1626,-9.75,-0.60%,110548,745365
03/15/2022,1649.75,1650,1616,1635.75,-11.,-0.67%,120872,745345
03/14/2022,1665,1670,1641,1646.75,-4.5,-0.27%,123719,744425
03/11/2022,1661.75,1667.5,1636.75,1651.25,-8.25,-0.50%,159962,743401
03/10/2022,1645,1673.75,1634.25,1659.5,16.25,+0.99%,198948,746919
03/09/2022,1655,1689.5,1639.75,1643.25,-12.5,-0.75%,200835,743449
03/08/2022,1633.5,1668,1623.25,1655.75,21.75,+1.33%,199791,743566
03/07/2022,1656.25,1669,1622.5,1634,1,+0.06%,166272,742275
03/04/2022,1640,1655.5,1607.5,1633,0.25,+0.02%,216833,743137
03/03/2022,1641,1664.25,1629.75,1632.75,-1.25,-0.08%,191174,752236
03/02/2022,1665,1668.75,1623,1634,-28.75,-1.73%,197841,749918
03/01/2022,1621.25,1672.25,1621,1662.75,46.25,+2.86%,212775,758796
02/28/2022,1615.25,1639,1599.75,1616.5,43.25,+2.75%,219270,763352
02/25/2022,1637,1657.5,1568.75,1573.25,-63.5,-3.88%,329807,764050
02/24/2022,1659,1741,1632,1636.75,-23.25,-1.40%,487719,783805
02/23/2022,1631.75,1665.25,1631,1660,29.75,+1.82%,384877,816761
02/22/2022,1607.5,1637,1601,1630.25,29.25,+1.83%,370291,826824
02/18/2022,1589.25,1608,1587.25,1601,7.5,+0.47%,267034,829621
02/17/2022,1586.5,1605.75,1576.5,1593.5,4.5,+0.28%,260742,844138
02/16/2022,1555.25,1591.25,1550.5,1589,33.75,+2.17%,241505,851476
02/15/2022,1570.5,1578.5,1545.5,1555.25,-16.75,-1.07%,316049,856917
02/14/2022,1583.75,1597.25,1551.75,1572,-9.,-0.57%,267810,856752
02/11/2022,1570,1591.25,1561,1581,9.75,+0.62%,381962,860549
02/10/2022,1589.25,1629.5,1562.5,1571.25,-19.,-1.19%,537893,863094
02/09/2022,1569.5,1593,1565.5,1590.25,21.75,+1.39%,408695,851421
02/08/2022,1582,1584,1559.5,1568.5,-11.5,-0.73%,345742,832618
02/07/2022,1567.25,1586.5,1562.5,1580,26.5,+1.71%,358880,827694
02/04/2022,1542,1557,1532,1553.5,11.5,+0.75%,243315,818676
02/03/2022,1541.25,1554.25,1525.75,1542,-0.75,-0.05%,268412,806781
02/02/2022,1527,1558.25,1525.5,1542.75,14.75,+0.97%,363957,802841
02/01/2022,1492.5,1536.75,1487.5,1528,35.5,+2.38%,337464,796285
01/31/2022,1477.5,1498.25,1477,1492.5,19,+1.29%,214616,772457
01/28/2022,1452,1481.75,1444.25,1473.5,20,+1.38%,312897,762867
01/27/2022,1445.25,1461,1438.75,1453.5,3,+0.21%,285710,754065
01/26/2022,1417,1453.5,1406.75,1450.5,30.25,+2.13%,256965,742719
01/25/2022,1416.5,1425,1405.5,1420.25,6.25,+0.44%,188518,735966
01/24/2022,1430.25,1435.5,1393.75,1414,-13.25,-0.93%,219675,728876
01/21/2022,1432.75,1438.5,1418.25,1427.25,-11.5,-0.80%,191282,724674
01/20/2022,1403.5,1444.5,1403,1438.75,32.25,+2.29%,283913,723247
01/19/2022,1378.5,1407.75,1378.5,1406.5,29.5,+2.14%,185739,705576
01/18/2022,1375.75,1384,1365.75,1377,-9.,-0.65%,205170,692022
01/14/2022,1394,1397,1380.75,1386,-8.75,-0.63%,155851,693098
01/13/2022,1413.5,1413.75,1386.75,1394.75,-19.,-1.34%,199135,692300
01/12/2022,1398.75,1414,1381,1413.75,12.75,+0.91%,209162,687357
01/11/2022,1401,1408.25,1387,1401,1.75,+0.13%,176408,678613
01/10/2022,1418.25,1421.75,1392,1399.25,-24.,-1.69%,219971,675878
01/07/2022,1400.75,1426.75,1389.75,1423.25,22.5,+1.61%,235645,669868
01/06/2022,1403.75,1405.5,1382.75,1400.75,-6.25,-0.44%,180021,655389
01/05/2022,1400.75,1410.5,1394,1407,5.25,+0.37%,173882,654205
01/04/2022,1371,1403.5,1371,1401.75,30.5,+2.22%,219126,648148
01/03/2022,1364,1383.5,1357.5,1371.25,16.25,+1.20%,148025,638405
12/31/2021,1353.75,1363,1351.5,1355,1.5,+0.11%,97742,631184
12/30/2021,1380.5,1382.75,1349.75,1353.5,-28.5,-2.06%,179035,631041
12/29/2021,1377.75,1383,1367.75,1382,2.5,+0.18%,208975,638366
12/28/2021,1379.5,1393.25,1373,1379.5,-2.25,-0.16%,201928,647225
12/27/2021,1356.75,1383,1354.5,1381.75,29.75,+2.20%,220790,648478
12/23/2021,1342.75,1353.25,1338,1352,6.75,+0.50%,203906,649114
12/22/2021,1322.5,1349,1321.5,1345.25,21.25,+1.60%,234047,657724
12/21/2021,1305.75,1328.5,1301,1324,18,+1.38%,247122,654460
12/20/2021,1301.75,1308.75,1292,1306,6.75,+0.52%,196879,646903
12/17/2021,1289,1308.5,1287.75,1299.25,9,+0.70%,286617,639756
12/16/2021,1278.75,1294.5,1277.75,1290.25,10.5,+0.82%,260538,648694
12/15/2021,1279.5,1284.5,1269,1279.75,0.25,+0.02%,209199,642855
12/14/2021,1267,1286.25,1259.75,1279.5,13.5,+1.07%,217888,647243
12/13/2021,1289.5,1290.75,1265.5,1266,-22.,-1.71%,230404,654929
12/10/2021,1284.5,1296.25,1280.5,1288,3.25,+0.25%,239193,661833
12/09/2021,1280.25,1287,1268,1284.75,2.25,+0.18%,222595,660364
12/08/2021,1273,1285.5,1261.5,1282.5,10.25,+0.81%,237258,668055
12/07/2021,1280.5,1288,1267.5,1272.25,-8.25,-0.64%,350287,672116
12/06/2021,1287.5,1291,1273.5,1280.5,-3.5,-0.27%,154935,678740
12/03/2021,1263.25,1287.75,1263.25,1284,20.5,+1.62%,187774,678923
12/02/2021,1251,1269.75,1244,1263.5,13.5,+1.08%,193663,672065
12/01/2021,1247,1258.25,1239.25,1250,7.75,+0.62%,208145,673440
11/30/2021,1267.75,1270.5,1239.75,1242.25,-25.75,-2.03%,251612,671433
11/29/2021,1284,1293.5,1267,1268,-10.75,-0.84%,147460,679542
11/26/2021,1280,1280,1267.25,1278.75,-13.5,-1.04%,154760,681991
11/24/2021,1299.5,1305.75,1289.25,1292.25,-7.,-0.54%,126916,687611
11/23/2021,1300.75,1306,1289.75,1299.25,-2.25,-0.17%,125504,691303
11/22/2021,1290.75,1306.25,1287.75,1301.5,10.25,+0.79%,128365,690415
11/19/2021,1291.5,1302.5,1283.5,1291.25,-0.25,-0.02%,144014,687526
11/18/2021,1301.25,1311.25,1288.25,1291.5,-10.75,-0.83%,197745,680513
11/17/2021,1279.75,1314.25,1278.5,1302.25,23.5,+1.84%,283944,676276
11/16/2021,1282.75,1287.25,1277,1278.75,-5.5,-0.43%,139831,662972
11/15/2021,1270,1285,1267.75,1284.25,11.5,+0.90%,165909,657501
11/12/2021,1249.5,1276.5,1248.75,1272.75,23,+1.84%,197578,656591
11/11/2021,1246.75,1257,1242.25,1249.75,2.5,+0.20%,143435,654008
11/10/2021,1242.5,1252,1238.5,1247.25,5,+0.40%,162256,653261
11/09/2021,1220,1270,1213.5,1242.25,21.75,+1.78%,263154,644317
11/08/2021,1234,1237.75,1218.5,1220.5,-15.,-1.21%,203585,640304
11/05/2021,1251,1254,1233,1235.5,-15.5,-1.24%,160286,632938
11/04/2021,1270.5,1274.5,1244.75,1251,-20.5,-1.61%,183829,626268
11/03/2021,1279,1282.5,1266.25,1271.5,-10.25,-0.80%,143573,623743
11/02/2021,1270.5,1283.5,1266.75,1281.75,9.5,+0.75%,153127,620172
11/01/2021,1272.5,1281.5,1261.5,1272.25,-1.25,-0.10%,156249,614980
10/29/2021,1268,1279.75,1266.25,1273.5,3.25,+0.26%,163992,611116
10/28/2021,1272,1282.5,1264.75,1270.25,-2.5,-0.20%,266754,611406
10/27/2021,1270,1287.75,1259.5,1272.75,2.25,+0.18%,361718,634782
10/26/2021,1269,1277.5,1263.5,1270.5,1.25,+0.10%,229492,658960
10/25/2021,1251.75,1270.25,1250,1269.25,14.75,+1.18%,296666,669269
10/22/2021,1256.75,1264,1251,1254.5,-4.25,-0.34%,308060,686369
10/21/2021,1276.5,1282,1256.25,1258.75,-20.,-1.56%,226358,760356
10/20/2021,1258,1282,1256.75,1278.75,18.25,+1.45%,277444,754574
10/19/2021,1252,1269.25,1248.5,1260.5,8.25,+0.66%,283496,750939
10/18/2021,1250.5,1256.75,1243.25,1252.25,1.75,+0.14%,193019,762726
10/15/2021,1238,1253.75,1236,1250.5,10.5,+0.85%,231631,758214
10/14/2021,1233.5,1240.25,1228.75,1240,7,+0.57%,264074,751439
10/13/2021,1236.25,1247,1222.75,1233,-3.75,-0.30%,375351,760109
10/12/2021,1262,1267,1233.5,1236.75,-28.25,-2.23%,360799,759101
10/11/2021,1275,1286,1263.75,1265,-12.5,-0.98%,214943,732459
10/08/2021,1281,1297,1276.5,1277.5,-4.,-0.31%,296622,724295
10/07/2021,1277,1283.25,1269.75,1281.5,4.75,+0.37%,249793,723081
10/06/2021,1282.75,1289,1273.75,1276.75,-8.,-0.62%,156151,719444
10/05/2021,1268.5,1290,1266.25,1284.75,14.5,+1.14%,210191,715835
10/04/2021,1272.25,1278.5,1265.5,1270.25,-6.25,-0.49%,210813,710837
10/01/2021,1281,1288.25,1270.75,1276.5,-5.25,-0.41%,210238,701176
09/30/2021,1304.25,1315.5,1275.25,1281.75,-24.,-1.84%,332274,694379
09/29/2021,1300,1309.25,1296.5,1305.75,5.25,+0.40%,142008,688820
09/28/2021,1310.75,1310.75,1298.5,1300.5,-10.25,-0.78%,138669,686272
09/27/2021,1305,1318.25,1303.25,1310.75,5.5,+0.42%,160037,686544
09/24/2021,1305,1309.25,1299.5,1305.25,-0.5,-0.04%,106161,677524
09/23/2021,1303.25,1309.25,1298,1305.75,1.75,+0.13%,113073,668810
09/22/2021,1295,1305,1292.75,1304,6.75,+0.52%,116027,664202
09/21/2021,1287.75,1298,1281.75,1297.25,11.25,+0.87%,122785,660472
09/20/2021,1305,1305,1284.25,1286,-19.,-1.46%,138855,660663
09/17/2021,1312,1314,1297,1305,-9.5,-0.72%,117752,658027
09/16/2021,1314,1325.25,1311,1314.5,-0.5,-0.04%,120453,657425
09/15/2021,1305.5,1315,1300,1315,8.25,+0.63%,152895,659296
09/14/2021,1308,1318.75,1305.25,1306.75,-1.75,-0.13%,123421,654988
09/13/2021,1312.25,1315.5,1301.25,1308.5,-1.,-0.08%,110714,655240
09/10/2021,1296.5,1321.25,1288,1309.5,15,+1.16%,230419,661140
09/09/2021,1306,1306,1291.75,1294.5,-11.,-0.84%,143301,661968
09/08/2021,1304.75,1314.25,1298.75,1305.5,0.75,+0.06%,162207,667308
09/07/2021,1317.25,1328.75,1303.5,1304.75,-12.5,-0.95%,117379,663939
09/03/2021,1307,1319.25,1302.25,1317.25,10,+0.76%,116054,660524
09/02/2021,1304,1310.25,1297.75,1307.25,2.75,+0.21%,148767,664312
09/01/2021,1313.25,1316.75,1296,1304.5,-9.75,-0.74%,191534,667184
08/31/2021,1324.5,1330,1304.25,1314.25,-8.,-0.61%,170883,669205
08/30/2021,1334.75,1345.5,1314.75,1322.25,-11.75,-0.88%,166731,664362
08/27/2021,1335.75,1335.75,1321,1334,-2.5,-0.19%,119348,669607
08/26/2021,1342.75,1343.25,1330.75,1336.5,-8.,-0.60%,130089,678162
08/25/2021,1342.25,1350.75,1332.5,1344.5,2.5,+0.19%,158407,682679
08/24/2021,1310.25,1345.25,1305.25,1342,36.5,+2.80%,192697,684606
08/23/2021,1298.75,1318,1297.25,1305.5,5.5,+0.42%,149639,686370
08/20/2021,1324.25,1336.25,1287.5,1300,-23.5,-1.78%,195433,686966
08/19/2021,1347.75,1347.75,1318.5,1323.5,-26.5,-1.96%,179283,680427
08/18/2021,1353.25,1358.75,1342.5,1350,-4.25,-0.31%,116705,673043
08/17/2021,1361.25,1368.25,1349.25,1354.25,-3.75,-0.28%,131519,665803
08/16/2021,1354,1363,1351.5,1358,4,+0.30%,128181,664298
08/13/2021,1340.25,1360.75,1332,1354,12.25,+0.91%,184419,666604
08/12/2021,1339.5,1368,1327.75,1341.75,1.5,+0.11%,255435,656522
08/11/2021,1334.25,1353,1333.5,1340.25,2.5,+0.19%,143995,657255
08/10/2021,1327,1345.25,1327,1337.75,7,+0.53%,118102,660007
08/09/2021,1340,1346.25,1326.75,1330.75,-6.75,-0.50%,113417,655094
08/06/2021,1330.25,1342.75,1325.25,1337.5,7,+0.53%,114094,654713
08/05/2021,1328.5,1341.75,1318.75,1330.5,1.5,+0.11%,120348,652464
08/04/2021,1326.75,1332.25,1320.5,1329,5.5,+0.42%,149972,653088
08/03/2021,1341.5,1345,1311.75,1323.5,-25.75,-1.91%,175922,655874
08/02/2021,1345.25,1353.5,1331.5,1349.25,5.25,+0.39%,113104,657972
