Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
07/14/2005,710,723,710,723,11.5,+1.62%,178358,283166
07/13/2005,711.5,711.5,711.5,711.5,13,+1.86%,147898,278553
07/12/2005,698.5,698.5,698.5,698.5,10.5,+1.53%,155644,276320
07/11/2005,664,688,655.75,688,12.5,+1.85%,158180,276146
07/08/2005,680,683,675.5,675.5,-16.5,-2.38%,183548,276331
07/07/2005,700,706,668,692,-4.25,-0.61%,185684,283079
07/06/2005,715.75,715.75,696.25,696.25,-16.,-2.25%,169892,286627
07/05/2005,675.5,712.25,675.5,712.25,38.75,+5.75%,227292,290579
07/01/2005,656.5,673.5,656.5,673.5,21.75,+3.34%,191188,290689
06/30/2005,671.5,679,651.75,651.75,-20.25,-3.01%,273234,295425
06/29/2005,670.5,677.25,670.5,672,5.25,+0.79%,261470,305769
06/28/2005,694.5,700,666.75,666.75,-27.75,-4.00%,358914,317155
06/27/2005,750,755,694.5,694.5,-50.,-6.72%,265132,326134
06/24/2005,726.75,744.5,726.75,744.5,18.75,+2.58%,251844,335496
06/23/2005,735,744,725.75,725.75,-11.25,-1.53%,254468,341011
06/22/2005,739,757.5,737,737,1.75,+0.24%,221278,338722
06/21/2005,738,741,728.5,735.25,-3.75,-0.51%,254810,336191
06/20/2005,742,752,739,739,15,+2.07%,297246,332740
06/17/2005,698.75,724,698.5,724,23.25,+3.32%,281308,334216
06/16/2005,701.5,710.5,700.75,700.75,-1.75,-0.25%,266176,319978
06/15/2005,690.75,702.5,688.25,702.5,12.75,+1.85%,303324,311605
06/14/2005,678,689.75,675,689.75,9.25,+1.36%,232144,304628
06/13/2005,674.25,680.5,670.5,680.5,14.25,+2.14%,224354,296957
06/10/2005,673,680,666.25,666.25,-7.,-1.04%,192060,294989
06/09/2005,659.75,673.25,657.5,673.25,5.75,+0.86%,189248,298938
06/08/2005,671.5,673,667.5,667.5,-7.25,-1.07%,168974,302767
06/07/2005,675.75,683.5,673.75,674.75,-3.,-0.44%,156758,303784
06/06/2005,687.5,694.5,677.75,677.75,2.5,+0.37%,187138,302087
06/03/2005,666.75,675.25,664.5,675.25,6.75,+1.01%,139176,301271
06/02/2005,684,684.25,668.5,668.5,-16.75,-2.44%,170412,300448
06/01/2005,676.75,685.25,674,685.25,5,+0.74%,205190,301578
05/31/2005,681.75,687,679.25,680.25,12.5,+1.87%,201140,292242
05/27/2005,675.5,681,667.75,667.75,-8.25,-1.22%,144918,285136
05/26/2005,664.25,676,663,676,9.5,+1.43%,191114,282785
05/25/2005,645.5,666.5,645.5,666.5,21,+3.25%,233994,274088
05/24/2005,639.5,645.5,638.25,645.5,5.5,+0.86%,121858,261815
05/23/2005,636,645.25,636,640,8,+1.27%,167740,259821
05/20/2005,628.5,634,628.25,632,2.75,+0.44%,97150,247588
05/19/2005,633.25,638.25,629.25,629.25,-4.,-0.63%,88204,244400
05/18/2005,621.25,633.25,617.5,633.25,12.5,+2.01%,179032,244457
05/17/2005,624,626,618.75,620.75,-2.75,-0.44%,86296,237723
05/16/2005,612.75,623.5,612.5,623.5,10.75,+1.75%,110528,237748
05/13/2005,623.25,625.25,612.75,612.75,-10.75,-1.72%,189040,239457
05/12/2005,632.75,634.5,623.5,623.5,-9.5,-1.50%,158632,243258
05/11/2005,634,635.5,631,633,-1.,-0.16%,106436,246406
05/10/2005,639.25,641.75,634,634,-3.75,-0.59%,113634,247349
05/09/2005,640,645.75,637.75,637.75,-2.25,-0.35%,143246,248303
05/06/2005,629,640,627,640,11.25,+1.79%,133720,244406
05/05/2005,626.5,629,625.5,628.75,4.25,+0.68%,80216,239890
05/04/2005,624.5,628,624,624.5,-1.,-0.16%,97958,241360
05/03/2005,629.25,632,625.5,625.5,-1.75,-0.28%,120504,241953
05/02/2005,622.25,627.25,617.75,627.25,1,+0.16%,142922,244028
04/29/2005,625,626.25,624,626.25,1,+0.16%,149736,243145
04/28/2005,636,641.25,625.25,625.25,-8.5,-1.34%,182108,244202
04/27/2005,645,646.5,633.75,633.75,-9.75,-1.52%,180574,247450
04/26/2005,640,645,640,643.5,1.5,+0.23%,105434,255356
04/25/2005,645,649.75,642,642,1.5,+0.23%,201732,259924
04/22/2005,646,647.75,640.5,640.5,-4.75,-0.74%,88700,254255
04/21/2005,639.25,645.25,634,645.25,6.25,+0.98%,118794,261358
04/20/2005,639.5,645,638.75,639,0,0.00%,207266,269877
04/19/2005,616.25,639,616,639,22.75,+3.69%,237408,269086
04/18/2005,620,621,616.25,616.25,-5.75,-0.92%,148662,266862
04/15/2005,622,624,619,622,-1.,-0.16%,102024,267571
04/14/2005,628.5,630.75,623,623,-7.,-1.11%,121982,271409
04/13/2005,623,630,619.25,630,5.5,+0.88%,171548,274770
04/12/2005,625,631,624.5,624.5,0,0.00%,176230,274650
04/11/2005,618.75,624.5,617.5,624.5,5,+0.81%,161426,279503
04/08/2005,633.25,635,619.5,619.5,-12.25,-1.94%,164172,280206
04/07/2005,630,635.75,630,631.75,1.5,+0.24%,134416,280141
04/06/2005,624,630.25,622.75,630.25,5.5,+0.88%,109734,278572
04/05/2005,621,624.75,619.5,624.75,2.75,+0.44%,120794,281896
04/04/2005,623,624.75,619.5,622,-1.5,-0.24%,130558,284014
04/01/2005,637.5,637.5,623.5,623.5,-12.5,-1.97%,221120,285449
03/31/2005,646,653,636,636,-10.,-1.55%,205870,300335
03/30/2005,629,646,628.5,646,16.75,+2.66%,121334,299257
03/29/2005,628.25,631.25,627,629.25,-2.25,-0.36%,66104,297726
03/28/2005,632.75,635,628.25,631.5,-2.5,-0.39%,97414,298645
03/24/2005,627,634,621,634,6,+0.96%,120256,298859
03/23/2005,629,629,621.25,628,-3.5,-0.55%,173190,302497
03/22/2005,631.5,636,631.5,631.5,0.5,+0.08%,106416,304256
03/21/2005,652,656.75,631,631,-22.,-3.37%,211690,306226
03/18/2005,676,683,653,653,-23.5,-3.47%,143752,305489
03/17/2005,676,682.5,674,676.5,-2.25,-0.33%,265342,307015
03/16/2005,683,695,678.75,678.75,-6.,-0.88%,211380,306013
03/15/2005,659.25,684.75,659.25,684.75,23.75,+3.59%,211458,308198
03/14/2005,659,663.5,656,661,-5.5,-0.83%,170660,304149
03/11/2005,642.75,666.5,642,666.5,23.5,+3.65%,263350,305505
03/10/2005,632.5,643,628,643,9,+1.42%,154302,293955
03/09/2005,630,634,629.5,634,4.75,+0.75%,140514,289341
03/08/2005,618,629.25,615,629.25,9.25,+1.49%,198078,288339
03/07/2005,637.5,641.75,620,620,-13.75,-2.17%,155264,278593
03/04/2005,630,637,624,633.75,3.75,+0.60%,171702,278506
03/03/2005,629.5,630,626,630,-2.25,-0.36%,164140,275144
03/02/2005,617,632.25,617,632.25,14.75,+2.39%,215194,275282
