Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
05/14/2024,1199,1199,1199,1199,-6.5,-0.54%,213320,752790
05/13/2024,1205.5,1205.5,1205.5,1205.5,0.5,+0.04%,242126,750073
05/10/2024,1196.75,1205,1195,1205,12.25,+1.03%,265142,741981
05/09/2024,1216.5,1218,1192.5,1192.75,-20.,-1.65%,252203,728634
05/08/2024,1233.5,1233.5,1211.25,1212.75,-19.5,-1.58%,256069,737109
05/07/2024,1234.5,1240.5,1230,1232.25,-2.5,-0.20%,362977,743039
05/06/2024,1197,1236.5,1197,1234.75,33,+2.75%,415565,746746
05/03/2024,1193,1202,1193,1201.75,11.75,+0.99%,316223,751614
05/02/2024,1155.75,1200,1155.75,1190,34.25,+2.96%,311592,748985
05/01/2024,1145,1156.25,1141,1155.75,10.25,+0.89%,147531,730562
04/30/2024,1158.75,1163,1141,1145.5,-15.25,-1.31%,259005,722851
04/29/2024,1158.5,1171.75,1157,1160.75,1.25,+0.11%,309193,724747
04/26/2024,1162.25,1164,1155,1159.5,-3.25,-0.28%,273160,743817
04/25/2024,1164.75,1166.5,1150.5,1162.75,-3.25,-0.28%,350407,781048
04/24/2024,1166.5,1177.5,1164,1166,-1.5,-0.13%,320812,804594
04/23/2024,1161,1169,1158,1167.5,6.5,+0.56%,327585,814420
04/22/2024,1147.75,1167,1144.5,1161,10.5,+0.91%,318800,836167
04/19/2024,1134,1153,1131.75,1150.5,16.25,+1.43%,324211,849546
04/18/2024,1149,1149.75,1133,1134.25,-15.25,-1.33%,270559,851561
04/17/2024,1145,1155.25,1141.75,1149.5,4.5,+0.39%,250905,862379
04/16/2024,1157.25,1163,1143.25,1145,-13.25,-1.14%,339678,867734
04/15/2024,1173.25,1176,1155.5,1158.25,-15.75,-1.34%,274169,859871
04/12/2024,1158.5,1179.75,1154,1174,14.75,+1.27%,350750,858962
04/11/2024,1163.75,1166.25,1151,1159.25,-5.5,-0.47%,342871,848122
04/10/2024,1174.75,1180.75,1163,1164.75,-9.75,-0.83%,326536,838292
04/09/2024,1181.5,1184.25,1172,1174.5,-7.,-0.59%,308851,832041
04/08/2024,1187.75,1193.25,1180.5,1181.5,-3.5,-0.30%,321200,828182
04/05/2024,1178,1190.75,1173,1185,5,+0.42%,318511,835646
04/04/2024,1182.25,1186.75,1170.25,1180,-2.25,-0.19%,245495,832717
04/03/2024,1175.5,1186.75,1168.5,1182.25,8.25,+0.70%,334110,823682
04/02/2024,1185.5,1199.75,1171,1174,-11.75,-0.99%,348153,823372
04/01/2024,1196.25,1201.75,1181.5,1185.75,-5.75,-0.48%,212314,814834
03/28/2024,1191.75,1199.5,1177,1191.5,-1.,-0.08%,350715,811292
03/27/2024,1196.75,1198,1189.5,1192.5,-6.5,-0.54%,211891,802291
03/26/2024,1207.5,1208,1197.75,1199,-10.25,-0.85%,231976,803536
03/25/2024,1194,1210,1188.5,1209.25,16.75,+1.40%,198360,793266
03/22/2024,1211,1211.25,1189.25,1192.5,-19.5,-1.61%,214646,792409
03/21/2024,1209,1226.75,1204,1212,2.5,+0.21%,282110,789851
03/20/2024,1185.5,1211.75,1183.5,1209.5,24,+2.02%,334354,782211
03/19/2024,1188,1192.25,1181,1185.5,-2.25,-0.19%,199811,773473
03/18/2024,1198.5,1206,1186.75,1187.75,-10.5,-0.88%,184087,766521
03/15/2024,1194.5,1200,1183.5,1198.25,3,+0.25%,220038,768711
03/14/2024,1196,1217.5,1191.5,1195.25,-1.5,-0.13%,331494,758922
03/13/2024,1192.25,1199.25,1182.75,1196.75,0.75,+0.06%,258106,751941
03/12/2024,1179,1196.5,1175.75,1196,16.75,+1.42%,261803,743055
03/11/2024,1185.25,1189.25,1175,1179.25,-4.75,-0.40%,245921,736732
03/08/2024,1165,1185,1153.75,1184,17.75,+1.52%,360156,732195
03/07/2024,1149,1167,1147,1166.25,18,+1.57%,265957,736079
03/06/2024,1149.25,1153.5,1140.25,1148.25,-0.75,-0.07%,190062,729516
03/05/2024,1155,1158.75,1146.75,1149,-6.,-0.52%,211819,720033
03/04/2024,1152.25,1165.75,1151,1155,3.75,+0.33%,188788,707947
03/01/2024,1139,1152.25,1137.25,1151.25,10.5,+0.92%,181808,709360
02/29/2024,1144.75,1148.75,1128.5,1140.75,-4.5,-0.39%,252431,706622
02/28/2024,1141.5,1151.5,1134,1145.25,4.5,+0.39%,240965,707119
02/27/2024,1145,1161.5,1138.5,1140.75,-4.5,-0.39%,355696,714761
02/26/2024,1145,1151,1133.5,1145.25,3.5,+0.31%,355332,733745
02/23/2024,1153,1158.5,1138.25,1141.75,-10.75,-0.93%,396044,757373
02/22/2024,1165,1172,1151.75,1152.5,-12.5,-1.07%,378200,785292
02/21/2024,1183.5,1184,1162.25,1165,-18.5,-1.56%,296346,795427
02/20/2024,1180,1192,1177.25,1183.5,7.25,+0.62%,313762,804919
02/16/2024,1167.5,1177.5,1165.5,1176.25,10.25,+0.88%,246174,806748
02/15/2024,1174.25,1179.5,1164.25,1166,-10.25,-0.87%,329867,796412
02/14/2024,1191.75,1193.5,1174.25,1176.25,-15.5,-1.30%,296095,781767
02/13/2024,1196,1201.25,1188.75,1191.75,-6.,-0.50%,286127,769700
02/12/2024,1189,1202.5,1188.75,1197.75,7.75,+0.65%,235579,771998
02/09/2024,1201,1204.25,1188.25,1190,-9.75,-0.81%,258025,773150
02/08/2024,1196,1211.75,1188.25,1199.75,2.25,+0.19%,360475,776163
02/07/2024,1207.5,1211,1188.75,1197.5,-10.75,-0.89%,291117,773395
02/06/2024,1204.75,1213.75,1202,1208.25,3.5,+0.29%,222711,777099
02/05/2024,1199.75,1207,1190,1204.75,6.5,+0.54%,263834,775234
02/02/2024,1213.75,1218.25,1197,1198.25,-15.5,-1.28%,201654,761502
02/01/2024,1231.75,1232,1210.75,1213.75,-19.,-1.54%,228619,758067
01/31/2024,1228,1233.25,1216.25,1232.75,5,+0.41%,255738,747973
