Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
01/14/2005,557.5,557.5,542,542,-15.5,-2.78%,171408,242820
01/13/2005,553.25,557.5,553.25,557.5,3.5,+0.63%,146990,238205
01/12/2005,555,555,554,554,-3.5,-0.63%,144606,235557
01/11/2005,559,562.5,557.5,557.5,-2.5,-0.45%,119974,233552
01/10/2005,550.25,560,549.25,560,8.25,+1.50%,142308,234756
01/07/2005,541,551.75,541,551.75,10,+1.85%,177970,230576
01/06/2005,534.5,541.75,534.5,541.75,7.75,+1.45%,122892,233336
01/05/2005,530,534,529.5,534,4.25,+0.80%,124634,229481
01/04/2005,536.5,536.5,529.75,529.75,-7.5,-1.40%,191876,232430
01/03/2005,546,546,537.25,537.25,-10.5,-1.92%,116384,232723
12/30/2004,545.75,549,545.75,547.75,1,+0.18%,2278,228903
12/29/2004,550.75,554,546.75,546.75,-4.5,-0.82%,113612,232147
12/28/2004,556.75,557,551.25,551.25,-7.25,-1.30%,101728,235973
12/27/2004,551,558.5,550.75,558.5,8,+1.45%,96340,241655
12/23/2004,546,550.5,545.5,550.5,4.25,+0.78%,78888,238114
12/22/2004,547.25,548,546,546.25,-2.75,-0.50%,87630,242718
12/21/2004,549.5,549.5,548,549,-1.,-0.18%,97666,242451
12/20/2004,549.75,559,549.75,550,1.25,+0.23%,206756,246959
12/17/2004,544,548.75,541.75,548.75,4.25,+0.78%,172054,248011
12/16/2004,546,548,544.5,544.5,-1.5,-0.27%,141064,245569
12/15/2004,549.75,549.75,546,546,-4.25,-0.77%,164406,247411
12/14/2004,546,550.25,545,550.25,3.5,+0.64%,156636,252525
12/13/2004,534,546.75,534,546.75,13.75,+2.58%,231906,251992
12/10/2004,525.5,533,523.25,533,6.5,+1.23%,170016,245115
12/09/2004,529,530.75,526.5,526.5,-2.75,-0.52%,129046,246650
12/08/2004,520.5,529.25,518,529.25,7.25,+1.39%,182100,241505
12/07/2004,529.75,530.75,522,522,-7.75,-1.46%,143504,242843
12/06/2004,525.75,529.75,525.75,529.75,4,+0.76%,111544,239103
12/03/2004,520.25,525.75,519.75,525.75,5,+0.96%,127184,236306
12/02/2004,527.25,529.5,520.75,520.75,-7.25,-1.37%,129026,236609
12/01/2004,534.75,538.25,528,528,-6.75,-1.26%,131144,237433
11/30/2004,537.75,538.75,534.75,534.75,-4.75,-0.88%,123596,237803
11/29/2004,548,548.5,539.5,539.5,-9.,-1.64%,146526,234978
11/26/2004,554,556.75,548.5,548.5,-5.5,-0.99%,77632,230840
11/24/2004,558.25,559,554,554,-7.25,-1.29%,94050,232610
11/23/2004,555.25,561.25,554.75,561.25,6.75,+1.22%,116676,228565
11/22/2004,550.5,554.5,548.5,554.5,4,+0.73%,78652,227635
11/19/2004,554,554.75,550.5,550.5,-4.5,-0.81%,109464,226763
11/18/2004,550.75,555,548.5,555,2,+0.36%,120584,225456
11/17/2004,541.5,553,541.5,553,12.5,+2.31%,200198,226678
11/16/2004,535.25,540.5,535.25,540.5,4.75,+0.89%,131622,225089
11/15/2004,524,535.75,523.75,535.75,10.75,+2.05%,127854,223316
11/12/2004,518.5,525,516.25,525,5.25,+1.01%,148766,225131
11/11/2004,524.5,525.75,519.75,519.75,-5.25,-1.00%,109470,219606
11/10/2004,514,525,511,525,14.5,+2.84%,205750,223147
11/09/2004,505,510.5,504.5,510.5,5,+0.99%,91226,229606
11/08/2004,503.75,505.5,502.5,505.5,0.25,+0.05%,104450,231063
11/05/2004,506.75,506.75,503,505.25,-1.,-0.20%,108948,231292
11/04/2004,517.5,517.75,506.25,506.25,-12.25,-2.36%,137698,232346
11/03/2004,524,525,518.5,518.5,-7.,-1.33%,151220,230662
11/02/2004,521.25,525.5,520.5,525.5,4,+0.77%,115478,229287
11/01/2004,531.25,531.5,521.5,521.5,-12.,-2.25%,154510,230819
10/29/2004,536,537,533,533.5,-2.,-0.37%,116432,228821
10/28/2004,533.25,535.5,531.5,535.5,1.75,+0.33%,170086,228251
10/27/2004,542.75,544,533.75,533.75,-10.25,-1.88%,170494,231278
10/26/2004,544,546.75,543.5,544,-1.25,-0.23%,150596,233402
10/25/2004,531,545.25,531,545.25,13.25,+2.49%,205758,240243
10/22/2004,530,532,528.5,532,1,+0.19%,136348,239960
10/21/2004,534.75,536,531,531,-3.75,-0.70%,159170,269781
10/20/2004,531,534.75,529.5,534.75,2.5,+0.47%,174850,270182
10/19/2004,520.5,532.25,518.75,532.25,12,+2.31%,181758,264885
10/18/2004,518.25,520.25,513.25,520.25,1.5,+0.29%,105708,258166
10/15/2004,520,520.5,518.75,518.75,-2.5,-0.48%,112602,259591
10/14/2004,517,521.25,516.75,521.25,4,+0.77%,128058,253229
10/13/2004,521.5,522.5,517.25,517.25,-4.5,-0.86%,140144,246763
10/12/2004,546.25,546.5,521.75,521.75,-26.,-4.75%,234630,245297
10/11/2004,535,547.75,533.75,547.75,9.5,+1.76%,122832,238170
10/08/2004,534.75,538.25,534,538.25,3,+0.56%,134702,239097
10/07/2004,533.5,535.25,533.5,535.25,1.25,+0.23%,118654,235584
10/06/2004,532,534,528.25,534,1.5,+0.28%,102796,233565
10/05/2004,533.25,534,530,532.5,-0.5,-0.09%,134674,231567
10/04/2004,542,542,533,533,-9.,-1.66%,116146,226221
10/01/2004,534,542,534,542,7.25,+1.36%,120748,221674
09/30/2004,540.75,540.75,534.75,534.75,-6.,-1.11%,101530,214893
09/29/2004,539.75,543,539.5,540.75,1.25,+0.23%,92022,212902
09/28/2004,537.5,539.5,536,539.5,0.25,+0.05%,80752,207611
09/27/2004,530.5,539.25,530.5,539.25,8,+1.51%,109204,203919
09/24/2004,545,545.5,531.25,531.25,-14.25,-2.61%,114904,201594
09/23/2004,546,548.5,545.25,545.5,-0.75,-0.14%,82866,200331
09/22/2004,549.25,551.75,546.25,546.25,-3.25,-0.59%,82868,197126
09/21/2004,549.75,551.25,549,549.5,-1.25,-0.23%,74232,194709
09/20/2004,559,559,550.75,550.75,-9.75,-1.74%,107646,191888
09/17/2004,563.75,567.25,560.5,560.5,-4.75,-0.84%,84488,188597
09/16/2004,575,582,565.25,565.25,-9.,-1.57%,98342,186088
09/15/2004,572.75,576.25,572,574.25,1.25,+0.22%,69606,184678
09/14/2004,576.75,579,573,573,-6.,-1.04%,71700,181724
09/13/2004,572.5,579.5,572.5,579,-1.5,-0.26%,100864,182228
09/10/2004,588,588.5,580.5,580.5,-8.5,-1.44%,129298,181309
09/09/2004,589.75,591.5,589,589,-1.5,-0.25%,73416,178674
09/08/2004,592,597.25,590.5,590.5,-0.5,-0.08%,84654,177284
09/07/2004,604.75,604.75,591,591,-27.5,-4.45%,112716,177696
09/03/2004,631,631.75,618.5,618.5,-17.25,-2.71%,98490,175296
09/02/2004,644,645.75,635.75,635.75,-8.5,-1.32%,88840,175860
09/01/2004,630,644.25,628.5,644.25,11.25,+1.78%,139634,175726
08/31/2004,630.5,634.5,629.5,633,7.5,+1.20%,98546,174195
08/30/2004,600.5,625.5,600.5,625.5,24,+3.99%,143528,175223
08/27/2004,611.5,614,601.5,601.5,-10.25,-1.68%,116652,175197
08/26/2004,616,621,611.75,611.75,-6.25,-1.01%,80854,176390
08/25/2004,609.25,618,609.25,618,5.75,+0.94%,148790,176093
08/24/2004,615.75,615.75,611,612.25,-4.75,-0.77%,99738,175630
08/23/2004,589.25,617,585,617,25.25,+4.27%,127722,177395
08/20/2004,592,595.25,590.25,591.75,-3.25,-0.55%,60312,173977
08/19/2004,596.75,597.5,594,595,-1.75,-0.29%,99254,174381
08/18/2004,588,596.75,585.75,596.75,6.75,+1.14%,89104,173012
08/17/2004,580.5,590,580.5,590,15,+2.61%,100352,172380
08/16/2004,578,578.75,575,575,-11.,-1.88%,90322,171177
08/13/2004,592,592.5,584,586,-4.75,-0.80%,66692,168515
08/12/2004,561,590.75,557,590.75,31,+5.54%,140784,169952
08/11/2004,568.75,568.75,559.75,559.75,-8.,-1.41%,84704,167915
08/10/2004,572,572,567.75,567.75,-9.75,-1.69%,59590,168441
08/09/2004,575,577.5,571.5,577.5,10,+1.76%,68328,167817
08/06/2004,575.5,577.5,567.5,567.5,-10.75,-1.86%,83390,167593
08/05/2004,564,578.25,564,578.25,14.25,+2.53%,89650,169036
08/04/2004,574,574,564,564,-10.,-1.74%,102444,167545
08/03/2004,574.5,574.5,574,574,-0.5,-0.09%,105118,170577
08/02/2004,579.5,581,574.5,574.5,-2.5,-0.43%,105110,166970
07/30/2004,592,592,577,577,-15.25,-2.57%,121008,162870
07/29/2004,589,592.25,587.25,592.25,8.75,+1.50%,143588,162508
07/28/2004,600,601,583.5,583.5,-19.5,-3.23%,134838,164501
07/27/2004,601,603,599.5,603,-1.,-0.17%,140226,166302
07/26/2004,602,604,595.25,604,-15.,-2.42%,122586,165724
07/23/2004,598,619,598,619,19.5,+3.25%,127416,167543
07/22/2004,619.5,620,599.5,599.5,-21.,-3.38%,178440,178021
07/21/2004,650,651,620.5,620.5,-32.5,-4.98%,159226,175613
07/20/2004,653,653,653,653,0.25,+0.04%,171674,169419
07/19/2004,645,652.75,643.5,652.75,8.25,+1.28%,125228,167667
07/16/2004,646.75,647.25,644.5,644.5,-5.5,-0.85%,175530,171691
07/15/2004,667,667.5,650,650,-22.,-3.27%,130580,177821
07/14/2004,647.25,672,643.5,672,26.5,+4.11%,143860,178596
07/13/2004,638,645.5,638,645.5,-0.5,-0.08%,130884,178560
07/12/2004,646.25,646.5,645.25,646,-5.,-0.77%,138104,180262
07/09/2004,659,659.25,651,651,-8.5,-1.29%,106372,177565
07/08/2004,663,663,656.5,659.5,-3.5,-0.53%,138548,177142
07/07/2004,654.5,663,651,663,9.5,+1.45%,217824,175648
07/06/2004,646,653.5,644.75,653.5,-4.,-0.61%,144676,168379
07/02/2004,670.5,670.5,657.5,657.5,-11.5,-1.72%,114294,173297
07/01/2004,673.75,676.25,669,669,0,0.00%,143992,176954
06/30/2004,701.75,702,669,669,-33.5,-4.77%,189014,179616
06/29/2004,692.5,702.5,692.5,702.5,12.5,+1.81%,142476,183268
06/28/2004,707.5,711.5,690,690,-21.,-2.95%,158312,187234
