Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
11/14/2003,768,773,768,773,2,+0.26%,151868,241809
11/13/2003,771,771,771,771,2,+0.26%,109678,238196
11/12/2003,783,783,769,769,-8.,-1.03%,215948,238966
11/11/2003,764,777,764,777,19.5,+2.57%,185796,237914
11/10/2003,738.5,757.5,736,757.5,14.5,+1.95%,208066,237715
11/07/2003,753,753,743,743,-14.75,-1.95%,163714,239414
11/06/2003,768.25,772.25,757.75,757.75,-7.5,-0.98%,159982,243244
11/05/2003,755,765.25,745.75,765.25,8.25,+1.09%,214200,243758
11/04/2003,791.25,791.5,757,757,-33.,-4.18%,241532,245228
11/03/2003,795,803.5,790,790,-4.25,-0.54%,206342,251989
10/31/2003,794,801.75,791.75,794.25,0.75,+0.09%,240266,251880
10/30/2003,799.75,803.5,793.5,793.5,-6.5,-0.81%,245016,256060
10/29/2003,783.5,800,783.5,800,18,+2.30%,288510,259313
10/28/2003,757,782,756,782,23.5,+3.10%,252008,263976
10/27/2003,765.25,780,758.5,758.5,-4.,-0.52%,257118,266018
10/24/2003,763,768.75,761.5,762.5,-1.25,-0.16%,207662,269364
10/23/2003,750.5,765,750.5,763.75,14,+1.87%,278770,279056
10/22/2003,730.5,749.75,730.25,749.75,19.5,+2.67%,271468,279616
10/21/2003,729.25,730.25,724,730.25,1,+0.14%,190696,267664
10/20/2003,729.75,738.25,729.25,729.25,0,0.00%,158966,267035
10/17/2003,726,733.5,726,729.25,3.75,+0.52%,192972,262069
10/16/2003,727,730.5,722,725.5,-2.,-0.27%,185356,258555
10/15/2003,741,741,727.5,727.5,-14.,-1.89%,207624,263568
10/14/2003,731.5,743.5,730.5,741.5,10,+1.37%,287424,269327
10/13/2003,714,731.5,713.5,731.5,18,+2.52%,244330,274043
10/10/2003,692,713.5,691,713.5,21,+3.03%,307082,275248
10/09/2003,677.75,692.5,677.5,692.5,14,+2.06%,161202,267625
10/08/2003,686.75,687.5,678.5,678.5,-9.25,-1.34%,124078,262686
10/07/2003,685.5,689,685,687.75,14,+2.08%,122016,263408
10/06/2003,676,676,672,673.75,-4.25,-0.63%,140212,261993
10/03/2003,695.75,696.5,678,678,-19.,-2.73%,156464,256865
10/02/2003,687.25,700.25,687,697,9.75,+1.42%,167038,262193
10/01/2003,677.25,687.25,677.25,687.25,10,+1.48%,146368,259470
09/30/2003,682,684.5,677.25,677.25,-6.,-0.88%,187000,256461
09/29/2003,657,683.25,657,683.25,26.75,+4.07%,186748,254382
09/26/2003,655.5,656.5,651.5,656.5,1,+0.15%,119418,255359
09/25/2003,653.5,657.25,653.25,655.5,2.5,+0.38%,138296,253512
09/24/2003,651.25,653,651,653,2,+0.31%,148176,247424
09/23/2003,651.75,654.5,648.5,651,-0.25,-0.04%,170038,245042
09/22/2003,638,651.25,638,651.25,13.25,+2.08%,146468,244284
09/19/2003,626.5,638,626.5,638,11,+1.75%,131358,241165
09/18/2003,618.5,627,618.25,627,9.75,+1.58%,111042,237732
