Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
09/14/2001,471.5,471.5,471.5,471.5,-8.5,-1.77%,81296,166329
09/13/2001,480,480,480,480,15.25,+3.28%,94060,164470
09/11/2001,464.75,464.75,464.75,464.75,0,0.00%,26772,0
09/10/2001,464.75,464.75,464.75,464.75,1,+0.22%,53544,160408
09/07/2001,465.75,465.75,463.75,463.75,-0.25,-0.05%,53544,160408
09/06/2001,464,464,464,464,-9.,-1.90%,86188,159748
09/05/2001,479.25,479.25,473,473,-5.75,-1.20%,71188,159716
09/04/2001,478.75,478.75,478.75,478.75,-0.75,-0.16%,58188,157270
08/31/2001,473.5,479.5,473,479.5,6,+1.27%,84378,158598
08/30/2001,480.25,480.25,473.5,473.5,-7.,-1.46%,94878,158364
08/29/2001,474,480.5,474,480.5,4.75,+1.00%,97190,160044
08/28/2001,486.25,486.5,475.75,475.75,-3.5,-0.73%,93954,161267
08/27/2001,478,479.25,475,479.25,1,+0.21%,75122,160852
08/24/2001,482,482,478.25,478.25,-3.5,-0.73%,90170,165457
08/23/2001,488,488,481.75,481.75,-5.75,-1.18%,126104,167435
08/22/2001,490.5,492.5,487.5,487.5,-4.25,-0.86%,72426,167939
08/21/2001,495,495,491.75,491.75,2,+0.41%,93896,168086
08/20/2001,498.75,498.75,489.75,489.75,-14.5,-2.88%,91574,169573
08/17/2001,503.5,505.25,503.25,504.25,1.5,+0.30%,83974,170169
08/16/2001,517.25,518.5,502.75,502.75,-14.75,-2.85%,146354,169594
08/15/2001,511,517.5,510,517.5,6.75,+1.32%,84928,168874
08/14/2001,520.5,520.5,510.75,510.75,-11.5,-2.20%,81396,168055
08/13/2001,522.25,522.25,522.25,522.25,6.25,+1.21%,80728,166105
08/10/2001,511,516,508,516,5.75,+1.13%,114828,166358
08/09/2001,510.5,513,509.5,510.25,-0.25,-0.05%,76740,161983
08/08/2001,506.75,510.5,505,510.5,3.75,+0.74%,83690,163515
08/07/2001,506.5,507.5,506.5,506.75,7.75,+1.55%,78278,163799
08/06/2001,493.5,499,493.5,499,1.5,+0.30%,89384,163190
08/03/2001,497,500.5,497,497.5,3,+0.61%,144272,167127
08/02/2001,508,512.75,494.5,494.5,-13.,-2.56%,160312,170215
08/01/2001,513,517.5,507.5,507.5,-4.75,-0.93%,91520,172883
07/31/2001,496.25,512.25,494.75,512.25,8.25,+1.64%,140932,174179
07/30/2001,512,515,504,504,-10.5,-2.04%,137004,174799
07/27/2001,504,514.5,504,514.5,8,+1.58%,123194,176036
07/26/2001,509,511.75,506.5,506.5,0,0.00%,150768,184333
07/25/2001,496.5,506.5,496.5,506.5,9.25,+1.86%,96846,183242
07/24/2001,508.5,511.5,497.25,497.25,-2.25,-0.45%,109890,183899
07/23/2001,485.5,499.5,481,499.5,11.25,+2.30%,112294,185158
07/20/2001,510,511,488.25,488.25,-20.75,-4.08%,148822,186706
07/19/2001,511,514,509,509,-1.25,-0.24%,117754,192591
07/18/2001,523.75,525,510.25,510.25,-14.75,-2.81%,117948,195318
07/17/2001,514,530.5,514,525,15.25,+2.99%,178338,197587
07/16/2001,520,520.5,509.75,509.75,-14.25,-2.72%,153946,190698
07/13/2001,525,530,522,524,-1.,-0.19%,149410,191296
07/12/2001,503.5,525,503.5,525,21,+4.17%,195720,191259
07/11/2001,496.5,504,495,504,7.5,+1.51%,207552,182644
07/10/2001,490,496.5,488.5,496.5,6.5,+1.33%,179912,178824
07/09/2001,478.25,490,478.25,490,9.5,+1.98%,145264,174499
07/06/2001,482,482,480.5,480.5,-1.25,-0.26%,122476,170438
07/05/2001,472.5,481.75,472.5,481.75,5.25,+1.10%,136218,166537
07/03/2001,475.5,476.5,473,476.5,2.25,+0.47%,137918,162976
07/02/2001,465.5,474.25,462.25,474.25,8.75,+1.88%,159124,162034
06/29/2001,444.5,465.5,444.5,465.5,21,+4.72%,222546,157317
06/28/2001,447,447,444.5,444.5,-1.25,-0.28%,628,145853
06/27/2001,442,445.75,442,445.75,5,+1.13%,123032,145853
06/26/2001,434.75,440.75,434.75,440.75,7.75,+1.79%,98360,146451
06/25/2001,436.25,436.25,433,433,-3.25,-0.74%,102498,147067
06/22/2001,436.25,436.25,436.25,436.25,-6.25,-1.41%,122136,152577
06/21/2001,446.25,447,442.5,442.5,-3.75,-0.84%,101742,154748
06/20/2001,446.25,446.25,446.25,446.25,-6.,-1.33%,87774,156626
06/19/2001,452.25,452.25,452.25,452.25,5.25,+1.17%,105704,155944
06/18/2001,443.25,447,443.25,447,4.75,+1.07%,92728,154468
06/15/2001,455.25,455.25,442.25,442.25,-13.,-2.86%,125656,157144
06/14/2001,459.25,459.25,455.25,455.25,-3.,-0.65%,80816,158476
06/13/2001,459,459,458.25,458.25,-1.,-0.22%,93806,158049
06/12/2001,457,459.25,457,459.25,2.25,+0.49%,114208,158185
06/11/2001,450.75,457,450.75,457,6.5,+1.44%,108038,157037
06/08/2001,450.5,450.5,450.5,450.5,3.25,+0.73%,106024,154535
06/07/2001,443.75,447.25,443.75,447.25,3.5,+0.79%,133704,153341
06/06/2001,435.5,443.75,435.5,443.75,7.5,+1.72%,94612,152270
06/05/2001,439,439.5,436.25,436.25,-0.5,-0.11%,89606,149484
06/04/2001,438,438,436.75,436.75,-1.75,-0.40%,61746,150340
06/01/2001,432.5,438.5,432.5,438.5,18.5,+4.40%,129252,151267
05/30/2001,420,420,420,420,-2.5,-0.59%,104828,143766
05/29/2001,422.5,422.5,422.5,422.5,-5.5,-1.29%,97018,143164
05/25/2001,428,428,428,428,-3.75,-0.87%,77138,140152
05/24/2001,431.75,431.75,431.75,431.75,1.5,+0.35%,81320,140561
05/23/2001,430.25,430.25,430.25,430.25,0.75,+0.17%,79520,136735
05/22/2001,429.5,429.5,429.5,429.5,0.25,+0.06%,63698,134979
05/21/2001,434.75,434.75,429.25,429.25,-5.5,-1.27%,68936,134932
05/18/2001,436,436,434.75,434.75,-0.25,-0.06%,76006,136633
05/17/2001,430.5,435,430.5,435,4.25,+0.99%,88234,136516
05/16/2001,428.25,430.75,428.25,430.75,2.25,+0.53%,117584,137272
05/15/2001,428,429.5,427.5,428.5,-0.25,-0.06%,71788,133468
05/14/2001,421,428.75,421,428.75,8.5,+2.02%,101592,132837
05/11/2001,420,420.25,420,420.25,0,0.00%,66484,133230
05/10/2001,426,426,420.25,420.25,-7.25,-1.70%,94766,133826
05/09/2001,429.5,429.5,427.5,427.5,-1.,-0.23%,61938,132116
05/08/2001,428.5,428.5,428.5,428.5,1.5,+0.35%,76642,132766
05/07/2001,432,432,427,427,-6.,-1.39%,62812,135804
05/04/2001,433,433,433,433,6.25,+1.46%,52716,135180
05/03/2001,426.75,426.75,426.75,426.75,-4.75,-1.10%,83258,137316
05/02/2001,431.5,431.5,431.5,431.5,0.75,+0.17%,87420,139021
05/01/2001,430.75,430.75,430.75,430.75,-0.25,-0.06%,91532,142367
04/30/2001,423.5,431,422.5,431,9,+2.13%,131286,144542
04/27/2001,427.25,427.25,422,422,-3.25,-0.76%,134624,149447
04/26/2001,425.25,425.25,425.25,425.25,9,+2.16%,148494,151800
04/25/2001,419,419,416.25,416.25,-2.75,-0.66%,123976,158426
04/24/2001,419,419,419,419,4,+0.96%,101524,159681
04/23/2001,415,415,415,415,-5.,-1.19%,109396,160980
04/20/2001,421,421,420,420,0.25,+0.06%,87020,159197
04/19/2001,419.75,419.75,419.75,419.75,-7.25,-1.70%,109756,157825
04/18/2001,427,427,427,427,-0.75,-0.18%,120214,162333
04/17/2001,427.75,427.75,427.75,427.75,-2.5,-0.58%,76918,160027
04/16/2001,430.25,430.25,430.25,430.25,-3.25,-0.75%,56162,161078
04/12/2001,433.5,433.5,433.5,433.5,-1.75,-0.40%,73310,160319
04/11/2001,435.25,435.25,435.25,435.25,4.5,+1.04%,59884,159473
04/10/2001,430.75,430.75,430.75,430.75,-6.75,-1.54%,95568,160099
04/09/2001,437.5,437.5,437.5,437.5,4.25,+0.98%,75880,158149
04/06/2001,433.25,433.25,433.25,433.25,-2.5,-0.57%,42874,156835
04/05/2001,435.75,435.75,435.75,435.75,-0.25,-0.06%,74810,156312
04/04/2001,436,436,436,436,6.5,+1.51%,84306,153921
04/03/2001,429.5,429.5,429.5,429.5,-0.75,-0.17%,66858,152792
04/02/2001,430.25,430.25,430.25,430.25,5.5,+1.29%,59796,152386
03/30/2001,433.25,433.25,424.75,424.75,-9.,-2.07%,144846,151623
03/29/2001,433.75,433.75,433.75,433.75,-7.25,-1.64%,72840,145367
03/28/2001,441,441,441,441,-3.,-0.68%,48952,143083
03/27/2001,444,444,444,444,3,+0.68%,71100,144485
03/26/2001,441,441,441,441,5.25,+1.20%,51294,142959
03/23/2001,435.75,435.75,435.75,435.75,-1.25,-0.29%,72842,145436
03/22/2001,445.5,445.5,437,437,-9.,-2.02%,94686,143768
03/21/2001,446,446,446,446,-3.75,-0.83%,72260,144868
03/20/2001,449.75,449.75,449.75,449.75,3.25,+0.73%,58660,144633
03/19/2001,446.5,446.5,446.5,446.5,1.25,+0.28%,56714,143953
03/16/2001,445.25,445.25,445.25,445.25,-2.25,-0.50%,55908,143763
03/15/2001,447.5,447.5,447.5,447.5,-1.25,-0.28%,106364,145557
03/14/2001,448.75,448.75,448.75,448.75,-12.75,-2.76%,117064,147411
03/13/2001,461.5,461.5,461.5,461.5,-4.,-0.86%,65368,149266
03/12/2001,465.5,465.5,465.5,465.5,0,0.00%,54444,151967
03/09/2001,465.5,465.5,465.5,465.5,0.5,+0.11%,69172,152508
03/08/2001,465,465,465,465,-1.75,-0.37%,90230,155153
03/07/2001,466.75,466.75,466.75,466.75,-3.75,-0.80%,96518,155102
03/06/2001,470.5,470.5,470.5,470.5,6.25,+1.35%,75578,152061
03/05/2001,464.25,464.25,464.25,464.25,1.75,+0.38%,67514,151131
03/02/2001,462.5,462.5,462.5,462.5,-3.,-0.64%,59010,152468
03/01/2001,465.5,465.5,465.5,465.5,5,+1.09%,84494,153619
02/28/2001,460.5,460.5,460.5,460.5,6.75,+1.49%,143230,154920
02/27/2001,453.75,453.75,453.75,453.75,3.75,+0.83%,130808,157699
