Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
09/13/2002,579,579,563.5,563.5,-14.5,-2.51%,116284,200772
09/12/2002,578,578,578,578,-13.5,-2.28%,124180,202229
09/11/2002,581,591.5,580,591.5,10.5,+1.81%,147244,202866
09/10/2002,581,581,581,581,7.5,+1.31%,106530,198398
09/09/2002,565.75,573.5,565.75,573.5,8.5,+1.50%,130062,197922
09/06/2002,565.5,567,565,565,-0.5,-0.09%,99786,196109
09/05/2002,565.5,565.5,565.5,565.5,2.25,+0.40%,102222,197281
09/04/2002,559.75,563.25,558.75,563.25,3.5,+0.63%,71972,197069
09/03/2002,566.75,567.25,559.75,559.75,0.75,+0.13%,86080,198759
08/30/2002,555.5,559,555.5,559,3.75,+0.68%,69082,195411
08/29/2002,559.5,561,555.25,555.25,-4.25,-0.76%,82506,193489
08/28/2002,563,567.25,559.5,559.5,-3.25,-0.58%,94764,193085
08/27/2002,553.25,562.75,553.25,562.75,9,+1.63%,94038,192213
08/26/2002,553.5,556.5,553.5,553.75,1.75,+0.32%,75302,191578
08/23/2002,548.25,552,543,552,4,+0.73%,98256,193101
08/22/2002,554,557.5,548,548,-6.25,-1.13%,130792,197265
08/21/2002,550,558.25,550,554.25,2.5,+0.45%,162276,203382
08/20/2002,566,568,551.75,551.75,-17.25,-3.03%,162834,205221
08/19/2002,578,583,569,569,-14.25,-2.44%,133908,207909
08/16/2002,591,593.75,583.25,583.25,-9.,-1.52%,115136,207957
08/15/2002,593,600,591,592.25,-1.75,-0.29%,154888,210368
08/14/2002,582.5,594,579.5,594,9,+1.54%,155876,208889
08/13/2002,582.5,585,580.25,585,3.25,+0.56%,160224,207399
08/12/2002,557.5,581.75,557.5,581.75,27,+4.87%,178692,207046
08/09/2002,546,554.75,545,554.75,9.25,+1.70%,93570,200996
08/08/2002,551,553,545.5,545.5,-5.25,-0.95%,102364,202202
08/07/2002,552.5,552.5,549,550.75,-0.75,-0.14%,100950,201018
08/06/2002,553.5,554,548,551.5,2.5,+0.46%,99136,202226
08/05/2002,547.25,549,531,549,-6.,-1.08%,112548,201604
08/02/2002,558.75,564,555,555,-3.75,-0.67%,108854,203414
08/01/2002,554.75,567.5,554.75,558.75,4.75,+0.86%,206782,207086
07/31/2002,533.25,554,533.25,554,22.5,+4.23%,182122,203580
07/30/2002,521,531.5,520,531.5,12,+2.31%,175284,205510
07/29/2002,525,525,518.25,519.5,-13.,-2.44%,160718,210939
07/26/2002,545,547.25,532.5,532.5,-10.25,-1.89%,195874,220196
07/25/2002,560.25,561.5,542.75,542.75,-17.25,-3.08%,190810,229428
07/24/2002,550.25,560,550.25,560,9.25,+1.68%,151084,235734
07/23/2002,579,580,550.75,550.75,-19.75,-3.46%,180958,236040
07/22/2002,563,570.5,563,570.5,17.5,+3.16%,190636,238175
07/19/2002,549.5,553,545,553,1.5,+0.27%,129136,233154
07/18/2002,548.5,551.5,544.5,551.5,2.25,+0.41%,159284,235533
07/17/2002,554.75,555.25,549.25,549.25,-5.75,-1.04%,150998,230860
07/16/2002,552.5,561.5,552.5,555,7.5,+1.37%,142108,228356
07/15/2002,536.5,547.5,536.5,547.5,13,+2.43%,144504,222958
07/12/2002,533,535,533,534.5,2,+0.38%,115956,215328
07/11/2002,529,534.75,529,532.5,3.5,+0.66%,148330,213315
07/10/2002,530.5,530.5,526.25,529,-1.75,-0.33%,161098,212618
07/09/2002,523.25,531,523.25,530.75,9,+1.72%,139930,210013
07/08/2002,522,524.5,516.5,521.75,-5.,-0.95%,136540,211463
07/05/2002,525,526.75,518.25,526.75,4,+0.77%,131838,216608
07/03/2002,518.5,522.75,512,522.75,3.5,+0.67%,164004,217608
07/02/2002,529,535,519.25,519.25,-7.25,-1.38%,196220,216267
07/01/2002,518,526.5,518,526.5,11.25,+2.18%,174054,212985
06/28/2002,500.5,515.25,499.75,515.25,13.75,+2.74%,203398,205783
06/27/2002,495,501.5,494,501.5,7.5,+1.52%,196548,200171
06/26/2002,490.5,494,490.5,494,4,+0.82%,199122,199696
06/25/2002,490.5,490.5,490,490,0.5,+0.10%,175886,191074
06/24/2002,497,497,486.5,489.5,11,+2.30%,180384,193149
06/21/2002,475.25,478.5,473.75,478.5,4.75,+1.00%,135696,186694
06/20/2002,473.75,473.75,473.75,473.75,-2.75,-0.58%,112444,189129
06/19/2002,477,477.25,476.5,476.5,-0.25,-0.05%,121670,189918
06/18/2002,476.75,476.75,476.75,476.75,-4.,-0.83%,111714,188658
06/17/2002,480.75,480.75,480.75,480.75,1.5,+0.31%,77890,188114
06/14/2002,479.25,479.25,479.25,479.25,-2.25,-0.47%,98894,187336
06/13/2002,481.5,481.5,481.5,481.5,6.25,+1.32%,118320,187992
06/12/2002,475.25,475.25,475.25,475.25,-5.75,-1.20%,122234,184637
06/11/2002,481,481,481,481,1,+0.21%,114028,183910
06/10/2002,482,482,480,480,-4.5,-0.93%,89198,183350
06/07/2002,484.5,484.5,484.5,484.5,-4.,-0.82%,111510,184502
06/06/2002,488.5,488.5,488.5,488.5,-3.,-0.61%,117804,184807
06/05/2002,491.5,491.5,491.5,491.5,1.5,+0.31%,107042,181939
06/04/2002,490,490,490,490,3.25,+0.67%,122476,182993
06/03/2002,486.75,486.75,486.75,486.75,-6.25,-1.27%,104576,179987
05/31/2002,485,493,485,493,7.75,+1.60%,151648,175960
05/30/2002,485.25,485.25,485.25,485.25,5.5,+1.15%,91484,171217
05/29/2002,479.75,479.75,479.75,479.75,-1.5,-0.31%,120304,168894
05/28/2002,472,481.25,471,481.25,7,+1.48%,95414,168789
05/24/2002,474.25,474.25,474.25,474.25,-2.25,-0.47%,104648,168890
05/23/2002,476.5,476.5,476.5,476.5,-2.5,-0.52%,85760,168305
05/22/2002,476.5,479,476.5,479,2.5,+0.52%,122092,167925
05/21/2002,477,480.5,476.5,476.5,-1.25,-0.26%,85060,165430
05/20/2002,477.75,477.75,477.75,477.75,4.75,+1.00%,114310,164189
