Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
05/14/2010,960.5,960.5,946.75,948,-12.5,-1.30%,82559,453349
05/13/2010,958.25,965.75,956,960.5,1,+0.10%,67661,451547
05/12/2010,958.75,967.75,955,959.5,1.25,+0.13%,121265,458048
05/11/2010,953,961,945.75,958.25,5.5,+0.58%,91676,460005
05/10/2010,954.25,960.25,951,952.75,1.5,+0.16%,71226,456758
05/07/2010,945.75,955.5,940,951.25,5.75,+0.61%,108033,458479
05/06/2010,969,973,941.5,945.5,-22.75,-2.35%,155073,473165
05/05/2010,978.5,983,967.25,968.25,-8.75,-0.90%,104327,470705
05/04/2010,975.25,980.5,963.75,977,1.25,+0.13%,128906,475888
05/03/2010,988.25,992,973.25,975.75,-13.75,-1.39%,108810,472449
04/30/2010,985,992.25,983,989.5,3.75,+0.38%,100735,478026
04/29/2010,983,995.25,982.75,985.75,3,+0.31%,148403,477988
04/28/2010,982,992,977.5,982.75,0,0.00%,178941,484778
04/27/2010,997.75,1001,981.5,982.75,-16.,-1.60%,169122,487498
04/26/2010,996,1009.5,995.25,998.75,-1.25,-0.13%,145019,489991
04/23/2010,1002.25,1006.5,996.5,1000,-4.25,-0.42%,116173,491928
04/22/2010,995,1005,991,1004.25,8.75,+0.88%,151069,502112
04/21/2010,985,1005,983,995.5,11.5,+1.17%,195536,495080
04/20/2010,977.5,987.75,977.5,984,7.25,+0.74%,123399,488864
04/19/2010,981.5,985.25,972.25,976.75,-8.5,-0.86%,147635,490596
04/16/2010,983,989.75,978.25,985.25,1.25,+0.13%,176631,490299
04/15/2010,968.5,985.5,964.25,984,15,+1.55%,201105,484690
04/14/2010,968,976,965,969,1,+0.10%,201938,477707
04/13/2010,958.25,972.25,954.25,968,8,+0.83%,271442,470142
04/12/2010,954.5,965.5,952.75,960,7.75,+0.81%,247022,465811
04/09/2010,946,963.75,943.25,952.25,5.75,+0.61%,194633,465389
04/08/2010,950.25,953.75,945.25,946.5,-6.,-0.63%,144910,467616
04/07/2010,942.5,957,938.75,952.5,8,+0.85%,149024,458776
04/06/2010,936,944.75,932.75,944.5,8.5,+0.91%,110182,454081
04/05/2010,942,946,932.75,936,-6.,-0.64%,96531,450901
04/01/2010,940,947,932.5,942,1,+0.11%,144881,446368
03/31/2010,972,977,930.5,941,-33.,-3.39%,269540,446047
03/30/2010,967.5,974.25,960.25,974,6.5,+0.67%,145493,445222
03/29/2010,952.5,977.5,951.5,967.5,15.5,+1.63%,173243,443322
03/26/2010,942.75,955,941.75,952,9.5,+1.01%,111570,433559
03/25/2010,958,966.5,942,942.5,-17.5,-1.82%,137942,430576
03/24/2010,967.75,967.75,953.25,960,-8.,-0.83%,128235,427479
03/23/2010,966.75,976.5,964.75,968,-0.5,-0.05%,124030,432402
03/22/2010,959.75,975,956.5,968.5,6.75,+0.70%,131335,432203
03/19/2010,959.5,964,952.25,961.75,2.25,+0.23%,71056,433858
03/18/2010,957.5,962.5,947.25,959.5,0.5,+0.05%,100027,434955
03/17/2010,944,962.25,942,959,14,+1.48%,110858,431749
03/16/2010,930.5,948,930.5,945,15,+1.61%,111813,436247
