Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
03/14/2014,1389,1390,1376,1376,-14.75,-1.06%,135898,664580
03/13/2014,1382.25,1404.25,1377,1390.75,9,+0.65%,222838,672401
03/12/2014,1402,1402.5,1363.5,1381.75,-29.75,-2.11%,249686,664086
03/11/2014,1415.25,1430.25,1411.5,1411.5,-7.75,-0.55%,205056,670093
03/10/2014,1451.25,1451.25,1417.75,1419.25,-38.25,-2.62%,223638,662607
03/07/2014,1436.5,1460,1435.25,1457.5,20,+1.39%,224385,658779
03/06/2014,1421.75,1438.25,1418.75,1437.5,17.5,+1.23%,157486,664293
03/05/2014,1421.5,1424,1407,1420,2,+0.14%,182537,659651
03/04/2014,1404,1422.25,1404,1418,10.75,+0.76%,148109,668094
03/03/2014,1418.5,1438.75,1401,1407.25,-7.,-0.49%,196968,672503
02/28/2014,1395.25,1415,1384.75,1414.25,20.75,+1.49%,194661,677326
02/27/2014,1405.25,1452.25,1392,1393.5,-13.75,-0.98%,427926,678121
02/26/2014,1397,1408,1392.25,1407.25,8.25,+0.59%,344555,692844
02/25/2014,1384.25,1400,1377,1399,12.5,+0.90%,295238,704089
02/24/2014,1370.25,1389.75,1369.25,1386.5,15.75,+1.15%,280786,700980
02/21/2014,1358.5,1372.25,1351.5,1370.75,12.5,+0.92%,270762,695706
02/20/2014,1354,1361,1343.75,1358.25,4,+0.30%,247535,701893
02/19/2014,1360.5,1371.75,1351,1354.25,-6.75,-0.50%,251651,695096
02/18/2014,1337.25,1361.75,1335.5,1361,23.5,+1.76%,273669,691005
02/14/2014,1342.25,1356,1336.75,1337.5,-6.75,-0.50%,251027,685570
02/13/2014,1323,1347.5,1322.5,1344.25,21.25,+1.61%,336824,688960
02/12/2014,1335,1340,1322,1323,-11.75,-0.88%,265725,675833
02/11/2014,1323.25,1337.5,1312.5,1334.75,9.25,+0.70%,285371,683209
02/10/2014,1327,1340,1318.5,1325.5,-6.,-0.45%,303729,675837
02/07/2014,1324,1332.5,1320,1331.5,5.75,+0.43%,201616,667899
02/06/2014,1315.25,1334.5,1314.75,1325.75,9.5,+0.72%,245449,654934
02/05/2014,1312,1321.25,1305,1316.25,3,+0.23%,218251,634811
02/04/2014,1292.75,1316,1291,1313.25,20.5,+1.59%,224538,624488
02/03/2014,1281.75,1299.75,1278.5,1292.75,10,+0.78%,171232,615042
01/31/2014,1275.5,1284,1271.5,1282.75,7.75,+0.61%,144422,612079
01/30/2014,1269,1286.5,1260,1275,5.75,+0.45%,240429,609034
01/29/2014,1284.75,1286,1266,1269.25,-16.25,-1.26%,190595,605699
01/28/2014,1287.25,1290,1277.5,1285.5,-2.25,-0.17%,118614,591908
01/27/2014,1286,1293,1279,1287.75,3,+0.23%,170820,587066
01/24/2014,1275.75,1287,1263.5,1284.75,7.75,+0.61%,212130,587808
01/23/2014,1279.75,1296.75,1275.25,1277,-2.5,-0.20%,194154,590883
01/22/2014,1279.75,1286,1272,1279.5,-1.,-0.08%,188595,592412
01/21/2014,1313,1314,1280,1280.5,-36.,-2.73%,200692,603948
01/17/2014,1312.75,1318.5,1305.5,1316.5,1.5,+0.11%,138093,610742
01/16/2014,1316.5,1330.5,1311,1315,-3.,-0.23%,191000,605423
01/15/2014,1305.25,1321,1303.25,1318,11,+0.84%,173220,592957
01/14/2014,1293,1316.75,1288.5,1307,12.75,+0.99%,220643,594132
01/13/2014,1278.75,1296.75,1266.5,1294.25,15.75,+1.23%,196646,593690
01/10/2014,1273.5,1297,1271.5,1278.5,4.75,+0.37%,239757,587127
01/09/2014,1267.75,1278,1267.25,1273.75,4.5,+0.35%,128545,579975
01/08/2014,1275,1276,1266.5,1269.25,-6.75,-0.53%,147485,574651
01/07/2014,1277.5,1283,1266,1276,-0.75,-0.06%,148924,569064
01/06/2014,1274,1282.25,1269.25,1276.75,5.5,+0.43%,107518,564362
