Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
03/13/2020,846.75,846.75,846.75,846.75,-8.25,-0.96%,304624,804600
03/12/2020,871.25,871.25,853.75,855,-12.75,-1.47%,350304,823785
03/11/2020,876.25,878.5,867.75,867.75,-5.25,-0.60%,193020,815680
03/10/2020,874.25,879.5,871.5,873,9.5,+1.10%,202720,810750
03/09/2020,865,871.75,861.75,863.5,-19.75,-2.24%,289506,806753
03/06/2020,890.75,892,880.5,883.25,-5.75,-0.65%,225002,808448
03/05/2020,896.5,896.5,889,889,-9.75,-1.08%,211548,809187
03/04/2020,898.5,900.75,897.25,898.75,5.75,+0.64%,241430,800565
03/03/2020,891.25,895.5,889.25,893,2.5,+0.28%,261338,787023
03/02/2020,883.75,895,883.75,890.5,7,+0.79%,228350,777814
02/28/2020,886.25,887.25,874.5,883.5,-2.75,-0.31%,275550,776087
02/27/2020,880.5,887.75,866.75,886.25,5.25,+0.60%,349136,773050
02/26/2020,879.5,888.25,875.5,881,2,+0.23%,326033,791993
02/25/2020,875.5,880.75,873.25,879,4.75,+0.54%,215931,812537
02/24/2020,888,888.5,870.75,874.25,-16.25,-1.82%,311834,820015
02/21/2020,892,902,887.5,890.5,-2.25,-0.25%,349062,820793
02/20/2020,896.5,898,891.25,892.75,-4.5,-0.50%,242372,859547
02/19/2020,892.25,898.25,885,897.25,5,+0.56%,333861,864381
02/18/2020,894.75,898.5,889.25,892.25,-1.5,-0.17%,301560,860488
02/14/2020,896.25,899.25,890,893.75,-2.5,-0.28%,290369,865623
02/13/2020,891,899.75,888.5,896.25,3.75,+0.42%,423328,875812
02/12/2020,885.5,893,881.5,892.5,7.75,+0.88%,364828,872008
02/11/2020,885.75,889,878,884.75,0.5,+0.06%,279775,880780
02/10/2020,883,889.75,879.5,884.25,2.25,+0.26%,314107,883324
02/07/2020,883.25,884.75,876.25,882,1,+0.11%,296156,880900
02/06/2020,880,886.25,876.75,881,1,+0.11%,220613,874975
02/05/2020,880,888,878,880,0.5,+0.06%,157476,867169
02/04/2020,876.25,887,873.75,879.5,2.5,+0.29%,193693,859677
02/03/2020,870.75,878.75,868.75,877,4.5,+0.52%,267271,852741
01/31/2020,880,882.75,872.25,872.5,-3.75,-0.43%,184186,838696
01/30/2020,893.5,893.75,875.5,876.25,-16.75,-1.88%,247370,825987
01/29/2020,896,903,890.75,893,-2.,-0.22%,150122,820498
01/28/2020,897.5,898,888.5,895,-2.25,-0.25%,155882,818168
01/27/2020,899.25,900,888.25,897.25,-4.75,-0.53%,213547,808786
01/24/2020,909.25,909.25,900.75,902,-7.5,-0.82%,145040,803274
01/23/2020,914,914.75,904,909.5,-4.25,-0.47%,182273,793954
01/22/2020,917,922,913.25,913.75,-2.25,-0.25%,171777,783520
01/21/2020,930,931.5,915.25,916,-13.75,-1.48%,216928,772676
01/17/2020,924.5,933.5,920,929.75,5.75,+0.62%,173854,761882
01/16/2020,929.75,930.25,922,924,-4.75,-0.51%,187640,758511
01/15/2020,942,943.25,928.25,928.75,-13.5,-1.43%,222704,759049
01/14/2020,941.5,948.5,938.5,942.25,0,0.00%,155584,746086
01/13/2020,948,949.5,938,942.25,-3.75,-0.40%,132482,744348
01/10/2020,942.75,947,935.5,946,2.5,+0.26%,183135,737225
01/09/2020,946.75,954.5,939.25,943.5,-3.75,-0.40%,182999,731976
01/08/2020,942.5,950.5,938,947.25,3.25,+0.34%,186662,724331
01/07/2020,944.75,947.5,937.75,944,-0.75,-0.08%,140115,722012
01/06/2020,940,948,938.25,944.75,3.25,+0.35%,150611,719043
01/03/2020,956,957,937.5,941.5,-14.75,-1.54%,180799,719494
01/02/2020,956,961,953.75,956.25,0.75,+0.08%,156137,720088
12/31/2019,951.5,956.25,947.25,955.5,3,+0.31%,117725,713516
12/30/2019,941.5,953,939.5,952.5,11,+1.17%,225706,715307
12/27/2019,945.75,950.5,938.5,941.5,-5.,-0.53%,225871,723535
12/26/2019,946.25,949,945,946.5,1.75,+0.19%,120393,755467
12/24/2019,942,945.75,937.25,944.75,2.5,+0.27%,136226,762410
12/23/2019,939,946.75,937.5,942.25,4,+0.43%,247115,766789
12/20/2019,936,941,935.25,938.25,2,+0.21%,202933,785628
12/19/2019,939,941.5,933.75,936.25,-4.25,-0.45%,207282,796335
12/18/2019,940,941.75,935,940.5,-0.25,-0.03%,218068,796692
12/17/2019,934.75,943.25,934,940.75,4.75,+0.51%,315207,805804
12/16/2019,927,936.5,926.5,936,14.5,+1.57%,256572,823701
12/13/2019,920,931.5,916,921.5,9,+0.99%,341536,821614
12/12/2019,907.5,916,902.5,912.5,4.5,+0.50%,264541,834058
12/11/2019,913,916,906.25,908,-7.5,-0.82%,304312,836853
12/10/2019,912,916.75,911,915.5,3.75,+0.41%,203223,862952
12/09/2019,906,917.75,904.5,911.75,8,+0.89%,373065,868570
12/06/2019,899,908.5,899,903.75,5,+0.56%,320241,860816
12/05/2019,892.25,903.25,891.75,898.75,6.25,+0.70%,218974,871773
12/04/2019,886.75,894.5,886.25,892.5,7,+0.79%,212023,858104
12/03/2019,888.25,890.5,882.75,885.5,0.25,+0.03%,221957,850064
12/02/2019,892.25,897.5,882.5,885.25,-6.,-0.67%,261392,846070
11/29/2019,897.5,899.25,890.5,891.25,-5.25,-0.59%,133035,827360
11/27/2019,899,901.75,895.75,896.5,-2.25,-0.25%,177251,816930
11/26/2019,907,909,897,898.75,-8.25,-0.91%,192684,807569
11/25/2019,912,916.75,906.5,907,-4.25,-0.47%,148658,785205
11/22/2019,914.5,917.25,909.75,911.25,-4.,-0.44%,170688,775444
11/21/2019,919.5,923,914.5,915.25,-3.75,-0.41%,178536,774869
11/20/2019,923.25,928.75,918.25,919,-5.5,-0.59%,214752,765545
11/19/2019,923,930,922.75,924.5,1.5,+0.16%,173422,765303
11/18/2019,931.25,934.25,922.75,923,-7.75,-0.83%,149548,757525
11/15/2019,931,936,927.75,930.75,1.25,+0.13%,127388,753508
11/14/2019,928.25,930.5,924.25,929.5,1,+0.11%,149281,751643
11/13/2019,930,934.25,927,928.5,-1.75,-0.19%,183056,748646
11/12/2019,930.5,933.25,928.25,930.25,-0.25,-0.03%,142087,743089
11/11/2019,941.25,941.75,929.5,930.5,-13.5,-1.43%,200999,738073
11/08/2019,948,951.25,939.25,944,-4.75,-0.50%,238022,730848
11/07/2019,940.75,950.75,939.75,948.75,8,+0.85%,203558,718206
11/06/2019,947.25,948.75,940.25,940.75,-6.5,-0.69%,161613,717078
11/05/2019,951,954,945.25,947.25,-4.,-0.42%,147897,704165
11/04/2019,948,955,945.25,951.25,2,+0.21%,159602,700155
11/01/2019,944.5,951,942.25,949.25,4,+0.42%,164369,695423
10/31/2019,943.25,948,938.5,945.25,1.75,+0.19%,213260,687505
10/30/2019,946,949.75,943,943.5,-2.75,-0.29%,356515,691476
10/29/2019,947.5,952.5,943.5,946.25,-1.5,-0.16%,443078,714564
10/28/2019,948,952.25,946.75,947.75,1,+0.11%,351795,735578
10/25/2019,958.5,962.75,945.75,946.75,-11.75,-1.23%,427637,736301
10/24/2019,959.25,964.75,958.25,958.5,-1.,-0.10%,319077,762642
10/23/2019,959.75,965,954.25,959.5,-0.25,-0.03%,402088,779730
10/22/2019,958.25,970,957,959.75,0.75,+0.08%,347364,795241
10/21/2019,956,966,955.75,959,-0.25,-0.03%,253441,784075
10/18/2019,956.25,964,955.75,959.25,2.25,+0.24%,245925,781966
10/17/2019,954.25,966,953.5,957,2.5,+0.26%,251866,771105
10/16/2019,957,963.5,953.5,954.5,-4.75,-0.50%,204183,756992
10/15/2019,962.5,968.5,958.25,959.25,-5.75,-0.60%,254452,752145
10/14/2019,965,968.5,956,965,4,+0.42%,281188,752493
10/11/2019,949.5,964.5,949.25,961,11.5,+1.21%,396288,751977
10/10/2019,945.25,958.75,944.75,949.5,-0.25,-0.03%,341900,736844
10/09/2019,945,957.25,944.75,949.75,2.75,+0.29%,346844,714661
10/08/2019,940,949.75,936.5,947,6.5,+0.69%,303748,711318
10/07/2019,940.75,943.5,937,940.5,-0.25,-0.03%,251333,703835
10/04/2019,934,945,934,940.75,4.25,+0.45%,148916,709585
10/03/2019,937.5,942.75,933.25,936.5,-2.,-0.21%,203183,704491
10/02/2019,939,941,936.25,938.5,-3.,-0.32%,225882,702707
10/01/2019,928.75,941.75,927.5,941.5,11.5,+1.24%,343194,713462
09/30/2019,911.5,931,910.5,930,20,+2.20%,304447,709003
09/27/2019,914.25,915.25,908.5,910,-5.,-0.55%,114877,693834
09/26/2019,913.75,922.25,913.5,915,0,0.00%,147273,691362
09/25/2019,918.25,922,910.75,915,-4.,-0.44%,155282,688924
09/24/2019,915.25,923.25,915,919,2,+0.22%,160353,690291
09/23/2019,908.5,923.25,908.5,917,8.25,+0.91%,208076,683833
09/20/2019,918,918.5,906.75,908.75,-9.5,-1.03%,157592,676860
09/19/2019,916,920.75,912.75,918.25,3,+0.33%,167980,682052
09/18/2019,920.75,923,913.25,915.25,-4.25,-0.46%,98852,670205
09/17/2019,924,925.75,914.75,919.5,-6.25,-0.68%,146529,669738
09/16/2019,928,929.75,919.25,925.75,1.75,+0.19%,151822,675920
09/13/2019,920,928.75,919,924,2.75,+0.30%,171375,678584
09/12/2019,898.75,921.75,896.5,921.25,27.25,+3.05%,345170,678703
09/11/2019,899,900,891,894,-5.,-0.56%,112453,671546
09/10/2019,886.75,901.5,885.25,899,13.25,+1.50%,195710,669501
09/09/2019,885.5,889.25,879.25,885.75,-0.25,-0.03%,157918,667070
09/06/2019,889.25,893.25,884.25,886,-2.75,-0.31%,139768,661399
09/05/2019,901.75,904.75,885,888.75,-13.,-1.44%,167551,655874
09/04/2019,893.75,905.5,891,901.75,6.75,+0.75%,151208,643964
09/03/2019,891,895.5,886.25,895,0.75,+0.08%,190979,642132
08/30/2019,893.5,903.25,892.25,894.25,0.25,+0.03%,132912,638414
08/29/2019,891.5,897.5,891.5,894,2,+0.22%,214742,638240
08/28/2019,886.25,894,879.5,892,5.75,+0.65%,213467,648180
08/27/2019,891.5,892,883.25,886.25,-7.25,-0.81%,216686,644246
08/26/2019,883.5,897.75,883.5,893.5,8.25,+0.93%,247231,649816
08/23/2019,895.5,898.75,883.5,885.25,-10.25,-1.14%,281808,651045
08/22/2019,900,908.75,894.25,895.5,-4.75,-0.53%,168639,658770
08/21/2019,895.25,903.25,894,900.25,5,+0.56%,118285,645042
08/20/2019,895.75,901.5,893,895.25,1.5,+0.17%,122393,642876
08/19/2019,901.25,904,891.75,893.75,-12.75,-1.41%,114844,639721
08/16/2019,897,907,897,906.5,9.5,+1.06%,119796,637320
08/15/2019,904.75,910.25,896.5,897,-6.75,-0.75%,123499,632601
08/14/2019,915,918.25,902.75,903.75,-10.25,-1.12%,143094,627987
08/13/2019,904,922.25,901.75,914,8.75,+0.97%,195286,622488
08/12/2019,914.5,916.5,901.75,905.25,-10.75,-1.17%,220114,619703
08/09/2019,908,918.5,906.5,916,8.5,+0.94%,136470,625271
08/08/2019,892.25,909,890,907.5,15.75,+1.77%,164391,627095
08/07/2019,890.75,894.25,887.25,891.75,1,+0.11%,142226,630332
08/06/2019,891.25,897.25,890,890.75,-3.,-0.34%,122413,633067
08/05/2019,896.5,899.5,880.75,893.75,-0.5,-0.06%,198353,631595
08/02/2019,893.25,898.25,889.5,894.25,2.5,+0.28%,152776,626520
08/01/2019,907.25,908.5,886.75,891.75,-16.75,-1.84%,222210,622229
07/31/2019,920.75,925.25,907,908.5,-13.75,-1.49%,203349,618139
07/30/2019,928.25,930.25,914.75,922.25,-7.,-0.75%,236285,605996
07/29/2019,925,933.25,924,929.25,3.5,+0.38%,224088,605807
07/26/2019,925.75,930.75,923.25,925.75,1.25,+0.14%,191740,624947
07/25/2019,931,935.75,922.25,924.5,-6.5,-0.70%,178634,652078
07/24/2019,926.5,935,924.5,931,4.75,+0.51%,171637,658986
07/23/2019,930.75,932.5,921.25,926.25,-2.,-0.22%,145942,666535
07/22/2019,941,943,927.25,928.25,-12.25,-1.30%,158595,665722
07/19/2019,922.5,945,920,940.5,19.25,+2.09%,234817,677426
07/18/2019,920,925,915.5,921.25,-1.25,-0.14%,170670,677283
07/17/2019,927.25,933.75,921.5,922.5,-5.,-0.54%,146847,674655
07/16/2019,938,938.25,924.5,927.5,-13.5,-1.43%,250071,670495
07/15/2019,953.75,956.25,939.75,941,-11.,-1.16%,141887,682109
07/12/2019,938.5,952.25,934.25,952,13.5,+1.44%,159372,692420
07/11/2019,933.5,939,926,938.5,4.25,+0.45%,144207,687073
07/10/2019,926.25,935,921.5,934.25,8.5,+0.92%,156453,685739
07/09/2019,918.75,926,911.75,925.75,7,+0.76%,151797,676785
07/08/2019,922,922.5,912.5,918.75,3.5,+0.38%,125684,671963
07/05/2019,928,928,913.75,915.25,-13.75,-1.48%,121625,656183
07/03/2019,919.75,929.25,917,929,9.5,+1.03%,119090,653191
07/02/2019,929.25,933,918.75,919.5,-9.25,-1.00%,183352,648855
