Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
01/13/2017,1029.5,1043,1025.5,1042.5,10.5,+1.02%,265120,653808
01/12/2017,1002.75,1033,998.5,1032,29,+2.89%,259937,641338
01/11/2017,1004.5,1004.5,993,1003,-2.5,-0.25%,138348,628887
01/10/2017,993.75,1006,990,1005.5,9,+0.90%,155875,628625
01/09/2017,986.25,997,986,996.5,10.5,+1.06%,154516,619632
01/06/2017,1003.5,1003.5,985,986,-17.5,-1.74%,160279,622295
01/05/2017,1005.5,1006,998.25,1003.5,-2.75,-0.27%,96704,626442
01/04/2017,986,1006.5,984,1006.25,19.5,+1.98%,155748,626384
01/03/2017,996,1002.75,986.5,986.75,-9.75,-0.98%,139400,629759
12/30/2016,1003.5,1010.5,995,996.5,-6.75,-0.67%,154365,630497
12/29/2016,1006.5,1014.25,1002,1003.25,-3.5,-0.35%,164645,631799
12/28/2016,1014,1018.75,1001.5,1006.75,-8.,-0.79%,189851,647378
12/27/2016,989.75,1015.25,989.25,1014.75,25.75,+2.60%,268809,677946
12/23/2016,994.25,996.75,987.75,989,-5.5,-0.55%,191287,682218
12/22/2016,1007.75,1008.75,993.5,994.5,-12.25,-1.22%,257790,699752
12/21/2016,1005.25,1012.25,1005,1006.75,1.5,+0.15%,198750,701708
12/20/2016,1021.25,1024,1004,1005.25,-16.25,-1.59%,288339,716574
12/19/2016,1034,1039,1020.5,1021.5,-15.25,-1.47%,268634,731617
12/16/2016,1029.25,1038,1023,1036.75,7.75,+0.75%,179452,732461
12/15/2016,1023.5,1038.5,1018.5,1029,5.25,+0.51%,275975,736814
12/14/2016,1027.25,1029.25,1020.75,1023.75,-4.25,-0.41%,248402,739188
12/13/2016,1031.25,1038.75,1025.25,1028,-3.,-0.29%,254877,742646
12/12/2016,1041.75,1047.5,1026.5,1031,-6.5,-0.63%,269346,733568
12/09/2016,1026,1039.5,1021.5,1037.5,10.5,+1.02%,254125,731764
12/08/2016,1049,1049,1023.5,1027,-22.,-2.10%,317789,726430
12/07/2016,1047,1053,1039.75,1049,1.25,+0.12%,246189,736713
12/06/2016,1042.5,1061.75,1039,1047.75,4.25,+0.41%,256568,736998
12/05/2016,1030.5,1049.75,1027.75,1043.5,16,+1.56%,225907,726396
12/02/2016,1033,1037.75,1026.5,1027.5,-2.25,-0.22%,145769,717480
12/01/2016,1033.5,1040,1022.25,1029.75,-2.5,-0.24%,234743,721371
11/30/2016,1043,1052.75,1031.25,1032.25,-10.25,-0.98%,223690,727225
11/29/2016,1055,1058.75,1039.25,1042.5,-13.5,-1.28%,222395,721091
11/28/2016,1043.25,1065,1042.5,1056,10,+0.96%,308254,708745
11/25/2016,1032,1046.75,1029.5,1046,11.75,+1.14%,148653,694767
11/23/2016,1030.25,1035.75,1017.25,1034.25,4.25,+0.41%,237474,683565
11/22/2016,1020,1033.25,1015.25,1030,9.75,+0.96%,244694,668531
11/21/2016,995.5,1021.5,995.5,1020.25,26.5,+2.67%,243456,653164
11/18/2016,989,996.5,982.25,993.75,4.25,+0.43%,126487,622833
11/17/2016,985.25,993.75,981,989.5,3.75,+0.38%,153014,624123
11/16/2016,993.25,997.75,982.75,985.75,-3.75,-0.38%,155551,621134
11/15/2016,985.5,992.75,978.75,989.5,5.25,+0.53%,126294,617685
11/14/2016,988.25,989.75,975.25,984.25,-1.75,-0.18%,147864,614953
11/11/2016,1002.5,1018,977,986,-12.,-1.20%,341159,617389
11/10/2016,991,1019,989,998,7,+0.71%,294938,621422
11/09/2016,1010.25,1017.5,984.25,991,-20.25,-2.00%,273166,616639
11/08/2016,998.5,1020.75,997,1011.25,12.75,+1.28%,169665,620641
11/07/2016,991,1001.75,990,998.5,7.75,+0.78%,112769,613246
11/04/2016,990,994.75,984,990.75,1.25,+0.13%,110499,615066
11/03/2016,986.25,994,985.5,989.5,3,+0.30%,118431,610832
11/02/2016,992.25,995.75,983,986.5,-6.75,-0.68%,147505,611143
11/01/2016,1011.5,1016,991.75,993.25,-18.5,-1.83%,178518,615146
10/31/2016,1012,1018,1006,1011.75,-0.25,-0.02%,182733,625922
10/28/2016,1024,1028,1010,1012,-13.,-1.27%,266982,626605
10/27/2016,1019.25,1031,1013.5,1025,4,+0.39%,367843,636781
10/26/2016,1001.75,1022,1000.25,1021,18.75,+1.87%,409867,634481
10/25/2016,1001,1008,992.25,1002.25,0,0.00%,399808,639067
10/24/2016,992,1009,989.25,1002.25,10,+1.01%,383308,639991
10/21/2016,985,993.25,983.25,992.25,7.5,+0.76%,229057,641765
10/20/2016,990,998.75,982.5,984.75,-5.75,-0.58%,255812,696287
10/19/2016,980.5,991.75,979.75,990.5,9.25,+0.94%,234081,689782
10/18/2016,985.5,994.75,980.25,981.25,-4.75,-0.48%,318671,687868
10/17/2016,969.5,986.75,968.75,986,15.75,+1.62%,257769,683707
