Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
07/14/2009,1080.5,1087.75,1058.25,1074,-17.5,-1.60%,109396,412616
07/13/2009,1111.5,1140,1073.75,1091.5,-36.75,-3.26%,127386,421111
07/10/2009,1110,1136.25,1072.25,1128.25,17.75,+1.60%,138357,421765
07/09/2009,1085.25,1114.75,1063,1110.5,26.5,+2.44%,137228,425379
07/08/2009,1138.25,1146.5,1079,1084,-49.5,-4.37%,182544,427275
07/07/2009,1202,1206,1118.25,1133.5,-66.5,-5.54%,233258,428415
07/06/2009,1239,1239,1197,1200,-43.,-3.46%,99737,437918
07/02/2009,1258.5,1258.5,1223,1243,-15.5,-1.23%,104457,440215
07/01/2009,1228,1265.5,1228,1258.5,32.25,+2.63%,165538,440337
06/30/2009,1220,1232.5,1190,1226.25,11.25,+0.93%,170812,437046
06/29/2009,1200,1225.25,1196,1215,14,+1.17%,154619,441467
06/26/2009,1195.75,1209.75,1194.75,1201,5,+0.42%,152316,448877
06/25/2009,1182.75,1202,1180,1196,11,+0.93%,159212,460388
06/24/2009,1179,1194.5,1170.5,1185,6,+0.51%,137413,457204
06/23/2009,1152.25,1182,1152.25,1179,27.5,+2.39%,119029,460077
06/22/2009,1184,1184.5,1150.5,1151.5,-27.5,-2.33%,160051,462451
06/19/2009,1217.75,1225.75,1175.5,1179,-34.75,-2.86%,141699,462230
06/18/2009,1211,1226,1199,1213.75,7.5,+0.62%,129280,460102
06/17/2009,1203,1215,1188,1206.25,5,+0.42%,160290,457650
06/16/2009,1202,1219,1187.5,1201.25,4.25,+0.36%,133990,456728
06/15/2009,1244,1254.5,1197,1197,-48.5,-3.89%,150924,458258
06/12/2009,1268,1281.75,1235.5,1245.5,-21.5,-1.70%,164000,462174
06/11/2009,1249.25,1291.25,1248.25,1267,21,+1.69%,221774,462861
06/10/2009,1240,1255.5,1237.5,1246,2.5,+0.20%,193033,462000
06/09/2009,1234,1249,1226.75,1243.5,11,+0.89%,177977,458579
06/08/2009,1227,1239.75,1216,1232.5,7,+0.57%,161631,456600
06/05/2009,1231,1236.5,1211.5,1225.5,-4.5,-0.37%,154597,458146
06/04/2009,1182,1232,1177,1230,48,+4.06%,166006,449299
06/03/2009,1210.5,1212.75,1181,1182,-27.,-2.23%,146014,444115
06/02/2009,1218,1221.75,1200.5,1209,-9.5,-0.78%,122107,445202
06/01/2009,1186,1227,1185.75,1218.5,34.5,+2.91%,162901,447816
05/29/2009,1177.25,1193,1175.25,1184,5,+0.42%,118810,447818
05/28/2009,1181.25,1197.5,1175.25,1179,-8.,-0.67%,128373,443083
05/27/2009,1191,1200.75,1177.75,1187,1.5,+0.13%,150043,440825
