Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
11/14/2000,467.5,472,467.25,472,3.25,+0.69%,77226,162934
11/13/2000,462.5,468.75,462.5,468.75,5.5,+1.19%,89050,163412
11/10/2000,463.25,463.25,463.25,463.25,-4.,-0.86%,84204,165761
11/09/2000,474,474,467.25,467.25,-6.75,-1.42%,97194,167051
11/08/2000,474.75,475.5,474,474,-1.,-0.21%,78044,169173
11/07/2000,474,475,473.25,475,0.75,+0.16%,82860,172757
11/06/2000,474.25,475,474.25,474.25,1,+0.21%,108762,173522
11/03/2000,473,474,473,473.25,0,0.00%,72612,172878
11/02/2000,464.5,473.25,464.5,473.25,10.5,+2.27%,119368,174241
11/01/2000,459.75,462.75,459.5,462.75,3,+0.65%,111726,177068
10/31/2000,455.75,459.75,454.75,459.75,3.75,+0.82%,542,180618
10/30/2000,456.5,458,456,456,-0.5,-0.11%,219436,180618
10/27/2000,461,462,456.5,456.5,-4.75,-1.03%,142936,185266
10/26/2000,467,468.25,461.25,461.25,-5.75,-1.23%,143846,187648
10/25/2000,467.75,468.5,467,467,-0.75,-0.16%,110168,187805
10/24/2000,462.5,467.75,462.5,467.75,4.75,+1.03%,131786,190407
10/23/2000,468,468.5,463,463,-5.75,-1.23%,105778,193390
10/20/2000,472,474.25,468.75,468.75,-2.75,-0.58%,100304,199638
10/19/2000,468,471.5,467.25,471.5,3.75,+0.80%,112106,193421
10/18/2000,467.75,468,467,467.75,-0.5,-0.11%,79960,189646
10/17/2000,465,468.25,464.75,468.25,3.25,+0.70%,107818,189042
10/16/2000,465.25,466,465,465,-1.,-0.21%,93956,187196
10/13/2000,473.75,474.5,466,466,-8.25,-1.74%,110836,185430
10/12/2000,477.75,479.5,474.25,474.25,-3.75,-0.78%,128524,185317
10/11/2000,485,485.5,478,478,-7.75,-1.60%,113068,183105
10/10/2000,482.75,485.75,482.5,485.75,2.75,+0.57%,93684,183941
10/09/2000,484,484.5,483,483,-2.,-0.41%,46886,179891
10/06/2000,484,486,484,485,0,0.00%,68446,177615
10/05/2000,485.5,485.75,485,485,-1.25,-0.26%,70668,174573
10/04/2000,488.25,489,486.25,486.25,-2.75,-0.56%,86616,171512
10/03/2000,489.25,489.25,487.75,489,-0.5,-0.10%,94128,169849
10/02/2000,488.25,489.5,486,489.5,-1.,-0.20%,86010,169858
09/29/2000,498,499,490.5,490.5,-7.75,-1.56%,109930,164761
09/28/2000,495.25,498.25,495.25,498.25,2.5,+0.50%,90842,162668
09/27/2000,493.25,495.75,492.5,495.75,2,+0.41%,68214,158431
09/26/2000,494.5,496.5,493.75,493.75,0.25,+0.05%,72562,155553
09/25/2000,495.75,496.5,493.5,493.5,-2.5,-0.50%,66366,152673
09/22/2000,490,496,489.5,496,4.25,+0.86%,72356,152921
09/21/2000,486.75,491.75,486,491.75,4.25,+0.87%,62240,153528
09/20/2000,483.5,487.5,483.25,487.5,3.75,+0.78%,89158,151776
09/19/2000,485,485.5,483.5,483.75,-4.75,-0.97%,62542,149492
09/18/2000,483.25,488.5,482.5,488.5,5.25,+1.09%,93836,149979
09/15/2000,491,493.75,483.25,483.25,-8.5,-1.73%,98226,150186
09/14/2000,499,499.5,491.75,491.75,-7.75,-1.55%,75706,147824
09/13/2000,506,507.25,499.5,499.5,-6.,-1.19%,67504,145712
09/12/2000,507.5,511,505.5,505.5,-0.5,-0.10%,118484,144350
09/11/2000,503.5,506,497.5,506,1,+0.20%,64266,142996
09/08/2000,490,505,489.5,505,15,+3.06%,78030,143091
09/07/2000,495.5,496,490,490,-5.25,-1.06%,79836,140660
09/06/2000,511,511.75,495.25,495.25,-17.5,-3.41%,121890,140573
09/05/2000,508,512.75,507.5,512.75,9.25,+1.84%,124454,140918
09/01/2000,504.75,505.25,501,503.5,-1.5,-0.30%,141308,133380
08/31/2000,492,505,491.5,505,12.75,+2.59%,145898,131704
08/30/2000,494,495,492.25,492.25,-3.,-0.61%,145898,131704
08/29/2000,495.25,495.25,495.25,495.25,15,+3.12%,87756,131704
08/28/2000,480.25,480.25,480.25,480.25,9.25,+1.96%,51944,130903
08/25/2000,471,471,471,471,0,0.00%,51944,128683
08/24/2000,471,471,471,471,2,+0.43%,47380,126573
08/23/2000,469,469,469,469,1.5,+0.32%,52508,125279
08/22/2000,467.5,467.5,467.5,467.5,-3.75,-0.80%,68522,124787
08/21/2000,471.25,471.25,471.25,471.25,4.25,+0.91%,54736,123926
08/18/2000,467,467,467,467,-2.,-0.43%,46522,124010
08/17/2000,469,469,469,469,-5.5,-1.16%,73802,123184
08/16/2000,474.5,474.5,474.5,474.5,7.5,+1.61%,67836,125510
08/15/2000,467,467,467,467,2,+0.43%,62616,125448
08/14/2000,465,465,465,465,3,+0.65%,46698,126599
08/11/2000,462,462,462,462,5.25,+1.15%,94728,127361
08/10/2000,456.75,456.75,456.75,456.75,4.75,+1.05%,56770,124579
08/09/2000,452,452,452,452,-1.5,-0.33%,42218,126608
08/08/2000,453.5,453.5,453.5,453.5,6.75,+1.51%,57594,126688
08/07/2000,446.75,446.75,446.75,446.75,-3.,-0.67%,52878,126481
08/04/2000,449.75,449.75,449.75,449.75,-1.75,-0.39%,52686,126463
08/03/2000,451.5,451.5,451.5,451.5,-4.75,-1.04%,56782,126574
08/02/2000,456.25,456.25,456.25,456.25,5.5,+1.22%,53380,126871
08/01/2000,450.75,450.75,450.75,450.75,-3.25,-0.72%,69424,126390
07/31/2000,454,454,454,454,-2.25,-0.49%,76404,128316
07/28/2000,462.5,467.5,455.5,456.25,-6.25,-1.35%,107926,129877
07/27/2000,458,465,457.75,462.5,4,+0.87%,84104,129995
07/26/2000,458,460.75,454.25,458.5,0.5,+0.11%,71388,132982
07/25/2000,462,462.5,455.25,458,-6.5,-1.40%,91428,133616
07/24/2000,473,479.25,462.5,464.5,-5.,-1.06%,88648,136156
07/21/2000,462,470,460,469.5,7.25,+1.57%,96490,136507
07/20/2000,456.5,464,456,462.25,6,+1.32%,81350,140421
07/19/2000,450.5,460,447.5,456.25,5,+1.11%,111708,143157
07/18/2000,449.5,454.5,449.5,451.25,2.75,+0.61%,70656,143720
07/17/2000,450.75,453,445.5,448.5,-5.5,-1.21%,82076,144658
07/14/2000,461,463,450.5,454,-6.25,-1.36%,87090,144773
07/13/2000,463.5,466.75,458,460.25,-2.75,-0.59%,80806,147168
07/12/2000,458,465,451.5,463,5.25,+1.15%,102378,145435
07/11/2000,467.5,468,457,457.75,-8.75,-1.88%,71494,144578
07/10/2000,462.5,467,453,466.5,-1.5,-0.32%,88448,147634
07/07/2000,460.5,473,460.5,468,7.5,+1.63%,80000,145783
07/06/2000,470.5,472,457.5,460.5,-11.5,-2.44%,114788,146440
07/05/2000,472.5,473.5,467.75,472,1.5,+0.32%,78124,147896
07/03/2000,477,479.5,461.5,470.5,-6.25,-1.31%,101560,148755
06/30/2000,491.5,494,474,476.75,-15.,-3.05%,142328,152181
06/29/2000,484,493.5,484,491.75,8,+1.65%,136918,151569
06/28/2000,483,488.5,477,483.75,2.5,+0.52%,141336,155897
