Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
01/14/2019,895.25,895.25,890.75,890.75,-8.5,-0.95%,135135,681068
01/11/2019,897.25,901.25,897.25,899.25,3.75,+0.42%,151892,685622
01/10/2019,908,911.25,894.75,895.5,-16.,-1.76%,172097,684114
01/09/2019,905.5,913.75,905.25,911.5,5.25,+0.58%,197272,678380
01/08/2019,911.75,913,902.5,906.25,-6.,-0.66%,196236,673773
01/07/2019,909.5,915.75,909.5,912.25,2.75,+0.30%,124895,663602
01/04/2019,898.25,910,898.25,909.5,9.25,+1.03%,134494,662497
01/03/2019,893.5,900.75,892.25,900.25,5.5,+0.61%,116109,661627
01/02/2019,881.5,897.75,880.75,894.75,12.25,+1.39%,168153,666641
12/31/2018,885.5,889,879.25,882.5,-0.25,-0.03%,104503,665638
12/28/2018,870.5,886.25,870,882.75,13.75,+1.58%,199682,664292
12/27/2018,870.75,876,867,869,-1.,-0.11%,202610,675837
12/26/2018,885,888.75,869.5,870,-14.,-1.58%,179786,689292
12/24/2018,883.25,886.5,879.5,884,-0.75,-0.08%,102637,701165
12/21/2018,891.5,894.75,883.25,884.75,-8.75,-0.98%,247148,706473
12/20/2018,900,905.5,892.75,893.5,-6.5,-0.72%,225136,732479
12/19/2018,907,909.75,899.25,900,-7.75,-0.85%,264239,737977
12/18/2018,902.75,912.25,902.75,907.75,3,+0.33%,200806,738470
12/17/2018,900.75,909.25,900.25,904.75,4.25,+0.47%,167468,742441
12/14/2018,907.25,910,900,900.5,-6.5,-0.72%,217067,745290
12/13/2018,918.75,920,905.25,907,-13.,-1.41%,261763,745771
12/12/2018,916,928,915.25,920,5,+0.55%,259903,746582
12/11/2018,907.75,917.25,906,915,5.25,+0.58%,229819,739226
12/10/2018,912,916.5,908.5,909.75,-7.,-0.76%,216008,739322
12/07/2018,910,918,907.5,916.75,7.25,+0.80%,229995,738306
12/06/2018,911.5,912.25,897,909.5,-4.,-0.44%,241454,737229
12/05/2018,910,916.75,908.5,913.5,1.75,+0.19%,155696,739664
12/04/2018,903.25,913,899.5,911.75,6,+0.66%,193760,741450
12/03/2018,919.75,923.75,904.5,905.75,11,+1.23%,365163,739798
11/30/2018,887.25,896.5,886,894.75,7.5,+0.85%,175198,726522
11/29/2018,890,894.5,882.5,887.25,-3.25,-0.36%,160438,732129
11/28/2018,876.25,895,874,890.5,15,+1.71%,215903,733166
11/27/2018,862.5,880,858.25,875.5,13.25,+1.54%,159602,740891
11/26/2018,881,883,857,862.25,-18.75,-2.13%,215936,750556
11/23/2018,881.25,884.5,880,881,-2.,-0.23%,58419,741574
11/21/2018,882,889,876,883,2,+0.23%,117265,738778
11/20/2018,874.25,885.75,870.5,881,7.25,+0.83%,106890,736279
11/19/2018,892,892.25,871.25,873.75,-18.5,-2.07%,147998,745665
11/16/2018,889.75,894.75,881.75,892.25,3.5,+0.39%,138197,742473
11/15/2018,884.25,897.5,883.75,888.75,5.25,+0.59%,150144,739953
11/14/2018,879,887.25,879,883.5,5.25,+0.60%,125318,745127
11/13/2018,882.25,890.75,877.25,878.25,-5.,-0.57%,142393,747077
11/12/2018,885.5,887.25,879.5,883.25,-3.5,-0.39%,104066,743905
11/09/2018,877.75,888.75,874,886.75,7.75,+0.88%,169134,747357
11/08/2018,879.25,884,864,879,-0.5,-0.06%,212526,745270
11/07/2018,884.25,888.5,876.75,879.5,-4.75,-0.54%,146107,744605
11/06/2018,884.5,889,878.25,884.25,-1.5,-0.17%,116046,749701
