Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
11/14/2007,1045,1068.25,1043.5,1066,21.75,+2.08%,311560,589830
11/13/2007,1031.5,1046.75,1031.5,1044.25,11.5,+1.11%,236544,587683
11/12/2007,1037.25,1037.5,1021,1032.75,-10.25,-0.98%,212978,585978
11/09/2007,1027,1043,1019.75,1043,15,+1.46%,232636,588528
11/08/2007,1021,1033.25,1020,1028,4.25,+0.42%,185728,579267
11/07/2007,1028,1038,1015.25,1023.75,-5.75,-0.56%,244684,575202
11/06/2007,1005.75,1036.5,1004,1029.5,23.75,+2.36%,282338,573525
11/05/2007,996,1009,993.25,1005.75,4,+0.40%,159118,557897
11/02/2007,990,1010,988.25,1001.75,11,+1.11%,247202,556206
11/01/2007,1009.5,1018.5,964.25,990.75,-19.25,-1.91%,359610,565250
10/31/2007,990.25,1016.5,987.75,1010,18,+1.81%,399010,569551
10/30/2007,1008.5,1010.25,990.5,992,-19.,-1.88%,447096,575044
10/29/2007,1000,1013.75,996,1011,15.5,+1.56%,413828,587982
10/26/2007,993.75,1007,992.5,995.5,0.75,+0.08%,303508,588577
10/25/2007,976.5,996.75,975,994.75,18.5,+1.90%,304158,609197
10/24/2007,980.75,987,974,976.25,-5.5,-0.56%,272430,593032
10/23/2007,976.5,988,976.25,981.75,5.25,+0.54%,293928,585906
10/22/2007,979,984.5,961,976.5,-6.75,-0.69%,342240,588055
10/19/2007,987.75,994,975.5,983.25,-8.25,-0.83%,232256,587235
10/18/2007,974,996.75,973,991.5,17.25,+1.77%,295838,587060
10/17/2007,975,988,967.5,974.25,-3.25,-0.33%,283592,582349
10/16/2007,986.5,994,974.25,977.5,-9.5,-0.96%,224748,577789
10/15/2007,977.25,992.25,972.5,987,10.25,+1.05%,262110,575158
10/12/2007,979,993.25,973.25,976.75,-4.75,-0.48%,361764,578005
10/11/2007,969.5,984.25,963,981.5,13.25,+1.37%,333958,571298
10/10/2007,952.5,970,951.5,968.25,18,+1.89%,327582,568412
10/09/2007,923,952.75,922,950.25,24.75,+2.67%,369668,570573
10/08/2007,937,939.25,922.75,925.5,-15.,-1.59%,349798,573773
10/05/2007,954.5,958,937.25,940.5,-13.75,-1.44%,375412,573590
10/04/2007,951.25,958.5,946,954.25,3.25,+0.34%,223568,577467
10/03/2007,944.5,957.5,931,951,7.25,+0.77%,322468,582356
10/02/2007,991.25,994,941.5,943.75,-47.75,-4.82%,415814,570919
10/01/2007,991.5,999.25,985.5,991.5,0.25,+0.03%,206084,576935
09/28/2007,1007.5,1012,985.5,991.25,-17.75,-1.76%,269744,572166
09/27/2007,991.5,1017.75,991,1009,18.25,+1.84%,294060,568345
09/26/2007,971,992.25,970.5,990.75,17.75,+1.82%,224360,561942
09/25/2007,975.75,982.75,970,973,-5.75,-0.59%,187878,553616
09/24/2007,977.5,987,971,978.75,-0.25,-0.03%,207700,550804
09/21/2007,990,993,978.25,979,-9.5,-0.96%,248694,539146
09/20/2007,969,996.75,967.5,988.5,17.5,+1.80%,269160,538129
09/19/2007,971.25,977,952.75,971,1.5,+0.15%,257096,528820
09/18/2007,966,977.75,960.25,969.5,1,+0.10%,249822,528023
09/17/2007,963,974.75,960,968.5,13.75,+1.44%,252076,525429
09/14/2007,941.25,958.5,938,954.75,13.5,+1.43%,242852,521206
09/13/2007,938,948,933,941.25,2.75,+0.29%,187380,514859
09/12/2007,920,959.75,919,938.5,18,+1.96%,369110,510765
09/11/2007,916.25,921.5,913.75,920.5,2.5,+0.27%,203828,502241
09/10/2007,904.25,919,904.25,918,12.75,+1.41%,187294,501949
09/07/2007,892.75,908.25,887,905.25,12.75,+1.43%,192664,502090
09/06/2007,902,903,888,892.5,-10.5,-1.16%,193066,498308
09/05/2007,904.75,916.75,899.75,903,-4.5,-0.50%,273334,498094
09/04/2007,885.5,915.5,885.5,907.5,25,+2.83%,320038,495411
08/31/2007,884.75,896,881.5,882.5,-2.5,-0.28%,237766,491729
08/30/2007,874.5,893.75,871,885,10.75,+1.23%,280908,491805
08/29/2007,870,877.75,865.25,874.25,2,+0.23%,219876,489402
08/28/2007,870.25,878,864.25,872.25,-0.5,-0.06%,201900,489683
08/27/2007,858.5,873.75,852.75,872.75,7.75,+0.90%,193430,495786
08/24/2007,857.75,866.25,853.75,865,6.75,+0.79%,163598,495283
